Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
113,Cody Martin,26,CHO,SF,71,11,1866,5.2,10.9,.482,1.6,4.1,.384,3.7,6.8,.542,.554,1.9,2.8,.701,2.1,5.2,7.3,4.6,2.3,0.8,1.6,3.0,14.0,120,114,,martico01
114,Ivica Zubac,24,LAC,C,76,76,1852,8.2,13.1,.626,0.0,0.0,,8.2,13.1,.626,.626,4.4,6.0,.727,5.7,11.3,17.0,3.2,1.0,2.0,3.0,5.4,20.8,126,107,,zubaciv01
115,Wendell Carter Jr.,22,ORL,PF,62,61,1852,9.4,17.9,.525,1.8,5.6,.327,7.5,12.3,.615,.576,3.7,5.4,.691,3.6,13.3,16.9,4.5,0.9,1.1,3.1,4.4,24.3,115,110,,cartewe01
116,Jeff Green,35,DEN,PF,75,63,1849,7.3,14.0,.524,1.4,4.5,.315,5.9,9.6,.620,.574,4.4,5.3,.833,1.1,5.0,6.1,2.5,0.7,0.7,1.9,4.0,20.5,119,115,,greenje02
117,Mitchell Robinson,23,NYK,C,72,62,1848,7.1,9.3,.761,0.0,0.0,,7.1,9.3,.761,.761,2.4,4.9,.486,8.0,8.7,16.7,1.0,1.6,3.6,1.6,5.3,16.5,143,106,,robinmi01
118,Bogdan Bogdanović,29,ATL,SG,63,27,1848,9.1,21.1,.431,4.5,12.2,.368,4.6,8.9,.516,.537,2.6,3.1,.843,0.8,5.9,6.6,5.2,1.8,0.4,1.9,3.5,25.3,114,116,6MOY-6,bogdabo01
119,Dennis Schröder,28,2TM,PG,64,29,1837,8.4,19.4,.431,2.3,6.7,.344,6.1,12.7,.477,.490,4.2,4.9,.853,0.9,4.8,5.7,7.9,1.4,0.2,3.8,4.1,23.2,107,112,,schrode01
120,Bam Adebayo,24,MIA,C,56,56,1825,11.1,20.0,.557,0.0,0.2,.000,11.1,19.8,.562,.557,7.0,9.3,.753,3.8,11.7,15.5,5.2,2.2,1.2,4.1,4.7,29.3,117,104,DPOY-4DEF2,adebaba01
121,Mo Bamba,23,ORL,C,71,69,1824,7.8,16.4,.480,2.8,7.5,.381,5.0,8.9,.563,.566,1.5,1.9,.781,3.9,11.2,15.2,2.3,1.0,3.1,2.0,4.8,20.0,113,108,,bambamo01
122,Isaiah Stewart,20,DET,C,71,71,1816,6.7,13.2,.510,0.4,1.2,.326,6.3,11.9,.529,.526,2.0,2.8,.718,6.1,10.5,16.6,2.2,0.6,2.1,2.3,5.7,15.8,113,112,,stewais01
123,Jarrett Allen,23,CLE,C,56,56,1809,10.2,15.0,.677,0.0,0.3,.100,10.2,14.8,.688,.678,4.6,6.4,.708,5.3,11.3,16.6,2.5,1.2,2.1,2.6,2.7,25.0,132,106,AS,allenja01
124,Grayson Allen,26,MIL,SG,66,61,1805,6.8,15.1,.448,4.2,10.4,.409,2.6,4.8,.533,.588,1.7,2.0,.865,0.9,5.1,5.9,2.7,1.2,0.5,1.1,2.6,19.5,122,114,,allengr01
125,Robert Williams,24,BOS,C,61,61,1804,7.5,10.1,.736,0.0,0.0,.000,7.5,10.1,.738,.736,1.8,2.5,.722,6.6,9.6,16.2,3.3,1.5,3.7,1.7,3.8,16.7,148,102,DPOY-7DEF2,williro04
126,Jaden McDaniels,21,MIN,PF,70,31,1803,6.7,14.6,.460,2.1,6.6,.317,4.6,8.0,.579,.532,1.5,1.9,.803,2.0,5.7,7.7,2.1,1.4,1.4,2.0,5.9,17.1,108,113,,mcdanja02
127,Immanuel Quickley,22,NYK,PG,78,3,1802,7.9,20.1,.392,3.8,11.0,.346,4.1,9.1,.448,.487,4.9,5.6,.881,0.9,6.0,6.9,7.6,1.5,0.1,2.7,4.6,24.5,114,112,6MOY-10,quickim01
128,Corey Kispert,22,WAS,SF,77,36,1801,6.4,14.1,.455,3.1,8.8,.350,3.4,5.3,.629,.564,1.5,1.7,.871,1.5,4.3,5.7,2.3,1.0,0.6,1.4,2.6,17.4,114,118,,kispeco01
129,Dwight Powell,30,DAL,C,82,71,1798,7.5,11.2,.671,0.4,1.0,.351,7.2,10.2,.703,.687,4.6,5.9,.783,4.8,6.5,11.3,2.7,1.0,1.1,1.8,6.2,20.1,142,110,,poweldw01
130,Mason Plumlee,31,CHO,C,73,73,1793,5.5,8.6,.641,0.0,0.1,.000,5.5,8.5,.645,.641,1.8,4.6,.392,4.7,10.4,15.1,6.0,1.6,1.4,2.7,6.0,12.8,122,111,,plumlma01
131,Carmelo Anthony,37,LAL,PF,69,3,1793,8.5,19.3,.441,4.0,10.6,.375,4.5,8.7,.521,.544,3.5,4.3,.830,1.7,6.0,7.7,1.8,1.3,1.4,1.6,4.4,24.6,114,114,,anthoca01
132,Josh Hart,26,2TM,SG,54,53,1791,7.9,15.6,.504,2.0,5.9,.343,5.9,9.8,.601,.569,4.4,5.8,.758,1.7,9.0,10.7,6.2,1.7,0.4,3.1,4.1,22.2,117,113,,hartjo01
133,Caris LeVert,27,2TM,SG,58,49,1781,10.5,23.6,.444,2.3,7.1,.320,8.2,16.5,.497,.492,4.0,5.3,.756,1.2,4.7,5.9,6.9,1.4,0.6,3.0,3.6,27.3,108,116,,leverca01
134,Bruce Brown,25,BRK,SF,72,45,1774,7.0,13.8,.506,1.0,2.6,.404,6.0,11.3,.529,.543,2.7,3.5,.758,2.7,6.7,9.4,4.0,2.1,1.4,1.5,4.8,17.7,121,111,,brownbr01
135,P.J. Washington,23,CHO,C,65,28,1768,6.8,14.4,.470,3.0,8.2,.365,3.8,6.3,.606,.573,1.6,2.2,.716,2.2,6.9,9.1,4.0,1.5,1.7,2.2,4.1,18.1,114,113,,washipj01
136,Chuma Okeke,23,ORL,PF,70,20,1749,6.0,15.9,.376,3.3,10.3,.318,2.7,5.6,.480,.478,1.5,1.8,.846,1.3,8.3,9.6,3.3,2.7,1.2,1.6,2.6,16.7,101,109,,okekech01
137,Georges Niang,28,PHI,PF,76,7,1736,7.1,16.2,.437,4.5,11.1,.403,2.6,5.1,.511,.575,1.5,1.7,.881,0.7,5.1,5.8,2.9,0.9,0.4,1.7,5.5,20.1,113,115,,niangge01
138,Kevon Looney,25,GSW,C,82,80,1732,5.9,10.2,.571,0.0,0.0,.000,5.9,10.2,.573,.571,2.1,3.5,.600,5.9,10.9,16.8,4.6,1.4,1.5,1.9,6.1,13.8,128,105,,looneke01
139,Cameron Johnson,25,PHO,PF,66,16,1730,7.8,16.9,.460,4.6,10.9,.425,3.1,6.0,.523,.596,2.7,3.2,.860,1.2,6.4,7.6,2.8,1.6,0.4,1.3,3.1,22.9,123,109,6MOY-3,johnsca02
140,Gary Harris,27,ORL,SG,61,30,1730,6.7,15.5,.434,3.2,8.4,.384,3.5,7.0,.494,.539,2.3,2.7,.874,1.0,2.4,3.4,3.0,1.6,0.3,1.7,3.1,19.0,110,116,,harriga01
141,OG Anunoby,24,TOR,SF,48,48,1728,8.9,20.2,.443,3.3,9.2,.363,5.6,11.0,.511,.526,2.6,3.4,.754,2.1,5.5,7.6,3.6,2.1,0.7,2.3,3.8,23.8,112,111,,anunoog01
142,Precious Achiuwa,22,TOR,C,73,28,1725,7.7,17.5,.439,1.6,4.5,.359,6.1,13.0,.468,.486,2.3,3.8,.595,4.2,9.5,13.7,2.4,1.1,1.2,2.4,4.4,19.2,105,110,,achiupr01
143,Deandre Ayton,23,PHO,C,58,58,1713,12.4,19.6,.634,0.2,0.5,.368,12.2,19.0,.642,.639,3.0,4.0,.746,4.2,12.5,16.7,2.4,1.1,1.1,2.6,4.0,28.0,124,105,,aytonde01
144,Garrison Mathews,25,HOU,SG,65,33,1712,5.1,12.8,.399,3.9,10.7,.360,1.3,2.1,.600,.550,4.0,5.0,.794,0.9,4.4,5.3,1.8,1.6,0.7,1.1,4.7,18.1,120,118,,mathega01
145,Josh Giddey,19,OKC,SF,54,54,1700,8.1,19.2,.419,1.6,6.1,.263,6.4,13.1,.492,.461,1.6,2.3,.709,2.8,9.3,12.1,9.9,1.5,0.6,4.9,2.5,19.3,97,112,,giddejo01
146,Pat Connaughton,29,MIL,SF,65,19,1691,6.4,14.1,.458,4.1,10.5,.395,2.3,3.6,.643,.605,1.3,1.5,.833,1.3,6.5,7.8,2.3,1.7,0.4,1.0,2.4,18.3,124,113,,connapa01
147,Chris Boucher,29,TOR,SF,80,9,1690,7.9,17.1,.464,2.0,6.8,.297,5.9,10.3,.575,.523,4.4,5.7,.777,5.3,9.3,14.6,0.7,1.4,2.2,1.2,5.1,22.3,124,108,,bouchch01
148,Matisse Thybulle,24,PHI,SG,66,50,1685,4.4,8.9,.500,1.3,4.3,.313,3.1,4.6,.673,.575,1.0,1.3,.791,1.2,3.2,4.5,2.2,3.4,2.1,1.2,4.7,11.2,116,108,DPOY-11DEF2,thybuma01
149,Anfernee Simons,22,POR,SG,57,30,1681,10.3,23.2,.443,5.2,12.8,.405,5.1,10.3,.490,.555,3.0,3.4,.888,0.8,3.6,4.4,6.4,0.9,0.2,3.3,3.2,28.7,112,121,,simonan01
150,Coby White,21,CHI,PG,61,17,1675,8.1,18.8,.433,4.0,10.3,.385,4.2,8.5,.491,.539,2.3,2.7,.857,0.5,4.8,5.3,5.1,0.8,0.3,2.0,4.0,22.5,111,117,,whiteco01
151,Danilo Gallinari,33,ATL,PF,66,18,1672,7.6,17.5,.434,3.3,8.6,.381,4.3,8.9,.485,.528,4.1,4.6,.904,1.0,8.0,9.1,3.0,0.8,0.4,1.1,2.7,22.7,120,117,,gallida01
152,Eric Gordon,33,HOU,SG,57,46,1669,7.6,16.1,.475,3.5,8.6,.412,4.1,7.5,.548,.585,3.0,3.8,.778,0.4,2.8,3.2,4.4,0.8,0.5,3.1,1.8,21.8,111,121,,gordoer01
153,Kevin Love,33,CLE,C,74,4,1665,9.8,22.8,.430,5.6,14.3,.392,4.2,8.5,.493,.553,5.0,5.9,.838,2.6,13.5,16.1,4.8,0.8,0.5,2.9,3.0,30.2,117,108,6MOY-2,loveke01
154,Luguentz Dort,22,OKC,SG,51,51,1665,8.6,21.2,.404,3.8,11.4,.332,4.8,9.8,.487,.493,4.7,5.6,.843,1.1,5.1,6.2,2.6,1.3,0.5,2.6,4.4,25.7,104,115,,dortlu01
155,John Collins,24,ATL,PF,54,53,1663,10.0,19.0,.526,1.9,5.2,.364,8.1,13.8,.588,.576,4.0,5.0,.793,2.7,9.7,12.5,2.9,1.0,1.7,1.8,4.8,25.9,122,114,,collijo01
156,De'Anthony Melton,23,MEM,SG,73,15,1657,8.1,20.1,.404,4.0,10.7,.374,4.1,9.3,.440,.504,2.6,3.5,.750,1.8,7.6,9.5,5.6,3.0,1.1,3.2,3.7,22.8,108,107,6MOY-8,meltode01
157,KJ Martin,21,HOU,SF,79,2,1656,8.0,15.0,.533,1.7,4.8,.357,6.3,10.2,.617,.591,2.2,3.5,.634,2.3,6.2,8.5,2.9,1.0,1.1,1.7,3.2,20.0,118,118,,martike04
158,Killian Hayes,20,DET,PG,66,40,1647,5.2,13.6,.383,1.3,4.9,.263,3.9,8.7,.452,.431,1.7,2.2,.770,1.1,5.2,6.2,8.2,2.3,1.0,3.3,5.4,13.4,97,113,,hayeski01
159,Montrezl Harrell,28,2TM,C,71,3,1641,10.7,16.6,.645,0.1,0.5,.235,10.6,16.1,.658,.649,6.3,8.8,.716,4.4,8.4,12.9,4.3,0.9,1.3,2.1,4.1,27.8,134,114,6MOY-9,harremo01
160,Lonnie Walker IV,23,SAS,SG,70,6,1612,9.3,22.7,.407,3.3,10.5,.314,6.0,12.2,.487,.480,3.5,4.4,.784,0.5,4.9,5.4,4.5,1.3,0.6,2.1,2.9,25.3,103,115,,walkelo01
161,Cory Joseph,30,DET,PG,65,39,1600,5.4,12.2,.445,2.0,4.8,.414,3.4,7.4,.465,.526,3.0,3.4,.885,0.9,4.4,5.3,7.2,1.3,0.5,2.6,4.5,15.9,115,116,,josepco01
162,Josh Richardson,28,2TM,SG,65,7,1600,7.2,16.4,.438,3.1,7.6,.415,4.1,8.8,.458,.534,2.9,3.3,.889,1.3,4.4,5.7,3.5,1.7,0.9,2.0,3.6,20.4,113,110,,richajo01
163,Torrey Craig,31,2TM,SF,78,16,1596,6.1,13.4,.454,2.3,7.1,.329,3.8,6.3,.594,.541,1.2,1.6,.750,2.6,6.8,9.5,2.8,1.4,1.1,2.0,4.6,15.7,110,113,,craigto01
164,Gabe Vincent,25,MIA,PG,68,27,1589,6.7,16.2,.417,3.7,10.2,.368,3.0,6.0,.500,.533,1.4,1.7,.815,0.7,3.3,4.0,6.6,2.0,0.4,3.1,5.0,18.6,107,111,,vincega01
165,Max Strus,25,MIA,SF,68,16,1587,7.8,17.8,.441,5.7,13.9,.410,2.1,3.8,.557,.602,1.3,1.7,.792,0.8,5.6,6.4,2.9,0.9,0.5,1.8,3.7,22.7,116,112,,strusma01
166,Jusuf Nurkić,27,POR,C,56,56,1579,9.9,18.6,.535,0.5,1.7,.268,9.5,16.8,.563,.548,5.7,8.3,.690,5.2,14.0,19.2,4.9,1.9,1.1,4.4,5.8,26.1,112,112,,nurkiju01
167,De'Andre Hunter,24,ATL,SF,53,52,1577,7.9,17.9,.442,2.3,6.1,.379,5.6,11.8,.474,.506,4.0,5.2,.765,0.8,4.7,5.5,2.1,1.1,0.7,2.2,4.8,22.1,106,117,,huntede01
168,Amir Coffey,24,LAC,SG,69,30,1567,6.6,14.6,.453,3.0,7.9,.378,3.6,6.6,.542,.556,3.2,3.7,.863,0.8,5.3,6.2,3.9,1.2,0.5,1.4,2.7,19.4,120,113,,coffeam01
169,Oshae Brissett,23,IND,SF,67,25,1564,6.5,15.8,.411,2.6,7.4,.350,3.9,8.4,.465,.493,3.6,5.1,.695,3.4,7.8,11.2,2.3,1.4,0.9,1.7,3.6,19.2,112,116,,brissos01
170,Marcus Morris,32,LAC,PF,54,54,1564,9.4,21.6,.434,3.2,8.6,.367,6.2,13.0,.478,.507,4.0,4.6,.872,0.8,6.7,7.5,3.5,0.9,0.6,2.2,3.6,26.0,108,112,,morrima03
171,Gordon Hayward,31,CHO,SF,49,48,1564,8.7,18.9,.459,2.6,6.8,.391,6.0,12.2,.496,.528,3.9,4.6,.846,1.2,5.7,6.9,5.4,1.4,0.7,2.5,2.6,23.9,113,116,,haywago01
172,Tyus Jones,25,MEM,PG,73,23,1549,7.7,17.0,.451,2.5,6.3,.390,5.2,10.7,.487,.524,1.7,2.0,.818,0.5,4.9,5.4,10.0,2.0,0.1,1.4,1.0,19.5,125,112,6MOY-11,jonesty01
173,Chris Duarte,24,IND,SG,55,39,1541,8.5,19.7,.432,3.0,8.1,.369,5.5,11.6,.475,.507,2.9,3.6,.804,1.3,5.9,7.2,3.6,1.8,0.3,2.9,3.0,22.9,104,117,,duartch01
174,Trey Lyles,26,2TM,PF,75,23,1537,8.3,17.8,.466,2.1,6.6,.321,6.2,11.2,.552,.526,6.2,7.7,.802,2.8,9.2,12.0,2.8,0.9,1.0,2.3,3.9,24.8,116,114,,lylestr01
175,Javonte Green,28,CHI,SF,65,45,1519,5.7,10.4,.542,1.2,3.2,.356,4.5,7.2,.625,.597,2.6,3.1,.833,2.9,5.9,8.9,1.9,2.2,1.0,1.0,4.2,15.0,131,112,,greenja02
176,Talen Horton-Tucker,21,LAL,SG,60,19,1511,7.1,17.1,.416,1.6,5.8,.269,5.6,11.3,.492,.462,3.2,4.0,.800,1.2,4.9,6.1,5.0,1.9,0.9,2.6,4.7,18.9,102,114,,hortota01
177,Jerami Grant,27,DET,PF,47,47,1500,9.7,22.7,.426,3.0,8.3,.358,6.7,14.5,.465,.491,7.1,8.4,.838,0.9,5.3,6.2,3.6,1.4,1.6,2.8,3.5,29.4,109,114,,grantje01
178,Alperen Şengün,19,HOU,C,72,13,1489,8.0,16.8,.474,0.9,3.7,.248,7.0,13.0,.539,.502,5.3,7.4,.711,4.4,8.2,12.6,5.9,1.9,2.2,4.6,6.8,22.1,107,113,,sengual01
179,Kyle Anderson,28,MEM,PF,69,11,1484,6.7,15.1,.446,1.2,3.5,.330,5.6,11.6,.481,.484,2.2,3.4,.638,2.2,9.6,11.9,5.9,2.5,1.5,2.3,3.5,16.8,110,106,,anderky01
180,Kristaps Porziņģis,26,2TM,PF,51,51,1481,11.9,25.9,.459,2.6,8.5,.310,9.3,17.4,.532,.510,8.4,9.7,.867,3.4,10.4,13.9,4.0,1.3,2.8,2.7,4.6,34.8,116,107,,porzikr01
181,Austin Rivers,29,DEN,SG,67,18,1480,4.8,11.6,.417,2.6,7.7,.342,2.2,3.9,.563,.530,1.1,1.5,.727,0.6,3.1,3.8,3.0,1.7,0.2,1.8,4.0,13.4,104,115,,riverau01
182,Patrick Beverley,33,MIN,PG,58,54,1476,5.7,14.1,.406,2.7,7.8,.343,3.0,6.3,.485,.501,3.1,4.3,.722,2.0,5.7,7.7,8.6,2.2,1.7,2.4,5.6,17.2,119,111,,beverpa01
183,Nickeil Alexander-Walker,23,2TM,SG,65,21,1466,8.5,22.9,.372,3.5,11.4,.311,5.0,11.5,.433,.449,2.7,3.7,.743,1.2,5.1,6.3,5.3,1.5,0.8,3.1,3.5,23.3,98,114,,alexani01
184,Cedi Osman,26,CLE,SF,66,3,1462,8.4,19.5,.432,4.4,12.3,.357,4.1,7.3,.559,.544,3.0,4.5,.664,0.9,4.1,5.0,4.6,1.8,0.3,2.3,4.3,24.2,111,112,,osmande01
185,Nicolas Batum,33,LAC,PF,59,54,1462,6.0,13.0,.463,3.6,9.0,.400,2.4,3.9,.607,.602,0.8,1.3,.658,1.0,7.5,8.5,3.4,1.9,1.4,1.3,2.7,16.5,118,109,,batumni01
186,Norman Powell,28,2TM,SF,45,41,1458,9.4,20.3,.461,3.6,8.5,.419,5.8,11.8,.491,.549,6.3,7.8,.811,0.7,4.2,4.9,3.2,1.4,0.7,2.3,3.6,28.6,116,119,,powelno01
187,Delon Wright,29,ATL,SG,77,8,1452,4.1,9.1,.454,1.5,3.9,.379,2.6,5.2,.510,.535,1.8,2.1,.857,1.7,5.8,7.4,6.4,3.1,0.6,1.5,1.9,11.6,126,112,,wrighde01
188,Maxi Kleber,30,DAL,PF,59,21,1450,4.9,12.3,.398,2.9,8.9,.325,2.0,3.4,.586,.516,1.6,2.3,.708,2.4,9.7,12.1,2.4,1.0,2.0,1.6,4.8,14.3,109,107,6MOY-11,klebima01
189,Terrence Ross,30,ORL,SG,63,0,1448,7.3,18.5,.397,2.6,8.8,.292,4.8,9.7,.493,.467,3.7,4.3,.862,0.7,4.7,5.4,3.9,0.9,0.4,2.5,2.3,21.0,100,116,,rosste01
190,Daniel Gafford,23,WAS,C,72,53,1444,9.8,14.1,.693,0.0,0.0,.000,9.8,14.0,.695,.693,3.7,5.2,.699,5.3,8.6,13.9,2.3,1.0,3.4,2.2,5.8,23.2,134,111,,gaffoda01
191,Bradley Beal,28,WAS,SG,40,40,1439,12.0,26.5,.451,2.2,7.2,.300,9.8,19.3,.508,.492,5.8,7.0,.833,1.3,5.2,6.5,9.1,1.2,0.5,4.6,3.3,31.9,106,117,,bealbr01
192,Landry Shamet,24,PHO,SG,69,14,1437,6.4,16.2,.394,4.1,11.2,.368,2.3,5.1,.450,.521,2.3,2.7,.840,0.5,3.7,4.2,3.6,0.9,0.3,1.4,3.1,19.2,111,112,,shamela01
193,Andre Drummond,28,2TM,C,73,36,1437,8.5,14.9,.570,0.0,0.1,.000,8.5,14.8,.574,.570,3.0,5.6,.524,7.9,15.5,23.4,4.5,2.7,2.3,3.9,6.6,19.9,114,102,,drumman01
194,Austin Reaves,23,LAL,SG,61,19,1418,4.9,10.7,.459,1.8,5.6,.317,3.1,5.1,.616,.542,3.3,4.0,.839,1.5,5.0,6.5,3.7,1.0,0.7,1.4,2.9,15.0,123,116,,reaveau01
195,Furkan Korkmaz,24,PHI,SG,67,19,1414,6.4,16.6,.387,2.7,9.4,.289,3.7,7.2,.515,.469,2.4,3.0,.810,0.8,5.4,6.2,4.5,1.2,0.3,1.7,2.0,18.0,104,114,,korkmfu01
196,Avery Bradley,31,LAL,SG,62,45,1406,5.0,11.9,.423,2.8,7.2,.390,2.3,4.8,.471,.540,0.5,0.6,.889,1.1,3.6,4.6,1.6,1.8,0.3,1.3,4.0,13.4,106,116,,bradlav01
197,Anthony Davis,28,LAL,C,40,40,1404,12.6,23.7,.532,0.4,2.4,.186,12.2,21.3,.571,.542,5.9,8.3,.713,3.6,9.8,13.5,4.2,1.7,3.1,2.8,3.3,31.6,115,109,,davisan02
198,R.J. Hampton,20,ORL,SG,64,14,1402,6.0,15.8,.383,2.2,6.3,.350,3.8,9.5,.405,.453,2.6,4.0,.641,0.8,5.9,6.7,5.5,1.4,0.4,3.0,3.5,16.9,94,114,,hamptrj01
199,Jaxson Hayes,21,NOP,C,70,28,1398,8.7,14.1,.616,0.7,2.0,.351,7.9,12.0,.660,.641,5.1,6.6,.766,4.1,7.1,11.1,1.5,1.2,1.9,1.9,5.5,23.1,132,113,,hayesja02
200,Otto Porter Jr.,28,GSW,PF,63,15,1396,6.7,14.5,.464,2.8,7.5,.370,3.9,7.0,.565,.560,1.7,2.1,.803,3.0,9.6,12.6,3.3,2.4,1.0,1.3,2.9,18.0,121,104,,porteot01
201,Raul Neto,29,WAS,PG,70,19,1372,7.4,15.9,.463,1.3,4.3,.292,6.1,11.6,.526,.502,3.0,3.9,.769,0.5,4.4,4.8,7.8,2.0,0.1,2.8,3.7,19.0,108,116,,netora01
202,Caleb Martin,26,MIA,SF,60,12,1372,7.6,15.0,.507,2.3,5.7,.413,5.3,9.3,.565,.585,2.6,3.4,.763,2.6,5.8,8.4,2.3,2.1,1.1,1.9,3.8,20.1,119,108,,martica02
203,Tre Mann,20,OKC,PG,60,26,1367,8.2,21.0,.393,3.5,9.7,.360,4.7,11.3,.421,.476,2.3,2.9,.793,0.9,5.2,6.1,3.2,1.7,0.4,2.5,3.6,22.3,97,114,,manntr01
204,Eric Bledsoe,32,LAC,PG,54,29,1361,7.1,16.8,.421,1.8,5.9,.313,5.3,11.0,.479,.475,3.2,4.2,.761,1.0,5.5,6.6,8.1,2.5,0.7,4.2,3.1,19.2,100,110,,bledser01
205,Danny Green,34,PHI,SF,62,28,1353,4.6,11.8,.394,3.8,10.0,.380,0.8,1.8,.469,.555,0.4,0.5,.786,1.2,4.6,5.8,2.4,2.2,1.4,1.7,3.9,13.5,106,111,,greenda02
206,Ziaire Williams,20,MEM,SF,62,31,1346,6.8,15.1,.450,2.7,8.6,.314,4.1,6.5,.632,.540,1.5,2.0,.782,0.9,3.7,4.6,2.3,1.2,0.4,1.5,4.0,17.8,113,114,,willizi02
207,Josh Christopher,20,HOU,SG,74,2,1334,8.0,17.8,.448,2.0,6.7,.296,6.0,11.1,.540,.504,3.0,4.0,.735,1.9,4.8,6.6,5.4,2.3,0.5,4.1,3.5,20.9,101,117,,chrisjo01
208,Draymond Green,31,GSW,PF,46,44,1329,5.0,9.4,.525,0.6,2.0,.296,4.4,7.4,.586,.556,2.2,3.3,.659,1.7,10.7,12.3,11.7,2.2,1.8,5.1,5.0,12.7,109,103,DPOY-10ASDEF2,greendr01
209,Bones Hyland,21,DEN,SG,69,4,1310,8.6,21.4,.403,4.9,13.4,.366,3.7,8.0,.465,.518,4.0,4.7,.856,0.5,6.5,7.0,7.2,1.5,0.7,3.2,5.7,26.1,109,112,,hylanbo01
210,Jalen Suggs,20,ORL,PG,48,45,1307,7.3,20.3,.361,1.6,7.3,.214,5.8,13.0,.443,.400,4.7,6.0,.773,1.0,5.4,6.3,7.7,2.2,0.7,5.3,5.3,20.9,88,112,,suggsja01
211,John Konchar,25,MEM,SG,72,7,1292,5.0,9.7,.515,1.9,4.7,.413,3.1,5.0,.610,.615,1.0,1.8,.551,3.2,9.0,12.2,4.0,1.7,0.8,1.1,3.3,12.9,133,109,,konchjo01
212,Bryn Forbes,28,2TM,SG,75,2,1286,8.7,20.3,.429,4.6,11.1,.414,4.1,9.2,.447,.542,3.0,3.3,.908,0.4,3.1,3.5,2.8,0.9,0.2,2.1,3.6,25.0,109,117,,forbebr01
213,Ben McLemore,28,POR,SG,64,6,1285,8.2,20.5,.401,5.7,15.9,.362,2.5,4.6,.533,.541,2.7,3.3,.818,0.5,3.5,3.9,2.2,1.4,0.4,2.1,3.9,24.9,108,120,,mclembe01
214,Chimezie Metu,24,SAC,C,60,20,1279,7.6,16.9,.452,2.1,7.0,.306,5.5,9.9,.555,.516,2.7,3.4,.780,1.3,11.3,12.6,2.3,1.9,1.2,2.3,3.5,20.1,104,111,,metuch01
215,Cameron Payne,27,PHO,PG,58,12,1278,9.0,22.1,.409,2.7,7.9,.336,6.4,14.2,.449,.469,2.8,3.4,.843,0.9,5.7,6.6,10.6,1.5,0.6,3.9,4.5,23.6,104,109,,payneca01
216,Hamidou Diallo,23,DET,SG,58,29,1269,10.0,20.2,.496,0.9,3.6,.247,9.2,16.6,.550,.518,3.5,5.4,.650,2.7,8.0,10.7,2.8,2.7,0.7,2.2,5.5,24.5,107,111,,diallha01
217,Damion Lee,29,GSW,SG,63,5,1256,6.6,14.9,.441,2.4,7.3,.337,4.1,7.6,.541,.523,2.6,2.9,.880,1.0,6.8,7.9,2.4,1.5,0.2,1.5,3.7,18.1,111,109,,leeda03
218,George Hill,35,MIL,PG,54,17,1253,4.5,10.5,.429,1.6,5.1,.306,3.0,5.4,.546,.504,2.2,2.4,.919,1.5,4.5,5.9,4.6,1.6,0.2,1.6,2.7,12.8,117,114,,hillge01
219,Gary Payton II,29,GSW,SG,71,16,1247,8.3,13.5,.616,1.7,4.7,.358,6.6,8.8,.754,.679,1.4,2.3,.603,2.8,6.8,9.7,2.5,3.8,0.9,1.6,5.1,19.6,129,103,,paytoga02
220,Brandon Clarke,25,MEM,PF,64,1,1246,11.1,17.2,.644,0.2,0.8,.227,10.9,16.3,.666,.650,3.3,5.0,.654,5.2,7.9,13.1,3.3,1.5,2.6,1.3,4.7,25.6,138,108,6MOY-11,clarkbr01
221,Tim Hardaway Jr.,29,DAL,SG,42,20,1245,8.4,21.4,.394,4.1,12.3,.336,4.3,9.1,.473,.491,3.2,4.2,.757,0.5,5.8,6.3,3.7,1.5,0.2,1.4,3.0,24.2,107,111,,hardati02
222,Drew Eubanks,24,2TM,C,71,31,1245,8.6,14.4,.596,0.2,0.9,.217,8.4,13.5,.621,.602,3.9,5.1,.762,5.1,9.8,14.9,3.3,1.2,1.6,3.2,4.7,21.2,120,113,,eubandr01
223,Myles Turner,25,IND,C,42,42,1235,7.9,15.6,.509,2.4,7.3,.333,5.5,8.3,.662,.587,3.1,4.2,.752,2.6,9.2,11.8,1.7,1.1,4.7,2.1,4.7,21.4,117,111,,turnemy01
224,Aleksej Pokusevski,20,OKC,PF,61,12,1233,7.3,18.0,.408,2.3,7.8,.289,5.1,10.2,.498,.470,1.4,2.0,.700,2.9,9.7,12.6,5.2,1.5,1.5,3.7,3.5,18.3,96,111,,pokusal01
225,Obi Toppin,23,NYK,PF,72,10,1230,10.2,19.2,.531,2.1,6.9,.308,8.1,12.4,.655,.586,3.8,5.0,.758,2.8,8.1,10.9,3.1,1.0,1.3,2.3,4.1,26.4,120,111,,toppiob01
226,Doug McDermott,30,SAS,PF,51,51,1223,8.4,18.2,.462,4.2,10.0,.422,4.2,8.2,.512,.578,1.6,2.0,.784,0.7,3.8,4.5,2.5,0.5,0.2,1.7,3.1,22.7,112,118,,mcderdo01
227,Isaiah Hartenstein,23,LAC,C,68,0,1216,9.2,14.7,.626,0.6,1.2,.467,8.7,13.5,.640,.645,3.7,5.3,.689,4.7,8.7,13.4,6.4,2.0,3.1,3.4,6.7,22.7,127,106,,harteis01
