Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
1,DeMar DeRozan,34,CHI,SF,79,79,2989,10.8,22.6,.480,1.3,3.8,.333,9.6,18.8,.509,.507,8.7,10.2,.853,0.7,5.0,5.7,7.0,1.5,0.8,2.3,2.7,31.6,122,118,CPOY-2,derozde01
2,Domantas Sabonis,27,SAC,C,82,82,2928,10.5,17.7,.594,0.5,1.4,.379,10.0,16.3,.613,.609,4.8,6.9,.704,4.9,13.7,18.6,11.2,1.2,0.8,4.5,4.1,26.4,127,112,MVP-8DPOY-10NBA3,sabondo01
3,Coby White,23,CHI,PG,79,78,2881,9.4,20.9,.447,3.6,9.6,.376,5.7,11.3,.508,.534,3.8,4.5,.838,0.8,5.4,6.2,7.0,0.9,0.3,2.9,3.2,26.1,115,120,,whiteco01
4,Mikal Bridges,27,BRK,SF,82,82,2854,9.8,22.5,.436,3.8,10.3,.372,6.0,12.2,.490,.521,4.5,5.5,.814,1.2,5.3,6.5,5.2,1.4,0.5,2.8,2.0,27.9,112,118,,bridgmi01
5,Paolo Banchero,21,ORL,PF,80,80,2799,11.3,24.9,.455,2.1,6.2,.339,9.2,18.7,.493,.497,7.2,9.9,.725,1.5,8.3,9.8,7.6,1.3,0.8,4.4,2.7,31.9,109,112,AS,banchpa01
6,Kevin Durant,35,PHO,PF,75,75,2791,13.1,25.1,.523,2.9,7.1,.413,10.2,18.0,.567,.581,6.3,7.4,.856,0.7,7.9,8.7,6.6,1.2,1.6,4.3,2.3,35.5,118,114,MVP-9ASNBA2,duranke01
7,Dejounte Murray,27,ATL,SG,78,78,2783,11.6,25.2,.459,3.5,9.5,.363,8.1,15.7,.518,.528,3.6,4.5,.794,1.1,6.1,7.2,8.7,1.9,0.4,3.5,2.4,30.2,114,119,,murrade01
8,Anthony Edwards,22,MIN,SG,79,78,2770,12.8,27.8,.461,3.4,9.5,.357,9.4,18.3,.515,.522,7.5,9.0,.836,0.9,6.7,7.7,7.2,1.8,0.7,4.3,2.5,36.6,112,110,MVP-7CPOY-8ASNBA2,edwaran01
9,Nikola Jokić,28,DEN,C,79,79,2737,14.9,25.6,.583,1.5,4.2,.359,13.4,21.4,.626,.612,6.5,7.9,.817,4.0,13.6,17.7,12.8,2.0,1.2,4.3,3.5,37.8,131,108,MVP-1CPOY-4ASNBA1,jokicni01
10,Jalen Brunson,27,NYK,PG,77,77,2726,14.6,30.5,.479,3.9,9.7,.401,10.7,20.8,.516,.543,7.8,9.2,.847,0.8,4.3,5.1,9.6,1.3,0.2,3.4,2.7,40.9,124,117,MVP-5CPOY-5ASNBA2,brunsja01
11,Josh Hart,28,NYK,SF,81,42,2707,5.5,12.6,.434,1.5,4.8,.310,4.0,7.8,.511,.493,1.7,2.1,.791,2.4,10.2,12.6,6.2,1.4,0.4,2.2,3.2,14.2,115,113,,hartjo01
12,Anthony Davis,30,LAL,C,76,76,2700,12.6,22.6,.556,0.5,1.9,.271,12.0,20.7,.582,.567,7.4,9.1,.816,4.2,12.7,16.9,4.7,1.6,3.1,2.8,3.1,33.0,124,109,DPOY-4ASNBA2DEF1,davisan02
13,Fred VanVleet,29,HOU,PG,73,73,2684,7.6,18.4,.416,4.1,10.6,.387,3.5,7.8,.454,.527,3.6,4.1,.860,0.6,4.4,5.0,10.6,1.8,1.1,2.3,3.3,22.9,123,114,,vanvlfr01
14,De'Aaron Fox,26,SAC,PG,74,74,2659,13.2,28.3,.465,3.9,10.6,.369,9.2,17.7,.522,.534,5.7,7.7,.738,1.2,5.0,6.2,7.6,2.7,0.6,3.5,3.5,35.9,113,114,CPOY-12,foxde01
15,Pascal Siakam,29,2TM,PF,80,80,2657,12.2,22.8,.536,1.5,4.4,.346,10.7,18.4,.581,.569,5.2,7.1,.732,2.5,7.7,10.2,6.1,1.1,0.4,2.5,3.5,31.2,121,119,,siakapa01
16,Jayson Tatum,25,BOS,PF,74,74,2645,12.6,26.6,.471,4.3,11.4,.376,8.3,15.3,.542,.552,7.7,9.3,.833,1.3,10.0,11.2,6.8,1.4,0.8,3.5,2.7,37.1,121,111,MVP-6CPOY-9ASNBA1,tatumja01
17,Austin Reaves,25,LAL,SG,82,57,2629,8.3,17.0,.486,2.8,7.6,.367,5.5,9.4,.583,.568,4.2,4.9,.853,1.0,5.3,6.4,8.1,1.2,0.5,3.1,2.8,23.5,119,118,,reaveau01
18,Tyrese Maxey,23,PHI,PG,70,70,2626,12.0,26.6,.450,4.0,10.7,.373,8.0,15.9,.501,.524,6.1,7.1,.868,0.7,4.2,4.8,8.1,1.3,0.6,2.2,2.8,34.0,121,117,MIP-1AS,maxeyty01
19,Luka Dončić,24,DAL,PG,70,70,2624,14.7,30.2,.487,5.2,13.6,.382,9.5,16.6,.573,.573,8.7,11.1,.786,1.1,10.8,11.8,12.5,1.8,0.7,5.2,2.7,43.3,122,113,MVP-3CPOY-6ASNBA1,doncilu01
20,Nikola Vučević,33,CHI,C,76,74,2610,11.2,23.1,.484,1.8,6.0,.294,9.4,17.2,.550,.522,2.0,2.5,.822,4.0,11.3,15.3,4.9,1.0,1.1,2.3,3.6,26.2,114,115,,vucevni01
21,Jalen Green,21,HOU,SG,82,82,2601,10.5,24.8,.423,3.7,11.3,.332,6.8,13.6,.498,.498,5.3,6.6,.804,0.8,7.1,7.9,5.4,1.2,0.5,3.6,2.1,30.0,107,115,,greenja05
22,Rudy Gobert,31,MIN,C,76,76,2593,7.7,11.7,.661,0.0,0.1,.000,7.7,11.6,.664,.661,4.7,7.4,.638,5.4,13.3,18.7,1.9,1.0,3.1,2.2,4.5,20.2,131,104,DPOY-1DEF1,goberru01
23,Keegan Murray,23,SAC,SF,77,77,2588,8.3,18.3,.454,3.4,9.6,.358,4.9,8.7,.560,.548,1.9,2.3,.831,2.0,5.9,7.9,2.4,1.5,1.1,1.2,3.8,22.0,117,116,,murrake02
24,Miles Bridges,25,CHO,SF,69,67,2581,10.7,23.1,.462,3.0,8.6,.349,7.7,14.5,.529,.527,3.3,4.0,.825,1.4,8.3,9.7,4.4,1.2,0.6,2.6,2.3,27.7,108,120,,bridgmi02
25,Damian Lillard,33,MIL,PG,73,73,2579,10.1,23.8,.424,4.1,11.6,.354,6.0,12.2,.490,.510,8.8,9.6,.920,0.7,5.3,6.0,9.5,1.3,0.3,3.6,2.5,33.1,120,118,CPOY-11AS,lillada01
26,Giannis Antetokounmpo,29,MIL,PF,73,73,2567,15.7,25.6,.611,0.6,2.3,.274,15.0,23.3,.645,.624,9.6,14.6,.657,3.7,12.1,15.7,8.9,1.6,1.5,4.7,3.9,41.6,126,112,MVP-4DPOY-9CPOY-12ASNBA1,antetgi01
27,Michael Porter Jr.,25,DEN,SF,81,81,2565,10.1,20.9,.484,4.3,10.7,.397,5.8,10.1,.575,.586,1.8,2.1,.836,2.0,8.9,10.9,2.4,0.8,1.0,1.8,2.9,26.2,117,114,,portemi01
28,Shai Gilgeous-Alexander,25,OKC,PG,75,75,2553,15.0,28.0,.535,1.8,5.1,.353,13.2,22.9,.576,.567,10.7,12.2,.874,1.2,6.6,7.8,8.8,2.8,1.3,3.1,3.5,42.4,129,110,MVP-2DPOY-7CPOY-3ASNBA1,gilgesh01
29,Grayson Allen,28,PHO,SG,75,74,2513,6.6,13.3,.499,4.0,8.6,.461,2.6,4.6,.570,.649,2.5,2.9,.878,0.9,4.8,5.7,4.4,1.3,0.9,1.8,3.1,19.7,130,117,,allengr01
30,LeBron James,39,LAL,PF,71,71,2504,13.0,24.1,.540,2.8,6.9,.410,10.2,17.2,.592,.599,5.8,7.7,.750,1.2,8.7,9.8,11.2,1.7,0.7,4.7,1.5,34.6,120,114,CPOY-10ASNBA3,jamesle01
31,Paul George,33,LAC,PF,74,74,2502,11.5,24.4,.471,4.8,11.6,.413,6.7,12.8,.523,.569,5.2,5.7,.907,0.7,6.9,7.7,5.2,2.2,0.7,3.0,4.0,33.0,119,114,AS,georgpa01
32,Dennis Schröder,30,2TM,PG,80,58,2486,7.9,18.2,.435,2.7,7.2,.375,5.2,11.0,.474,.509,3.5,4.2,.836,0.8,4.0,4.7,9.6,1.2,0.3,3.0,3.2,22.0,114,121,,schrode01
33,D'Angelo Russell,27,LAL,PG,76,69,2484,9.4,20.7,.456,4.3,10.4,.415,5.1,10.2,.497,.560,3.0,3.7,.828,0.5,4.0,4.5,9.2,1.3,0.7,3.0,3.0,26.2,116,118,,russeda01
34,James Harden,34,LAC,PG,72,72,2470,7.0,16.4,.428,3.7,9.8,.381,3.3,6.7,.497,.541,6.0,6.9,.878,0.7,6.7,7.4,12.3,1.5,1.1,3.7,2.5,23.8,125,116,,hardeja01
35,Devin Booker,27,PHO,PG,68,68,2447,12.8,26.0,.492,3.0,8.3,.364,9.8,17.7,.552,.550,8.1,9.1,.886,1.1,5.0,6.1,9.4,1.2,0.6,3.6,4.1,36.7,124,117,ASNBA3,bookede01
36,Jarrett Allen,25,CLE,C,77,77,2442,10.5,16.6,.634,0.0,0.1,.000,10.5,16.4,.638,.634,4.7,6.4,.742,4.9,11.5,16.4,4.2,1.1,1.6,2.4,3.0,25.7,131,110,DPOY-10,allenja01
37,Jabari Smith Jr.,20,HOU,PF,76,76,2424,7.6,16.7,.454,2.8,7.6,.363,4.8,9.1,.530,.537,3.0,3.7,.811,2.8,9.5,12.3,2.4,1.0,1.2,1.8,4.0,20.9,116,113,,smithja05
