Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
Julius Randle,26,NYK,PF,71,71,2667,11.3,24.8,3,7.3,8.3,17.5,6.5,8,1.6,12,13.6,8,1.2,0.3,4.5,4.2,32.1,111,107,randlju01
RJ Barrett,20,NYK,SG,72,72,2511,9.3,21.1,2.5,6.2,6.8,15,4.1,5.5,1.4,6.9,8.2,4.3,1.1,0.4,2.8,3.7,25.2,106,110,barrerj01
Nikola Jokić,25,DEN,C,72,72,2488,14.5,25.7,1.8,4.7,12.7,21,6.8,7.8,4.1,11.4,15.5,11.9,1.9,1,4.4,3.8,37.7,130,109,jokicni01
Buddy Hield,28,SAC,SG,71,71,2433,8,19.6,5.6,14.2,2.4,5.3,1.7,2.1,0.6,6,6.6,5.1,1.2,0.6,2.6,3.5,23.2,109,119,hieldbu01
Damian Lillard,30,POR,PG,67,67,2398,12.2,27.1,5.6,14.3,6.7,12.8,9.1,9.8,0.7,5.1,5.8,10.3,1.3,0.3,4.1,2.1,39.2,125,118,lillada01
Terry Rozier,26,CHA,SG,69,69,2383,10.5,23.2,4.5,11.7,5.9,11.5,3.4,4.1,1,5.2,6.2,6,1.8,0.5,2.6,2.4,28.8,113,114,roziete01
Russell Westbrook,32,WAS,PG,65,65,2369,10.6,24.1,1.7,5.3,8.9,18.8,5.3,8,2.1,12.5,14.6,14.9,1.7,0.4,6.1,3.7,28.1,105,110,westbru01
Andrew Wiggins,25,GSW,PF,71,71,2364,10,21,2.8,7.3,7.3,13.7,3.4,4.7,1.6,5.3,6.9,3.3,1.3,1.4,2.5,3.2,26.2,107,111,wiggian01
Mikal Bridges,24,PHX,SF,72,72,2348,7.6,14.1,2.8,6.6,4.8,7.4,2.3,2.8,1.6,4.9,6.5,3.2,1.6,1.3,1.2,2.4,20.4,131,112,bridgmi01
Nikola Vučević,30,TOT,C,70,70,2348,13.8,28.9,3.6,9.1,10.1,19.8,2.7,3.2,3,13.9,16.9,5.6,1.3,1,2.6,2.8,33.9,112,110,vucevni01
Anthony Edwards,19,MIN,SG,72,55,2314,10.3,24.7,3.5,10.6,6.8,14.1,4.3,5.6,1.2,5.7,6.9,4.3,1.7,0.7,3.3,2.6,28.4,102,116,edwaran01
Jayson Tatum,22,BOS,SF,64,64,2290,12.9,28.1,4,10.3,8.9,17.8,6.3,7.3,1.1,9,10.1,5.9,1.6,0.7,3.6,2.6,36.1,114,112,tatumja01
Devin Booker,24,PHX,SG,67,67,2270,13.5,28,2.7,8.1,10.8,19.9,7.4,8.5,0.7,5.4,6.1,6.3,1.2,0.3,4.5,3.9,37.2,110,114,bookede01
Khris Middleton,29,MIL,SF,68,68,2269,10.6,22.2,3.1,7.6,7.5,14.7,4.4,4.9,1.1,7.3,8.4,7.7,1.5,0.2,3.7,3.3,28.7,116,113,middlkh01
Duncan Robinson,26,MIA,SF,72,72,2262,6.9,15.7,5.5,13.5,1.4,2.3,1.4,1.6,0.2,5.3,5.5,2.8,0.9,0.4,1.8,4,20.7,113,114,robindu01
Luka Dončić,21,DAL,PG,66,66,2262,14.1,29.5,4.2,11.9,9.9,17.5,7.5,10.3,1.2,10.3,11.5,12.4,1.4,0.8,6.1,3.3,39.9,114,111,doncilu01
Robert Covington,30,POR,PF,70,70,2243,4.4,11.1,2.9,7.7,1.5,3.3,1.1,1.3,1.3,8.8,10.1,2.5,2.2,1.8,1.4,4.2,12.9,113,112,covinro01
Royce O'Neale,27,UTA,SF,71,71,2241,3.8,8.6,2.3,6,1.5,2.5,0.8,1,1.9,8.6,10.5,3.9,1.2,0.7,1.8,4,10.8,121,108,onealro01
Domantas Sabonis,24,IND,PF,62,62,2231,10.3,19.2,1.1,3.4,9.2,15.7,5.1,6.9,3.2,12.5,15.7,8.8,1.6,0.7,4.5,4.3,26.7,115,110,sabondo01
Bojan Bogdanović,31,UTA,SF,72,72,2216,8.9,20.3,4,10.1,5,10.2,5.1,5.8,0.9,5.3,6.2,3,1,0.1,2.8,2.5,26.9,113,112,bogdabo02
Norman Powell,27,TOT,SG,69,58,2205,9.6,20.2,3.8,9.2,5.9,11.1,5.2,6,0.9,3.8,4.7,2.8,1.8,0.4,2.6,3.5,28.3,116,116,powelno01
Chris Paul,35,PHX,PG,70,70,2199,9.9,19.7,2.3,5.8,7.6,13.9,3.8,4.1,0.6,6.4,7,14,2.2,0.4,3.5,3.7,25.8,124,111,paulch01
Rudy Gobert,28,UTA,C,71,71,2187,8.7,12.9,0,0.1,8.7,12.8,5.2,8.3,5.3,16,21.4,2,0.9,4.2,2.6,3.6,22.6,131,101,goberru01
Justin Holiday,31,IND,SG,72,52,2183,5.6,13.5,3.7,9.8,1.8,3.7,1.5,1.8,0.7,4.9,5.5,2.6,1.6,0.9,1.2,2.9,16.4,112,114,holidju01
Isaac Okoro,20,CLE,SG,67,67,2173,5.3,12.7,1.4,4.9,3.9,7.8,2.6,3.6,1.5,3.1,4.7,2.9,1.4,0.5,2,4.2,14.7,103,117,okorois01
Coby White,20,CHI,PG,69,54,2156,8.4,20.3,3.7,10.2,4.8,10.1,2.9,3.2,0.6,5.8,6.4,7.4,0.9,0.3,3.5,4,23.4,106,115,whiteco01
Stephen Curry,32,GSW,PG,63,63,2152,14.4,29.8,7.4,17.5,7,12.3,7.9,8.6,0.6,6.9,7.5,7.9,1.7,0.2,4.6,2.6,44,119,111,curryst01
Bradley Beal,27,WAS,SG,60,60,2147,14.4,29.7,2.8,8,11.6,21.7,8.8,9.9,1.5,4.5,6.1,5.7,1.5,0.5,4,3,40.3,114,115,bealbr01
Bam Adebayo,23,MIA,C,64,64,2143,10.6,18.5,0,0.2,10.5,18.4,6.6,8.2,3.3,10,13.3,8,1.7,1.5,3.9,3.4,27.7,122,108,adebaba01
Joe Harris,29,BKN,SF,69,65,2141,8,15.9,4.8,10,3.3,5.9,1.1,1.4,1,4.6,5.6,2.9,1,0.3,1.4,3.2,21.9,126,117,harrijo01
Dejounte Murray,24,SAS,PG,67,67,2139,10,22.1,1.4,4.5,8.6,17.6,2.4,3,1.3,9.4,10.7,8.2,2.3,0.2,2.7,3.1,23.8,106,111,murrade01
Kevin Huerter,22,ATL,SG,69,49,2126,7.3,16.9,3.2,8.9,4.1,8,1.2,1.5,0.9,4.5,5.3,5.6,1.9,0.4,1.8,3.8,19,112,115,huertke01
Trae Young,22,ATL,PG,63,63,2125,11.3,25.7,3.1,9.2,8.1,16.6,11.2,12.6,0.9,4.8,5.7,13.8,1.2,0.3,6,2.6,36.9,117,116,youngtr01
Deandre Ayton,22,PHX,C,69,69,2115,10,16,0.1,0.5,9.9,15.6,3.1,4,5.3,11.6,17,2.3,1,1.9,2.4,4.6,23.3,127,109,aytonde01
Collin Sexton,22,CLE,SG,60,60,2115,12.2,25.8,2.3,6.2,10,19.6,7.3,8.9,1.4,3,4.4,6.1,1.4,0.2,3.9,3.7,34,111,118,sextoco01
Eric Bledsoe,31,NOP,SG,71,70,2111,7,16.6,2.7,8.1,4.2,8.5,3,4.4,0.7,4.9,5.5,6.1,1.2,0.5,2.6,2.5,19.7,108,116,bledser01
Harrison Barnes,28,SAC,PF,58,58,2102,7.3,14.7,2.3,5.8,5,8.8,4.5,5.4,1.5,7.3,8.8,4.6,1,0.3,2.1,1.7,21.3,123,119,barneha02
Brandon Ingram,23,NOP,SF,61,61,2093,11.8,25.2,3.3,8.6,8.5,16.6,6.4,7.3,0.8,6.1,6.9,6.8,1,0.8,3.5,2.8,33.2,115,116,ingrabr01
DeMar DeRozan,31,SAS,PF,61,61,2056,10.7,21.7,0.4,1.7,10.3,20,9.1,10.4,0.9,5.2,6.1,10,1.3,0.4,2.8,3,31.1,122,115,derozde01
Ja Morant,21,MEM,PG,63,63,2053,10,22.3,1.7,5.6,8.3,16.7,6.3,8.7,1.4,4.5,5.9,10.8,1.3,0.3,4.7,2,28,108,115,moranja01
Jae'Sean Tate,25,HOU,SF,70,58,2043,7.3,14.5,1.4,4.5,5.9,10,2.4,3.4,3.1,5.6,8.7,4.1,2,0.8,2.3,5.1,18.4,114,115,tateja01
De'Aaron Fox,23,SAC,PG,58,58,2036,12.5,26.2,2.4,7.5,10,18.6,7.1,9.8,0.8,4,4.8,9.8,2.1,0.6,4.1,4,34.4,113,118,foxde01
Zach LaVine,25,CHI,SG,58,58,2034,13.6,26.8,4.8,11.4,8.8,15.4,6,7.1,0.9,6,6.9,6.7,1.1,0.6,4.8,3.3,37.9,115,114,lavinza01
Zion Williamson,20,NOP,PF,61,61,2026,15,24.5,0.2,0.8,14.8,23.7,8.7,12.5,4,6.5,10.4,5.3,1.3,0.9,4,3.2,39,124,115,willizi01
Tobias Harris,28,PHI,PF,62,62,2014,11.3,22.1,2,5,9.4,17.1,4.4,4.9,1.5,8.5,10,5.3,1.3,1.2,2.6,2.8,29,118,108,harrito02
Giannis Antetokounmpo,26,MIL,PF,61,61,2013,14.6,25.7,1.6,5.2,13,20.5,9.3,13.6,2.3,13.4,15.7,8.3,1.7,1.7,4.8,3.9,40.1,122,107,antetgi01
Pascal Siakam,26,TOR,PF,56,56,2006,10.5,23.2,1.8,5.9,8.8,17.3,6,7.3,2.3,7.5,9.8,6,1.5,0.9,3.1,4.2,28.9,111,113,siakapa01
Jaylen Brown,24,BOS,SG,58,58,1999,13.1,27.2,4,10,9.2,17.1,4.7,6.1,1.7,6.7,8.5,4.8,1.8,0.8,3.9,4.1,34.9,112,113,brownja02
Dillon Brooks,25,MEM,SF,67,67,1997,10.3,24.7,3.1,8.9,7.3,15.8,3.8,4.7,1.3,3.4,4.7,3.8,1.9,0.6,2.8,5.7,27.6,102,113,brookdi01
Kelly Olynyk,29,TOT,PF,70,62,1997,8.2,17,3.1,9,5.1,8,3.5,4.3,2.1,9.8,11.9,4.9,1.9,1,3.1,5,23,115,110,olynyke01
Tim Hardaway Jr.,28,DAL,SG,70,31,1985,10.1,22.6,5.1,13.1,5,9.5,3.5,4.3,0.5,5.2,5.7,3.1,0.8,0.3,1.6,2.8,28.9,116,116,hardati02
Patrick Williams,19,CHI,PF,71,71,1983,6.2,12.9,1.3,3.4,4.9,9.5,2.2,3.1,1.6,6.4,8,2.4,1.6,1.1,2.4,3.1,16,105,112,willipa01
Draymond Green,30,GSW,PF,63,63,1982,4,9,0.8,3,3.2,6,1.7,2.1,1.3,9.3,10.6,13.2,2.5,1.2,4.5,4.6,10.5,110,106,greendr01
Keldon Johnson,21,SAS,SF,69,67,1968,8.3,17.4,1.5,4.5,6.9,12.9,3.6,4.8,2.3,7.9,10.2,3,1,0.6,1.9,3.5,21.7,111,114,johnske04
Dennis Schröder,27,LAL,SG,61,61,1956,8.3,18.9,1.8,5.3,6.5,13.6,5.1,6,0.7,4.5,5.2,8.7,1.7,0.3,4.1,4,23.4,107,109,schrode01
Kyle Kuzma,25,LAL,SF,68,32,1954,8.3,18.8,3.4,9.5,4.9,9.4,1.7,2.4,2.7,7.7,10.4,3.2,0.9,1,2.8,3,21.8,105,109,kuzmaky01
P.J. Washington,22,CHA,PF,64,61,1954,7.5,17.1,2.8,7.2,4.7,9.9,2.7,3.6,2.3,8.1,10.4,4,1.7,2,3.2,4.3,20.6,105,111,washipj01
Reggie Bullock,29,NYK,SF,65,64,1949,6.4,14.4,4.2,10.2,2.2,4.2,1.3,1.4,0.4,5.3,5.7,2.5,1.3,0.3,1.2,3.7,18.2,118,111,bullore01
Danny Green,33,PHI,SF,69,69,1934,5.6,13.6,4.4,10.8,1.2,2.8,0.8,1,1.4,5.1,6.5,2.9,2.3,1.4,1.7,3.1,16.3,114,108,greenda02
Miles Bridges,22,CHA,PF,66,19,1932,7.9,15.7,2.9,7.3,5,8.4,2.5,2.9,2,8,10,3.7,1.1,1.3,2.7,3.6,21.2,116,113,bridgmi02
Malcolm Brogdon,28,IND,PG,56,56,1930,10.9,24,3.6,9.2,7.3,14.8,3.7,4.3,1.4,5.8,7.2,8.1,1.2,0.4,2.8,2.7,29,113,115,brogdma01
Dorian Finney-Smith,27,DAL,PF,60,60,1921,5.6,12,3.1,7.8,2.6,4.2,0.8,1.1,2.5,5.9,8.4,2.6,1.3,0.6,1.2,3.5,15.1,124,114,finnedo01
Michael Porter Jr.,22,DEN,SF,61,54,1912,11.5,21.1,4.4,9.9,7.1,11.2,2.7,3.5,2.4,9.2,11.5,1.8,1,1.4,2,3.3,30,125,112,portemi01
Saddiq Bey,21,DET,SF,70,53,1909,7.2,17.8,4.5,11.8,2.7,5.9,3.2,3.8,1.1,7.1,8.2,2.4,1.3,0.4,1.5,2.8,22,112,114,beysa01
Jrue Holiday,30,MIL,PG,59,56,1907,10.2,20.3,2.7,7,7.5,13.3,2.6,3.3,1.8,4.8,6.6,8.8,2.4,0.9,3.1,2.4,25.8,121,111,holidjr01
Brook Lopez,32,MIL,C,70,70,1902,8,15.8,2.3,6.9,5.6,8.9,3,3.5,2.6,6,8.6,1.2,1,2.5,1.6,3.7,21.2,121,111,lopezbr01
Kentavious Caldwell-Pope,27,LAL,SG,67,67,1902,5.6,12.9,3.1,7.5,2.5,5.4,2.5,2.9,0.7,3.9,4.6,3.2,1.6,0.7,1.7,2.9,16.7,114,109,caldwke01
Fred VanVleet,26,TOR,SG,52,52,1899,8.6,22.2,4.4,12.1,4.2,10,4.3,4.9,0.8,4.8,5.6,8.4,2.2,0.9,2.4,3,26,113,113,vanvlfr01
Clint Capela,26,ATL,C,63,63,1898,10.7,18,0,0,10.7,18,3.4,5.9,7.7,15.7,23.4,1.3,1.1,3.3,1.9,3.8,24.8,125,106,capelca01
Kyle Anderson,27,MEM,PF,69,69,1887,7.8,16.7,2.4,6.6,5.4,10.1,3.6,4.7,1.3,8.7,10,6.3,2.1,1.4,2.2,3,21.6,118,109,anderky01
Kyrie Irving,28,BKN,PG,54,54,1886,14,27.8,3.9,9.7,10.2,18.1,5.1,5.6,1.3,5.2,6.6,8.3,1.9,0.9,3.3,3.6,37.1,121,114,irvinky01
Ben Simmons,24,PHI,PG,58,58,1877,8.4,15,0.1,0.3,8.3,14.7,4.5,7.4,2.4,8.3,10.7,10.3,2.4,0.9,4.4,4.4,21.3,114,106,simmobe01
Joe Ingles,33,UTA,SF,67,30,1867,7.2,14.7,4.8,10.6,2.4,4.1,2,2.3,0.7,5.7,6.4,8.3,1.2,0.3,3.1,3.1,21.1,129,111,inglejo01
Jarrett Allen,22,TOT,C,63,45,1864,7.9,12.7,0.2,0.5,7.7,12.2,5.4,7.6,5.2,11.5,16.6,2.8,0.8,2.4,2.6,2.5,21.2,127,112,allenja01
Dwayne Bacon,25,ORL,SG,72,50,1853,7.7,19.1,1.5,5.4,6.1,13.6,3.8,4.6,0.8,5.1,5.9,2.4,1.2,0.1,1.2,2.7,20.7,102,117,bacondw01
John Collins,23,ATL,PF,63,63,1848,11.4,20.5,2.2,5.5,9.2,15,4.5,5.4,3.1,9.3,12.4,2.1,0.9,1.7,2.2,5.1,29.6,125,112,collijo01
Jakob Poeltl,25,SAS,C,69,51,1845,7,11.3,0,0,7,11.3,1.7,3.3,5.8,8.6,14.4,3.5,1.2,3.2,2.2,4.5,15.6,123,109,poeltja01
Jeff Green,34,BKN,PF,68,38,1835,6.9,13.9,2.7,6.6,4.2,7.4,3.3,4.2,0.9,6,6.9,2.8,0.9,0.7,1.4,3.2,19.7,122,116,greenje02
Nicolas Batum,32,LAC,SF,67,38,1835,5.2,11.1,3,7.3,2.2,3.8,1.3,1.6,1.3,7.2,8.5,4,1.9,1,1.4,2.8,14.6,124,110,batumni01
Jerami Grant,26,DET,SF,54,54,1829,10.7,25,3.1,8.8,7.6,16.2,7.8,9.2,0.9,5.8,6.7,4.1,0.9,1.6,2.9,3.4,32.3,109,114,grantje01
Paul George,30,LAC,SF,54,54,1821,12.1,25.9,4.6,11.3,7.4,14.6,5.4,6.2,1.2,8.5,9.8,7.6,1.7,0.7,4.9,3.6,34.2,113,110,georgpa01
Jordan Clarkson,28,UTA,SG,68,1,1818,12.2,28.8,5.6,16,6.7,12.8,3.5,3.9,1.3,6.1,7.3,4.5,1.6,0.3,3.1,2.9,33.5,109,110,clarkjo01
Donte DiVincenzo,24,MIL,SG,66,66,1814,6.5,15.6,3.4,9,3.2,6.7,1.3,1.8,2.1,7.7,9.8,5.3,1.9,0.4,2.4,2.9,17.8,112,112,divindo01
Gary Trent Jr.,22,TOT,SG,58,38,1802,8.6,21.2,4.5,11.6,4.2,9.6,2.2,2.9,0.7,3.4,4.1,2.2,1.5,0.3,1.2,2.5,24,108,118,trentga02
Rui Hachimura,22,WAS,PF,57,57,1797,8,16.6,1.2,3.5,6.8,13.1,3.2,4.1,1.3,6.7,8,2.1,1.1,0.2,1.7,3.1,20.2,107,115,hachiru01
T.J. McConnell,28,IND,PG,69,3,1796,7.2,12.9,0.4,1.3,6.8,11.6,0.9,1.3,1.4,5.3,6.7,12,3.4,0.6,3.6,3,15.7,117,110,mccontj01
Josh Richardson,27,DAL,SG,59,56,1790,7.3,17,2.4,7.4,4.8,9.7,2.7,3,1.4,4,5.4,4.2,1.7,0.7,2.2,3.6,19.7,109,114,richajo01
Darius Garland,21,CLE,PG,54,50,1790,10,22.1,2.9,7.3,7.1,14.8,3.1,3.6,0.6,2.9,3.6,9.1,1.8,0.2,4.5,3,25.9,105,117,garlada01
Richaun Holmes,27,SAC,C,61,61,1782,9.9,15.5,0.1,0.3,9.8,15.2,3.6,4.6,3.9,9.7,13.6,2.7,1.1,2.6,2,5.7,23.4,130,115,holmeri01
Théo Maledon,19,OKC,PG,65,49,1778,6,16.4,2.8,8.4,3.2,8,2.7,3.6,0.7,5,5.6,6.1,1.5,0.3,3.8,3.4,17.6,94,116,maledth01
Kawhi Leonard,29,LAC,SF,52,52,1773,13,25.4,2.8,7.1,10.2,18.3,7.3,8.2,1.5,7.9,9.4,7.5,2.3,0.6,2.9,2.3,36.1,126,110,leonaka01
Ricky Rubio,30,MIN,PG,68,51,1772,5.1,13.3,1.8,5.7,3.4,7.6,3.5,4,0.7,5.2,5.9,11.5,2.6,0.1,3,3.7,15.5,113,115,rubiori01
Donovan Mitchell,24,UTA,PG,53,53,1771,13.1,30,4.9,12.7,8.3,17.3,7.3,8.7,1.4,5.1,6.5,7.6,1.4,0.4,4,3.2,38.5,115,110,mitchdo01
Enes Freedom,28,POR,C,72,35,1758,9.4,15.6,0,0.1,9.4,15.5,3.5,4.6,7.9,14.2,22.1,2.3,0.9,1.3,2.2,4.7,22.4,133,113,kanteen01
Jonas Valančiūnas,28,MEM,C,62,61,1755,12,20.2,0.6,1.6,11.4,18.7,4.3,5.5,6.9,14.2,21.1,3.1,1,1.6,2.7,4.9,28.8,126,108,valanjo01
Delon Wright,28,TOT,PG,63,39,1748,6.7,14.4,1.8,4.8,4.9,9.6,2.8,3.5,1.8,5.7,7.5,7.7,2.8,0.8,2.3,2.1,17.9,118,113,wrighde01
Lonzo Ball,23,NOP,PG,55,55,1747,8,19.2,4.7,12.5,3.2,6.7,1.4,1.8,0.9,6.3,7.2,8.7,2.3,0.9,3.4,2.8,22,110,113,balllo01
Tyrese Haliburton,20,SAC,PG,58,20,1746,8,17,3.3,8.1,4.7,8.9,1.3,1.5,1.1,3.7,4.8,8.5,2.1,0.8,2.5,2.3,20.7,118,118,halibty01
Jimmy Butler,31,MIA,SF,52,52,1745,10.4,21,0.7,2.9,9.7,18,10.2,11.8,2.7,7.5,10.2,10.5,3.1,0.5,3.1,2,31.8,127,108,butleji01
Will Barton,30,DEN,SF,56,52,1736,7.4,17.3,2.8,7.3,4.6,10,2.7,3.4,1.1,5.3,6.4,5.2,1.4,0.7,2.7,2.7,20.2,107,114,bartowi01
Darius Bazley,20,OKC,PF,55,55,1714,7.6,19.1,2.3,7.9,5.3,11.2,3.5,4.9,1.4,9.6,11,2.7,0.8,0.7,3.4,1.7,20.9,93,114,bazleda01
Jamal Murray,23,DEN,PG,48,48,1704,11,23,3.7,9.2,7.2,13.8,3.9,4.4,1.1,4.6,5.6,6.7,1.9,0.4,3.1,2.8,29.5,116,114,murraja01
Jalen Brunson,24,DAL,PG,68,12,1697,9.5,18.2,2.4,5.8,7.2,12.4,3.5,4.4,0.8,5.9,6.7,6.9,1,0,2.3,3.2,24.9,123,116,brunsja01
Carmelo Anthony,36,POR,PF,69,3,1690,9.4,22.4,3.8,9.4,5.6,13,4,4.4,0.9,5.3,6.2,3,1.3,1.1,1.8,4.2,26.7,112,117,anthoca01
Karl-Anthony Towns,25,MIN,C,50,50,1689,11.9,24.5,3.4,8.8,8.5,15.7,7.5,8.7,3.7,11.1,14.8,6.3,1.1,1.6,4.5,5.2,34.6,117,113,townska01
Kelly Oubre Jr.,25,GSW,SF,55,50,1687,8.9,20.2,2.5,7.9,6.3,12.2,3.4,4.9,2.3,6.9,9.2,2,1.6,1.2,1.9,3.4,23.6,103,110,oubreke01
Patty Mills,32,SAS,PG,68,1,1685,7.3,17.6,4.6,12.4,2.6,5.2,2,2.2,0.5,2.8,3.3,4.7,1.2,0.1,1.9,2.3,21.2,111,117,millspa02
Devonte' Graham,25,CHA,PG,55,44,1659,7.4,19.7,5.3,14,2.1,5.7,3.9,4.7,0.6,3.7,4.4,8.7,1.4,0.2,2.5,2.3,24,115,116,grahade01
Thaddeus Young,32,CHI,PF,68,23,1652,10.9,19.4,0.4,1.3,10.5,18.1,2.1,3.3,4.9,7.5,12.4,8.5,2.2,1.2,4,4.5,24.2,116,110,youngth01
Kendrick Nunn,25,MIA,PG,56,44,1650,9.6,19.8,3.7,9.6,5.9,10.2,1.7,1.8,0.6,4.8,5.4,4.5,1.6,0.4,2.4,3.3,24.6,111,113,nunnke01
Jae Crowder,30,PHX,PF,60,42,1648,6,14.7,4.4,11.4,1.5,3.4,1.7,2.2,1,7.5,8.4,3.8,1.4,0.8,1.6,3.7,18.1,113,111,crowdja01
Seth Curry,30,PHI,SG,57,57,1638,7.6,16.3,3.7,8.2,3.9,8,2,2.3,0.3,3.7,4,4.6,1.3,0.2,1.9,2.8,20.9,118,112,curryse01
Tyler Herro,21,MIA,SG,54,15,1635,9.3,21.2,3.3,9,6.1,12.2,2.9,3.6,0.8,7.4,8.1,5.6,1.1,0.5,3.1,2.2,24.8,104,113,herroty01
Doug McDermott,29,IND,PF,66,29,1619,10.3,19.4,3.2,8.3,7.1,11.1,2.3,2.9,1.8,4.7,6.5,2.5,0.6,0.2,1.5,3.4,26.2,121,118,mcderdo01
Ivica Zubac,23,LAC,C,72,33,1609,7.9,12.1,0,0.1,7.9,12,4.2,5.3,5.8,10.2,16,2.8,0.7,1.9,2.5,5.8,20,135,110,zubaciv01
James Harden,31,TOT,PG,44,43,1609,10.2,21.9,3.6,10,6.6,12,8.3,9.6,1,9.4,10.4,14.2,1.6,1,5.3,3,32.4,122,112,hardeja01
Steven Adams,27,NOP,C,58,58,1605,5.6,9.2,0,0.1,5.6,9.1,1.8,4,6.4,9,15.4,3.3,1.6,1.1,2.3,3.4,13.1,122,112,adamsst01
Kyle Lowry,34,TOR,PG,46,46,1601,7.9,18,4,10,3.9,8,4.2,4.8,1.1,6.4,7.5,10.2,1.4,0.4,3.8,4.3,23.9,117,115,lowryky01
Daniel Theis,28,TOT,C,65,51,1601,7.7,14.2,1.5,4.6,6.2,9.6,2.3,3.3,2.8,8,10.8,3.3,1.2,1.7,2,5.1,19.1,120,111,theisda01
CJ McCollum,29,POR,SG,47,47,1600,12.3,26.9,5.2,12.8,7.2,14.1,3.3,4.1,0.9,4.7,5.6,6.8,1.3,0.6,2,2.7,33.1,120,118,mccolcj01
Joel Embiid,26,PHI,C,51,51,1585,14,27.4,1.8,4.7,12.3,22.7,14.3,16.7,3.4,13,16.4,4.4,1.5,2.1,4.8,3.7,44.1,121,104,embiijo01
Marcus Smart,26,BOS,PG,48,45,1581,6.3,15.8,2.9,8.7,3.4,7,4,5,1.1,4,5.2,8.4,2.2,0.7,3,3.9,19.4,114,113,smartma01
Montrezl Harrell,27,LAL,C,69,1,1580,11.5,18.6,0,0.3,11.5,18.3,5.6,7.9,4.9,8.3,13.2,2.2,1.4,1.5,2.3,3.9,28.7,127,106,harremo01
Pat Connaughton,28,MIL,SG,69,4,1575,5,11.5,3,8.1,2,3.4,0.9,1.2,1.9,8,9.9,2.4,1.5,0.7,1,3,14,121,112,connapa01
Josh Jackson,23,DET,SG,62,25,1560,9.3,22.2,2.4,8.1,6.9,14.2,5,6.9,1.8,6.2,8,4.5,1.7,1.5,4.5,5.6,26,97,112,jacksjo02
Nerlens Noel,26,NYK,C,64,41,1547,4.4,7.2,0,0.1,4.4,7.1,1.6,2.3,4.6,8.6,13.2,1.5,2.3,4.6,2.1,5.7,10.5,121,101,noelne01
Reggie Jackson,30,LAC,SG,67,43,1544,8.4,18.8,3.9,9,4.5,9.7,2.1,2.6,0.8,5.4,6.2,6.6,1.3,0.2,2.4,4.1,22.9,116,113,jacksre01
Luguentz Dort,21,OKC,SG,52,52,1543,7.6,19.7,3.5,10.1,4.1,9.6,3.8,5.1,1.2,4.7,5.8,2.7,1.4,0.6,2.4,4.1,22.5,100,116,dortlu01
Khem Birch,28,TOT,C,67,22,1529,6,12.1,0.4,1.7,5.6,10.4,2.9,4.1,5.5,6.8,12.3,2.8,1.5,1.6,1.4,3.6,15.3,121,113,birchkh01
Garrett Temple,34,CHI,SG,56,25,1528,5,12.1,2.1,6.3,2.9,5.7,1.3,1.6,0.9,4.2,5.1,3.9,1.4,1,1.8,4,13.4,105,113,templga01
Lonnie Walker IV,22,SAS,SG,60,38,1522,8.2,19.4,3.2,9,5,10.4,1.8,2.2,0.4,4.5,4.9,3.2,0.9,0.5,2.1,3.2,21.3,100,116,walkelo01
Desmond Bane,22,MEM,SG,68,17,1519,7.4,15.7,3.7,8.5,3.7,7.2,1.3,1.5,1,5.6,6.6,3.7,1.3,0.5,1.9,3.9,19.7,115,114,banede01
Solomon Hill,29,ATL,PF,71,16,1513,3.5,9.7,2.2,6.9,1.3,2.8,1.1,1.5,1.4,5.6,7,2.4,1.6,0.4,1.4,3.8,10.3,104,115,hillso01
Jaden McDaniels,20,MIN,PF,63,27,1511,5.1,11.5,2.3,6.2,2.9,5.3,0.8,1.4,1.6,5.6,7.3,2.2,1.1,1.9,1.5,5.4,13.3,108,116,mcdanja02
Cedi Osman,25,CLE,SF,59,26,1510,7.2,19.1,3.2,10.6,3.9,8.6,2.5,3.1,1.2,5.3,6.6,5.7,1.7,0.3,2.6,3.9,20,100,116,osmande01
LeBron James,36,LAL,PG,45,45,1504,13.7,26.6,3.4,9.2,10.3,17.4,5.8,8.2,0.9,10.3,11.2,11.3,1.6,0.8,5.4,2.3,36.4,114,106,jamesle01
Marcus Morris,31,LAC,PF,57,29,1502,9.1,19.3,4.6,9.8,4.5,9.5,2.4,2.9,1.2,6.6,7.7,1.9,1.1,0.5,1.9,3.9,25.2,117,113,morrima03
Mason Plumlee,30,DET,C,56,56,1499,7.7,12.5,0,0.2,7.7,12.2,3.7,5.5,4.7,12.2,17,6.6,1.4,1.6,3.4,6.1,19,122,109,plumlma01
Mike Conley,33,UTA,PG,51,51,1498,9.2,20.8,4.5,10.9,4.7,9.9,3.9,4.6,1.2,4.6,5.8,9.9,2.3,0.3,3.2,3.2,26.9,123,109,conlemi01
Gordon Hayward,30,CHA,SF,44,44,1496,10.2,21.5,2.8,6.7,7.4,14.8,5.1,6,1.2,7.2,8.4,5.9,1.7,0.5,3,2.4,28.2,114,113,haywago01
Caris LeVert,26,TOT,SG,47,39,1486,11.5,26,2.7,8.2,8.8,17.8,4.7,5.8,1.1,5.8,6.8,7.8,2.1,1,3.3,3.4,30.3,107,113,leverca01
