Player,Age,Team,Pos,G,GS,MP,TRB,AST,PTS,PlayerID
Drew Eubanks,23,SAS,C,54,3,14,4.5,0.8,5.8,eubandr01
DeAndre' Bembry,26,TOR,SF,51,12,19.1,2.9,2.1,5.7,bembrde01
Rodney McGruder,29,DET,SG,16,2,12.1,1.4,1,5.7,mcgruro01
Jordan Nwora,22,MIL,SF,30,2,9.1,2,0.2,5.7,nworajo01
Juan Toscano-Anderson,27,GSW,SG,53,16,20.9,4.4,2.8,5.7,toscaju01
Yogi Ferrell,27,TOT,PG,10,0,13.6,1.9,2.2,5.6,ferreyo01
Freddie Gillespie,23,TOR,PF,20,2,19.6,4.9,0.5,5.6,gillefr01
Donta Hall,23,ORL,PF,13,0,13.8,4.8,0.8,5.6,halldo01
Saben Lee,21,DET,PG,48,7,16.3,2,3.6,5.6,leesa01
Mychal Mulder,26,GSW,PG,60,6,12.8,1,0.4,5.6,muldemy01
Torrey Craig,30,TOT,SF,50,8,16.1,3.9,1,5.5,craigto01
Brad Wanamaker,31,TOT,PG,61,0,17.3,1.7,2.9,5.5,wanambr01
Jabari Parker,25,TOT,PF,13,0,12.7,3.2,0.8,5.5,parkeja01
Anthony Lamb,23,HOU,SF,24,3,17.3,2.9,1,5.5,lamban01
Garrison Mathews,24,WAS,SG,64,24,16.2,1.4,0.4,5.5,mathega01
Devin Vassell,20,SAS,SF,62,7,17,2.8,0.9,5.5,vassede01
Rajon Rondo,34,TOT,PG,45,3,17.1,2.4,4.4,5.4,rondora01
Derrick Favors,29,UTA,C,68,0,15.3,5.5,0.6,5.4,favorde01
Taj Gibson,35,NYK,C,45,3,20.8,5.6,0.8,5.4,gibsota01
Tyler Johnson,28,BKN,SG,39,3,17.5,2,1.2,5.4,johnsty01
Jahlil Okafor,25,DET,C,27,2,12.9,2.4,0.5,5.4,okafoja01
Josh Okogie,22,MIN,SG,59,37,20.3,2.6,1.1,5.4,okogijo01
Justin Patton,23,HOU,C,13,6,19,3.8,1.1,5.4,pattoju01
Jarred Vanderbilt,21,MIN,PF,64,30,17.8,5.8,1.2,5.4,vandeja01
Mason Jones,22,TOT,SG,32,1,10.4,1.7,1.3,5.3,jonesma05
Willie Cauley-Stein,27,DAL,C,53,16,17.1,4.5,0.7,5.3,caulewi01
Jarrett Culver,21,MIN,SG,34,7,14.7,3.1,0.7,5.3,culveja01
Glenn Robinson III,27,SAC,SF,23,2,16,2,0.9,5.3,robingl02
Tony Snell,29,ATL,SG,47,23,21.1,2.4,1.3,5.3,snellto01
Maurice Harkless,27,TOT,SF,37,23,20.9,2.4,1.2,5.2,harklma01
D.J. Wilson,24,TOT,PF,35,1,12.4,3.2,0.7,5.2,wilsodj01
Alize Johnson,24,BKN,PF,18,0,10.5,5,0.8,5.2,johnsal02
Patrick Patterson,31,LAC,PF,38,5,15.3,2,0.8,5.2,pattepa01
Dylan Windler,24,CLE,SF,31,0,16.5,3.5,1.1,5.2,windldy01
Isaiah Hartenstein,22,TOT,C,46,2,12.2,3.9,1.2,5.1,harteis01
Goga Bitadze,21,IND,C,45,3,12.5,3.3,0.8,5.1,bitadgo01
Sekou Doumbouya,20,DET,PF,56,11,15.5,2.6,0.8,5.1,doumbse01
Jake Layman,26,MIN,SF,45,11,13.9,1.5,0.6,5.1,laymaja01
Nerlens Noel,26,NYK,C,64,41,24.2,6.4,0.7,5.1,noelne01
Precious Achiuwa,21,MIA,PF,61,4,12.1,3.4,0.5,5,achiupr01
Bismack Biyombo,28,CHA,C,66,36,20.4,5.3,1.2,5,biyombi01
Marc Gasol,36,LAL,C,52,42,19.1,4.1,2.1,5,gasolma01
Trey Lyles,25,SAS,PF,23,9,15.6,3.7,0.6,5,lylestr01
Caleb Martin,25,CHA,SF,53,3,15.4,2.7,1.3,5,martica02
Jordan McLaughlin,24,MIN,PG,51,2,18.4,2.1,3.8,5,mclaujo01
Tyler Cook,23,TOT,SF,32,1,13.7,3,0.5,4.9,cookty01
Brandon Goodwin,25,ATL,PG,47,5,13.2,1.5,2,4.9,goodwbr01
E'Twaun Moore,31,PHX,SG,27,1,14.4,1.7,1.5,4.9,mooreet01
Jerome Robinson,23,WAS,SG,17,6,17.9,2.2,1.5,4.9,robinje01
Langston Galloway,29,PHX,SG,40,0,11,1.1,0.7,4.8,gallola01
Wesley Matthews,34,LAL,SG,58,10,19.5,1.6,0.9,4.8,matthwe02
Gabe Vincent,24,MIA,PG,50,7,13.1,1.1,1.3,4.8,vincega01
Damian Jones,25,TOT,C,39,10,14,3.1,0.7,4.7,jonesda03
Troy Brown Jr.,21,TOT,SF,34,0,15.4,3.1,0.9,4.7,browntr01
Boban Marjanović,32,DAL,C,33,3,8.2,3.9,0.3,4.7,marjabo01
Aaron Nesmith,21,BOS,SF,46,1,14.5,2.8,0.5,4.7,nesmiaa01
Grant Williams,22,BOS,PF,63,9,18.1,2.8,1,4.7,willigr01
Nassir Little,20,POR,PF,48,2,13.3,2.7,0.5,4.6,littlna01
Semi Ojeleye,26,BOS,PF,56,15,17,2.6,0.7,4.6,ojelese01
Onyeka Okongwu,20,ATL,C,50,4,12,3.3,0.4,4.6,okongon01
JaKarr Sampson,27,IND,PF,29,4,10.9,2.7,0.1,4.6,sampsja02
Rodney Hood,28,TOT,SF,55,5,17.1,1.9,1,4.5,hoodro01
Solomon Hill,29,ATL,PF,71,16,21.3,3,1.1,4.5,hillso01
Kelan Martin,25,IND,SF,35,0,9.2,2.2,0.5,4.5,martike03
Al-Farouq Aminu,30,TOT,PF,23,14,18.9,4.8,1.3,4.4,aminual01
Charlie Brown Jr.,23,OKC,SG,9,1,16.9,1.9,1,4.4,brownch02
Andre Iguodala,37,MIA,SF,63,5,21.3,3.5,2.3,4.4,iguodan01
Stanley Johnson,24,TOR,PF,61,13,16.5,2.5,1.5,4.4,johnsst04
Yuta Watanabe,26,TOR,SF,50,4,14.5,3.2,0.8,4.4,watanyu01
Chandler Hutchison,24,TOT,SF,25,1,13.8,3.1,0.7,4.3,hutchch01
Devin Cannady,24,ORL,PG,8,0,9.3,0.6,0.1,4.3,cannade01
John Konchar,24,MEM,SG,43,0,13.4,3,1.1,4.3,konchjo01
Mike Scott,32,PHI,PF,51,12,16.7,2.4,0.8,4.2,scottmi01
DaQuan Jeffries,23,TOT,SG,31,5,15.9,2.3,0.7,4.1,jeffrda01
Jevon Carter,25,PHX,PG,60,1,12,1.5,1.2,4.1,carteje01
Josh Hall,20,OKC,SF,21,1,16,2.8,1.3,4.1,halljo01
Kevon Looney,24,GSW,C,61,34,19,5.3,2,4.1,looneke01
Nico Mannion,19,GSW,PG,30,1,12.1,1.5,2.3,4.1,mannini01
Darius Miller,30,OKC,SF,18,0,10.9,1.3,1.2,4.1,milleda01
Lamar Stevens,23,CLE,PF,40,0,12.5,2.4,0.6,4.1,stevela01
Obi Toppin,22,NYK,PF,62,0,11,2.2,0.5,4.1,toppiob01
Paul Watson,26,TOR,SF,27,2,11,1.7,0.6,4.1,watsopa01
Jordan Bone,23,ORL,PG,14,0,14,1.7,1.3,4,bonejo01
Chris Chiozza,25,BKN,PG,22,1,10.5,1.1,3,4,chiozch01
Carsen Edwards,22,BOS,SG,31,1,8.9,0.8,0.5,4,edwarca01
Udonis Haslem,40,MIA,C,1,0,3,1,0,4,hasleud01
Cody Martin,25,CHA,SF,52,10,16.3,3.1,1.7,4,martico01
Brodric Thomas,24,TOT,SG,32,1,12.5,1.7,0.9,3.9,thomabr01
Justin James,24,SAC,SF,36,0,8.6,0.8,0.6,3.9,jamesju01
Kevin Knox,21,NYK,SF,42,0,11,1.5,0.5,3.9,knoxke01
Matisse Thybulle,23,PHI,SG,65,8,20,1.9,1,3.9,thybuma01
Danté Exum,25,CLE,SG,6,3,19.3,2.8,2.2,3.8,exumda01
Ersan İlyasova,33,UTA,PF,17,1,8.7,1.7,0.2,3.8,ilyaser01
Nathan Knight,23,ATL,PF,33,0,8.5,2.2,0.2,3.8,knighna01
Thon Maker,23,CLE,C,8,0,9.5,2.3,0.5,3.8,makerth01
Skylar Mays,23,ATL,SG,33,0,8.2,1.1,0.9,3.8,mayssk01
Tremont Waters,23,BOS,PG,26,3,9.2,0.8,2.4,3.8,watertr01
P.J. Tucker,35,TOT,PF,52,33,26.1,3.9,1.2,3.7,tuckepj01
Isaiah Joe,21,PHI,SG,41,1,9.3,0.9,0.5,3.7,joeis01
Luka Šamanić,21,SAS,PF,33,4,9.3,2.1,0.5,3.7,samanlu01
Javonte Green,27,TOT,SF,41,2,11.5,1.7,0.4,3.6,greenja02
Luke Kornet,25,TOT,C,31,2,11.2,2.2,0.8,3.4,kornelu01
Wenyen Gabriel,23,NOP,PF,21,0,11.5,2.6,0.5,3.4,gabriwe01
Paul Reed,21,PHI,PF,26,0,6.8,2.3,0.5,3.4,reedpa01
Quinn Cook,27,TOT,PG,23,0,6.8,0.7,0.8,3.3,cookqu01
Meyers Leonard,28,MIA,C,3,2,9.7,2.3,0.7,3.3,leoname01
Amir Coffey,23,LAC,SG,44,1,9,1,0.5,3.2,coffeam01
Zeke Nnaji,20,DEN,PF,42,1,9.5,1.5,0.2,3.2,nnajize01
Killian Tillie,22,MEM,C,18,1,10.1,1.3,0.4,3.2,tilliki02
Matt Thomas,26,TOT,SG,45,0,7.2,1,0.4,3.1,thomama02
Gary Clark,26,TOT,SF,39,11,16.8,2.9,0.8,3.1,clarkga01
Ryan Arcidiacono,26,CHI,PG,44,0,10.2,1.5,1.3,3.1,arcidry01
Mamadi Diakite,24,MIL,PF,14,1,10.1,2.4,0.6,3.1,diakima01
Anthony Gill,28,WAS,PF,26,4,8.4,2,0.4,3.1,gillan01
Romeo Langford,21,BOS,SG,18,4,15.7,1.9,0.7,3.1,langfro01
Alfonzo McKinnie,28,LAL,SF,39,0,6.6,1.4,0.2,3.1,mckinal01
Jahmi'us Ramsey,19,SAC,SG,13,0,7.2,0.8,0.5,3.1,ramseja01
Cameron Reynolds,25,TOT,SF,5,0,8,1,0.4,3,reynoca01
Nicolò Melli,30,TOT,PF,45,4,12.6,2.7,1,3,mellini01
Sam Merrill,24,MIL,SG,30,2,7.8,1,0.7,3,merrisa01
Reggie Perry,20,BKN,PF,26,0,8.1,2.8,0.5,3,perryre01
Thanasis Antetokounmpo,28,MIL,SF,57,3,9.7,2.2,0.8,2.9,antetth01
Trent Forrest,22,UTA,PG,30,0,10.1,1.5,1.5,2.9,forretr01
Bruno Caboclo,25,HOU,PF,6,0,6,2.3,0.2,2.8,cabocbr01
Matthew Dellavedova,30,CLE,PG,13,1,17.2,1.8,4.5,2.8,dellama01
Harry Giles,22,POR,C,38,0,9.2,3.5,0.8,2.8,gilesha01
Kyle Guy,23,SAC,PG,31,0,7.6,1.1,1,2.8,guyky01
Markus Howard,21,DEN,SG,37,1,5.5,0.6,0.5,2.8,howarma02
Didi Louzada,21,NOP,SF,3,0,18.7,1,1,2.7,louzama01
Frank Ntilikina,22,NYK,PG,33,4,9.8,0.9,0.6,2.7,ntilila01
Keita Bates-Diop,25,SAS,SF,30,0,8.2,1.6,0.4,2.6,bateske01
Amida Brimah,26,IND,C,5,0,5.8,1.6,0.2,2.6,brimaam01
Josh Green,20,DAL,SG,39,5,11.4,2,0.7,2.6,greenjo02
Grant Riller,23,CHA,PG,7,0,3.9,0.1,0.4,2.6,rillegr01
Anderson Varejão,38,CLE,C,5,0,7.2,4,0.6,2.6,varejan01
Jordan Bell,26,TOT,C,6,1,13.7,4,1.2,2.5,belljo01
Tacko Fall,25,BOS,C,19,0,7.2,2.7,0.2,2.5,fallta01
Rondae Hollis-Jefferson,26,POR,PF,11,1,9.7,2.4,1.2,2.5,holliro01
Tre Jones,21,SAS,PG,37,1,7.3,0.6,1.1,2.5,jonestr01
KZ Okpala,21,MIA,PF,37,9,12.1,1.8,0.5,2.5,okpalkz01
Gary Payton II,28,GSW,PG,10,0,4,1.1,0.1,2.5,paytoga02
Mfiondu Kabengele,23,TOT,PF,39,0,7.2,1.5,0.4,2.4,kabenmf01
Wes Iwundu,26,TOT,SF,41,4,13.1,2.2,0.4,2.4,iwundwe01
Vernon Carey Jr.,19,CHA,C,19,4,6.1,1.4,0.1,2.4,careyve01
Jeremiah Martin,24,CLE,PG,9,0,8.3,0.8,0.4,2.4,martije02
Rayjon Tucker,23,PHI,PG,14,0,4.9,0.8,0.4,2.4,tuckera01
Jarrell Brantley,24,UTA,PF,28,0,4.9,1,0.5,2.3,brantja01
CJ Elleby,20,POR,SF,30,0,6.4,1.1,0.3,2.3,ellebcj01
Justin Robinson,23,OKC,PG,9,0,9.8,0.8,1,2.3,robinju01
Quinndary Weatherspoon,24,SAS,SG,20,0,6.1,0.6,0.4,2.3,weathqu01
Bol Bol,21,DEN,PF,32,2,5,0.8,0.2,2.2,bolbo01
Sean McDermott,24,MEM,SF,18,0,8.8,1.1,0.2,2.2,mcderse01
Shaquille Harrison,27,TOT,SG,34,0,9.8,1.4,0.7,2.1,harrish01
Chris Silva,24,TOT,PF,15,0,6.1,1.8,0.4,2.1,silvach01
Vlatko Čančar,23,DEN,PF,41,1,6.9,1.2,0.3,2.1,cancavl01
Ed Davis,31,MIN,C,23,7,13,5,0.9,2.1,davised01
Devon Dotson,21,CHI,PG,11,0,4.5,0.5,0.6,2.1,dotsode01
Deividas Sirvydis,20,DET,SG,20,0,6.7,1.5,0.3,2.1,sirvyde01
Sindarius Thornwell,26,TOT,SG,21,1,10.3,0.9,1,2,thornsi01
Isaac Bonga,21,WAS,SF,40,8,10.8,1.7,0.6,2,bongais01
Devontae Cacok,24,LAL,PF,20,1,4.9,1.6,0.1,2,cacokde01
Nate Hinton,21,DAL,SG,21,0,4.4,0.4,0.4,2,hintona01
Jontay Porter,21,MEM,PF,11,0,4.9,1.3,0.1,2,portejo01
Jalen Smith,20,PHX,PF,27,1,5.8,1.4,0.1,2,smithja04
Ray Spalding,23,HOU,C,2,0,9.5,2,0,2,spaldra01
Miye Oni,23,UTA,SG,54,0,9.6,1.6,0.5,1.9,onimi01
Alen Smailagić,20,GSW,PF,15,1,5.6,1.1,0.3,1.9,smailal01
Cassius Winston,22,WAS,PG,22,0,4.5,0.4,0.5,1.9,winstca01
Daniel Oturu,21,LAC,C,30,0,5.4,1.6,0.3,1.8,oturuda01
Axel Toupane,28,MIL,SF,8,1,7.6,0.8,0.5,1.8,toupaax01
Elijah Hughes,22,UTA,SF,18,0,3.6,0.5,0.3,1.7,hugheel01
T.J. Leaf,23,POR,PF,7,0,5,0.7,0.1,1.7,leaftj01
James Nunnally,30,NOP,SF,9,0,5.3,1,0.3,1.7,nunnaja01
Tim Frazier,30,MEM,PG,5,0,12.4,1.6,3.2,1.6,fraziti01
Rodions Kurucs,22,TOT,PF,21,0,6,1.1,0.5,1.5,kurucro01
Norvel Pelle,27,TOT,C,13,0,6.5,1.5,0.2,1.5,pelleno01
Bruno Fernando,22,ATL,C,33,0,6.8,2.4,0.3,1.5,fernabr01
Cassius Stanley,21,IND,SG,24,0,3.9,0.8,0,1.5,stanlca01
Anthony Tolliver,35,PHI,PF,11,0,9,0.9,0.2,1.5,tollian01
Robert Woodard II,21,SAC,SF,13,0,3.5,1.2,0.2,1.5,woodaro01
Nate Darling,22,CHA,SG,7,0,3.7,0.1,0.1,1.3,darlina01
Kris Dunn,26,ATL,PG,4,0,11.3,1.5,0.5,1.3,dunnkr01
Cristiano Felício,28,CHI,C,18,0,4.7,1.4,0.5,1.3,feliccr01
Jalen Lecque,20,IND,PG,4,0,3,1.3,0.5,1.3,lecquja01
Marques Bolden,22,CLE,C,6,0,4.8,1,0,1.2,boldema01
Juwan Morgan,23,UTA,PF,29,0,5.1,1,0.3,1.2,morgaju01
Andre Roberson,29,BKN,SG,5,0,12.6,3,0.8,1.2,roberan03
Udoka Azubuike,21,UTA,C,15,0,3.8,0.9,0,1.1,azubuud01
Karim Mané,20,ORL,PG,10,0,8.8,1.4,0.4,1.1,maneka01
Adam Mokoka,22,CHI,SG,14,0,4,0.4,0.4,1.1,mokokad01
Tyler Bey,22,DAL,SF,18,0,3.9,1.1,0.2,1,beyty01
Malik Fitts,23,LAC,PF,3,0,3.7,1,0,1,fittsma01
Patrick McCaw,25,TOR,SF,5,0,6.6,0.6,0.8,1,mccawpa01
Iman Shumpert,30,BKN,SG,2,0,5.5,0.5,0,1,shumpim01
Tyrell Terry,20,DAL,PG,11,0,5.1,0.5,0.5,1,terryty01
Kostas Antetokounmpo,23,LAL,PF,15,0,3.7,1.3,0.1,0.8,antetko01
Vincent Poirier,27,PHI,C,10,0,3.9,1.4,0.2,0.8,poirivi01
Nick Richards,23,CHA,PF,18,0,3.5,0.6,0.1,0.8,richani01
Keljin Blevins,25,POR,SF,17,0,4.4,0.6,0.2,0.7,blevike01
Ty-Shon Alexander,22,PHX,SG,15,0,3.1,0.7,0.4,0.6,alexaty01
Brian Bowen,22,IND,SF,6,0,2.5,0.5,0,0.5,bowenbr02
Jared Dudley,35,LAL,PF,12,0,6.8,1.8,0.4,0.5,dudleja01
Jared Harper,23,NYK,PG,8,0,2,0.3,0.1,0.4,harpeja01
Jaylen Adams,24,MIL,PG,7,0,2.6,0.4,0.3,0.3,adamsja01
Terrance Ferguson,22,PHI,SG,13,0,3.8,0.1,0.2,0.2,fergute01
Theo Pinson,25,NYK,SG,17,0,2,0.3,0.1,0.1,pinsoth01
Will Magnay,22,NOP,C,1,0,3,0,0,0,magnawi01
Anžejs Pasečņiks,25,WAS,C,1,0,6,1,1,0,pasecan01
Noah Vonleh,25,BKN,C,4,0,2.8,0.3,0.3,0,vonleno01
Greg Whittington,27,DEN,PF,4,0,3,0,0,0,whittgr01
