Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
Markelle Fultz,25,ORL,PG,43,18,910,8.4,17.7,0.2,1,8.2,16.8,1.3,1.8,3,4.5,7.5,6.5,2.3,0.8,2.7,3.5,18.2,106,112,fultzma01
Doug McDermott,32,TOT,SF,64,0,904,6.4,14.9,4.9,12,1.5,2.9,0.6,1,0.5,2.6,3.1,3.7,0.8,0.1,1.5,3.4,18.4,114,122,mcderdo01
Jaylin Williams,21,OKC,C,69,1,897,5.1,12.2,2.8,7.7,2.3,4.5,1.8,2.2,1.9,10.6,12.5,5.9,1.5,1.4,1.8,5.3,14.8,119,110,willija07
Nikola Jović,20,MIA,PF,46,38,896,7.1,15.6,3.6,9.1,3.5,6.6,1.8,2.6,1.4,9.3,10.7,5,1.4,0.8,2.3,4.6,19.6,113,111,jovicni01
Bryce McGowens,21,CHA,SG,59,14,882,5.7,12.9,1.9,5.7,3.7,7.2,3.7,4.8,1,4.8,5.7,2.9,1.2,0.6,1.7,4.1,16.9,111,122,mcgowbr01
Cam Whitmore,19,HOU,SF,47,2,880,11.7,25.7,4.4,12.1,7.3,13.6,4.2,6.2,2.4,7.5,9.9,1.8,1.7,0.9,2.5,3.5,31.9,109,113,whitmca01
Jaxson Hayes,23,LAL,C,70,5,877,6.8,9.5,0,0.4,6.8,9.1,2.8,4.4,3.7,7.7,11.4,1.8,1.8,1.6,2.3,6.7,16.4,128,113,hayesja02
Blake Wesley,20,SAS,SG,61,3,876,5.5,11.7,0.7,3,4.9,8.7,2.8,4.2,1,4.1,5.1,9,1.6,0.5,3,4.8,14.5,110,118,weslebl01
Malachi Flynn,25,TOT,PG,69,0,876,7.5,17.9,3.1,9.3,4.4,8.6,2.9,3.9,1.2,5.1,6.3,7.2,2.1,0.4,3.5,3.6,21,105,119,flynnma01
Christian Wood,28,LAL,PF,50,1,872,6.7,14.4,1.9,6.2,4.8,8.2,3.6,5.1,2.1,11.7,13.9,2.7,0.9,1.8,2.7,3.9,18.9,107,113,woodch01
Zach LaVine,28,CHI,SG,25,23,872,9.7,21.5,3.4,9.7,6.3,11.8,5,5.9,0.5,6.9,7.4,5.6,1.2,0.5,3,3.3,27.8,113,118,lavinza01
Maxi Kleber,32,DAL,C,43,7,871,3.5,8,1.8,5.1,1.7,3,1.8,2.6,1.7,6.2,7.9,3.7,0.9,1.7,1.5,4.4,10.5,118,116,klebima01
Justin Holiday,34,DEN,SG,58,9,862,5.1,11.2,3.2,7.8,1.9,3.3,0.2,0.2,0.5,3.6,4.1,3.9,2.1,0.5,0.8,4,13.5,124,115,holidju01
Chimezie Metu,26,TOT,C,51,12,859,6.9,13.8,1.6,5.3,5.4,8.5,3.3,3.6,2.3,8.6,10.9,2.6,2.4,0.9,2.9,4,18.7,112,114,metuch01
Trendon Watford,23,BKN,PF,63,2,856,9.5,18,1.6,3.9,7.9,14.1,4.5,5.6,3,8.2,11.2,4.7,1.3,1.1,3.6,6.1,25,115,115,watfotr01
Taylor Hendricks,20,UTA,PF,40,23,856,6.1,13.5,3,7.9,3.1,5.6,1.3,1.6,2.6,7.8,10.4,1.8,1.6,1.7,1.5,4.3,16.5,117,119,hendrta01
Dwight Powell,32,DAL,C,63,9,836,4.1,6.1,0.1,0.2,4.1,5.9,3.6,5.1,5.6,6.7,12.3,4.8,1.5,1.1,1.8,6.5,11.9,147,115,poweldw01
Troy Brown Jr.,24,TOT,SF,59,15,827,5,13.3,2.8,8.3,2.2,5,1.9,2.2,1.5,7,8.5,3.5,1.4,0.2,1.8,2.5,14.6,105,115,browntr01
Marcus Morris,34,TOT,PF,49,7,817,7,15.9,2.9,7.2,4.1,8.7,2.2,2.7,1.4,6.7,8.1,2.2,0.9,0.8,1.8,4.5,19.1,109,116,morrima03
Caleb Houstan,21,ORL,SF,59,13,815,4.9,12.5,4.4,11.7,0.5,0.8,1.3,1.6,1.7,3.4,5.1,1.8,0.9,0.2,1,3.7,15.4,119,116,houstca01
Ben Sheppard,22,IND,SG,57,1,814,5.2,13.3,2.8,9,2.4,4.2,1.3,1.5,0.9,4.3,5.2,3.1,1.9,0.1,0.9,5.1,14.6,112,120,sheppbe01
Jake LaRavia,22,MEM,PF,35,6,806,7.2,18.4,3.2,9.5,3.9,8.9,5.5,6.6,3.1,4.7,7.8,3.5,1.8,0.7,2.7,4.2,23,109,116,laravja01
Bismack Biyombo,31,TOT,C,40,27,791,4.6,8.1,0,0,4.6,8.1,1.6,3.3,3.8,9.1,12.9,3.3,0.7,2.3,2.6,5.5,10.7,108,114,biyombi01
JT Thor,21,CHA,PF,63,3,781,5.1,11.6,1.8,5.1,3.3,6.4,0.7,1.3,2.7,6.5,9.2,1.8,0.7,1.7,0.9,3.8,12.6,110,121,thorjt01
Isaiah Jackson,22,IND,C,59,3,771,9.5,14.3,0,0.2,9.5,14,4.5,6.2,5.8,8.8,14.6,3.1,2.1,3.7,2.4,8.4,23.4,135,112,jacksis01
Mitchell Robinson,25,NYK,C,31,21,768,4.8,8.3,0,0,4.8,8.3,1.8,4.3,9.3,7.9,17.3,1.2,2.4,2.3,1.6,3.6,11.4,128,109,robinmi01
Jock Landale,28,HOU,C,56,3,763,6.7,13.1,0.6,2.5,6.1,10.6,3.3,4.1,5.6,5.3,10.9,4.1,1.3,2.1,2,4.7,17.4,126,114,landajo01
Cody Martin,28,CHA,SF,28,22,753,5.4,14.1,1.8,5.6,3.6,8.5,1.3,2.2,1.2,5.9,7.1,6.8,2.1,1.2,2.9,3.1,13.8,96,118,martico01
KJ Martin,23,TOT,SF,60,2,746,6.4,11.9,0.5,1.8,5.9,10.1,1.5,2.7,2.7,5.9,8.6,3.4,1.5,0.8,2.1,6.6,14.8,112,115,martike04
Delon Wright,31,TOT,PG,47,1,742,4.8,12.1,1.6,4.4,3.2,7.7,2.4,2.9,1.2,4.3,5.6,7.7,3.5,0.7,0.9,2.1,13.6,120,114,wrighde01
Ish Smith,35,CHA,PG,43,5,741,4.4,10.5,0.3,0.5,4.1,10,0.2,0.3,0.7,4.3,5.1,9.7,1.1,0.3,3.1,3.3,9.3,97,123,smithis01
Mo Bamba,25,PHI,C,57,17,740,6.5,13.2,1.7,4.3,4.8,8.9,2.3,3.3,5.1,10.7,15.8,2.7,1.5,4,2.6,6.7,16.8,116,109,bambamo01
Nick Smith Jr.,19,CHA,SG,51,0,729,7.6,19.6,4.3,9.9,3.4,9.7,0.9,1,1.2,3.7,4.9,4,0.7,0.5,2.6,3.7,20.4,98,124,smithni01
Landry Shamet,26,WAS,SG,46,5,726,7.6,17.6,3.4,10.1,4.2,7.5,2.4,3,1,3,4,3.5,1.6,0.6,1.9,4.9,21.1,107,122,shamela01
Chris Duarte,26,SAC,SF,59,11,719,5.4,14.2,3,8.6,2.4,5.6,1.8,2.2,1.8,5.4,7.2,3,1.9,0.5,1.8,5.4,15.5,106,116,duartch01
Jordan Nwora,25,TOT,SF,52,1,712,9.3,20.2,3,8.8,6.3,11.3,3,3.6,1.9,8.2,10,4.2,1.8,0.9,3.6,3.2,24.5,105,117,nworajo01
LaMelo Ball,22,CHA,PG,22,22,711,12.7,29.4,4.9,13.7,7.8,15.7,6.2,7.2,2,5.8,7.8,12.2,2.8,0.3,5.8,5.5,36.5,110,118,ballla01
Chris Boucher,31,TOR,PF,50,0,705,7.5,14.9,2.1,6.4,5.4,8.4,4.9,6.3,4.2,9.9,14.2,1.6,1,1.6,1.9,4.7,22.1,124,117,bouchch01
Jacob Gilyard,25,TOT,PG,41,14,699,4.2,10.5,3.6,8.8,0.6,1.7,0.1,0.1,0.6,2.6,3.2,9.6,2.3,0.3,2.1,2.7,12.1,122,117,gilyaja01
Bruno Fernando,25,ATL,C,45,2,682,7.7,13.2,0,0.3,7.7,12.9,4.5,6.8,4.1,9.4,13.6,3.2,1.8,2,3.1,7.5,19.8,118,116,fernabr01
Dalen Terry,21,CHI,SG,59,2,681,5.1,11.5,1.2,5.4,3.8,6.1,1.8,3.1,2.1,6.1,8.3,5.9,2,1.3,2.3,5.9,13.2,109,115,terryda01
Gary Payton II,31,GSW,SG,44,0,680,7.3,13,1.4,3.9,5.9,9.1,1,1.6,3.3,4.8,8,3.4,2.8,1.3,1.9,5.5,17.1,123,113,paytoga02
Mason Plumlee,33,LAC,C,46,11,674,6.4,11.2,0,0.4,6.4,10.8,5.1,7.3,4.4,12.7,17.1,4,1,1.2,2.6,5,17.9,125,113,plumlma01
Dāvis Bertāns,31,TOT,PF,43,1,674,6.7,17.1,5.5,14.6,1.2,2.5,2.2,2.4,0.7,3.8,4.5,2.6,1.9,0.9,1.3,4.1,21.2,114,120,bertada01
Keita Bates-Diop,28,TOT,SF,53,8,665,5.3,12.2,1.5,5.1,3.8,7.1,2.4,3.1,2.3,5.8,8.1,2.8,1.8,1.6,1.1,2.6,14.5,116,114,bateske01
Jalen Wilson,23,BKN,PF,43,3,664,5.7,13.4,1.8,5.5,3.9,7.8,2.8,3.4,3.5,6.3,9.8,3.4,0.8,0.3,1.4,3.6,16,118,119,wilsoja03
Craig Porter Jr.,23,CLE,PG,51,6,649,8.8,17.4,0.9,2.6,7.9,14.8,3.1,4.3,1.6,6.7,8.3,9,1.6,1.1,3.4,3,21.7,114,113,portecr01
Rayan Rupert,19,POR,SG,39,12,633,4.2,12.6,2.2,6.1,2,6.5,1.5,2,1.9,5.3,7.2,4.8,0.9,0.2,2.4,4.4,12.1,98,120,ruperra01
Oshae Brissett,25,BOS,SF,55,1,630,5.3,12,1.2,4.3,4.2,7.7,3.9,6.5,4.8,7.8,12.5,3.5,1.5,0.6,1.6,4.2,15.8,121,112,brissos01
Danilo Gallinari,35,TOT,SF,49,0,630,6.2,14.3,2.3,7,4,7.3,6.3,7.4,1.5,6.6,8.1,4.1,1.1,0.5,1.7,3.8,21,122,120,gallida01
Jordan McLaughlin,27,MIN,PG,56,0,626,5.5,11.4,3.3,7,2.2,4.4,1,1.4,1.4,4.3,5.7,8.7,2.8,0.6,1.5,2.4,15.4,136,109,mclaujo01
Seth Curry,33,TOT,SG,44,4,616,6.3,16,3,8.5,3.3,7.5,2.2,2.4,1.4,3.9,5.3,3.5,1.7,0.5,1.6,3.1,17.7,107,118,curryse01
A.J. Green,24,MIL,SG,56,0,614,6.5,15.3,5.4,13.2,1.1,2.1,1.3,1.5,0.7,4.3,5,2.3,0.7,0.3,0.9,3.8,19.7,122,120,greenaj01
Johnny Davis,21,WAS,SG,50,6,613,4.7,11.7,1.1,3.1,3.7,8.7,1.1,1.8,1.4,4.1,5.5,2.4,1.4,0.8,1,4.3,11.6,98,121,davisjo06
MarJon Beauchamp,23,MIL,SF,48,1,608,6.4,13.1,2.4,5.9,4,7.2,1.5,2.2,1.7,6.1,7.8,2.5,1,0.6,2.1,4.3,16.7,111,118,beaucma01
Marcus Smart,29,MEM,PG,20,20,605,8.2,19.1,3.4,10.8,4.8,8.3,3.5,4.5,0.5,3.8,4.3,6.9,3.3,0.4,5,4.3,23.4,100,113,smartma01
Mike Muscala,32,TOT,C,53,6,600,4.4,12.3,2.2,7.6,2.2,4.7,1.3,2,3.1,6.8,9.9,2.8,0.7,1,1.7,4.1,12.4,102,120,muscami01
Jericho Sims,25,NYK,C,45,11,585,3.3,4.7,0,0,3.3,4.7,1.4,2.1,4.8,7.8,12.7,2.2,0.7,1.6,1.4,3.9,7.9,141,114,simsje01
Brice Sensabaugh,20,UTA,SF,32,11,584,7,18,2.8,9.5,4.2,8.5,3.1,3.4,1.3,7.1,8.4,4.5,1.1,0.5,3.9,3.6,19.9,99,122,sensabr01
Jarred Vanderbilt,24,LAL,PF,29,6,581,4.8,9.3,0.7,2.2,4.2,7.1,2,2.9,3.4,7.9,11.3,2.9,2.9,0.4,2.3,3.5,12.3,113,112,vandeja01
Shake Milton,27,TOT,SG,48,0,581,6.7,16.6,1.5,5.4,5.2,11.1,3.4,4.2,1.2,5.2,6.4,5.1,1.6,0.5,2.6,4.6,18.3,102,112,miltosh01
Evan Fournier,31,TOT,SG,32,0,580,6.6,18.4,2.7,10.8,3.8,7.6,2.4,3,0.4,4.4,4.8,4,2.4,0.6,1.7,4,18.3,98,118,fournev01
Zeke Nnaji,23,DEN,PF,58,0,576,5.9,12.8,0.5,2,5.4,10.8,3.6,5.3,5.2,5.6,10.8,2.8,1.3,3.3,2.3,7,16,113,112,nnajize01
Trey Jemison,24,TOT,C,25,14,573,6.4,11.6,0,0,6.4,11.6,1.8,2.1,5.5,6,11.4,2.3,1,2.4,2.9,5.9,14.6,111,115,jemistr01
Andre Jackson Jr.,22,MIL,SG,57,8,572,4.2,8.4,1.4,3.9,2.8,4.5,0.7,0.9,3.6,5.9,9.5,4.2,1.3,0.5,2.4,7.7,10.5,119,117,jacksan01
Jared Butler,23,WAS,SG,40,0,566,8.1,16.6,2,6.4,6.1,10.2,2.6,3,0.7,4,4.8,10.4,2.4,0.7,4.1,4.8,20.7,111,119,butleja02
Kevin Knox,24,DET,SF,31,11,560,7.4,16,2.7,8.1,4.7,7.9,1.7,1.9,1.5,4.9,6.4,2,1.1,0.6,1.9,4.3,19.2,109,121,knoxke01
Lamar Stevens,26,TOT,PF,38,3,559,9.5,21,1.2,4,8.2,17,3.7,4.7,3.2,8,11.1,2.5,2,1.9,2.1,3.9,23.8,106,111,stevela01
Richaun Holmes,30,TOT,C,40,10,555,7,12.5,0.1,0.3,6.9,12.3,2.9,4,6,9.5,15.5,2.1,0.9,1.6,2,6.3,16.9,123,116,holmeri01
Tristan Thompson,32,CLE,C,49,0,549,6.6,10.8,0,0.1,6.6,10.7,1.3,4.7,6.6,9.1,15.7,4.6,1.1,1.3,2.6,5.3,14.5,118,112,thomptr01
Julian Strawther,21,DEN,SF,50,0,545,7.5,20.2,3.7,12.6,3.7,7.6,2,2.8,0.5,5.1,5.5,4.3,1.5,0.6,2.1,4.9,20.6,99,115,strawju01
Omer Yurtseven,25,UTA,C,48,12,545,8.8,16.3,0.4,2.1,8.3,14.2,1.7,2.5,6.4,12,18.4,2.6,0.7,1.6,3.3,4.6,19.7,112,118,yurtsom01
Vít Krejčí,23,ATL,PG,22,14,541,4.5,9.2,2.5,6,2,3.2,0.4,0.5,1,3.6,4.6,4.4,1.2,0.5,1.8,4.3,12,122,122,krejcvi01
Bones Hyland,23,LAC,PG,37,5,540,8.9,22.9,4,12.3,4.8,10.6,1.6,2.1,0.5,4.6,5,8.5,2.4,0.4,4,4.7,23.4,100,116,hylanbo01
Jalen McDaniels,26,TOR,SF,50,1,538,5.8,17,1.1,6.4,4.8,10.6,2.4,3.3,1.6,5.5,7.1,3.3,1.7,0.5,2.7,4.7,15.2,86,120,mcdanja01
Scotty Pippen Jr.,23,MEM,PG,21,16,527,9.3,18.8,2.8,6.7,6.5,12.2,3.8,5.1,2,4.2,6.2,9.1,3.3,0.9,5.2,5.6,25.1,110,112,pippesc02
Sasha Vezenkov,28,SAC,PF,42,0,511,8,18.2,4.3,11.4,3.7,6.7,1.1,1.4,2.9,6.3,9.1,1.8,1.9,0.7,1.1,4,21.4,117,115,vezenal01
Danuel House Jr.,30,PHI,SF,34,4,509,4.5,10.2,1.5,4.8,3.1,5.3,3.4,4.4,1.5,4.1,5.6,2.7,1.5,0.5,1.8,4.4,13.9,114,117,houseda01
Mark Williams,22,CHA,C,19,19,508,9.5,14.7,0,0,9.5,14.7,4.5,6.2,7.4,10.5,17.9,2.1,1.6,1.9,1.7,4.9,23.5,138,116,willima07
Jaden Springer,21,TOT,SG,49,2,507,5.7,14.4,1,4.7,4.8,9.7,3.4,4.1,3.2,4.4,7.6,4.3,3.5,1.5,3.3,6.4,15.8,101,110,sprinja01
Patrick Baldwin Jr.,21,WAS,SF,38,7,493,5.6,14.7,2.9,9.2,2.7,5.5,1.8,2.7,1.6,10.1,11.7,2.8,1.7,1.4,1.8,5.3,15.9,100,116,baldwpa01
Robert Covington,33,TOT,SF,29,6,488,4.3,9.9,1.9,5.6,2.4,4.2,2.2,2.6,3.1,6.7,9.8,2.4,3.9,1.8,1.1,5.6,12.8,125,108,covinro01
P.J. Tucker,38,TOT,PF,31,10,486,1.8,5.1,1.3,3.6,0.5,1.5,0.3,0.3,2.8,5.8,8.6,1.6,1.6,0.7,0.8,5.5,5.3,120,116,tuckepj01
Tari Eason,22,HOU,PF,22,0,480,8.9,19.1,1.8,5.1,7.1,14,2.1,3.3,4.6,10.8,15.5,2.7,3.1,1.9,2,5.2,21.7,111,106,easonta01
Monte Morris,28,TOT,PG,33,0,476,6.4,15.8,2.8,7.2,3.6,8.6,1.3,2,0.7,5.2,5.9,7.1,2,0.9,0.7,1.4,17,118,111,morrimo01
Bol Bol,24,PHX,PF,43,0,469,9.7,15.7,2.3,5.4,7.4,10.3,1.6,2,3.3,10.9,14.3,1.8,1,2.6,2,4.4,23.2,130,112,bolbo01
Isaiah Livers,25,DET,PF,23,6,469,4.1,11.9,2.3,7.9,1.8,4,1.2,1.8,1.5,3.4,4.9,2.6,1.3,0.5,1.6,4.4,11.7,96,121,liveris01
Anthony Gill,31,WAS,PF,50,3,466,7.5,16.1,1,4.1,6.5,11.9,2.9,3.6,3.7,5.7,9.4,3.4,1.3,1.1,2.3,4.8,19,109,120,gillan01
Yuta Watanabe,29,TOT,SF,34,0,464,4.3,12.2,2.6,8.9,1.7,3.3,1.1,1.8,1.2,4.5,5.7,1.6,1.3,0.7,2,4.1,12.3,92,117,watanyu01
Nassir Little,23,PHX,SF,45,2,458,6.1,13.2,2.2,7.5,3.8,5.8,1.8,2.1,1.5,6.5,8,2.2,1.1,1.1,1.5,4.2,16.2,114,116,littlna01
Sandro Mamukelashvili,24,SAS,C,46,5,451,7.7,16.3,2,6.7,5.7,9.6,2.6,3.6,4.7,10.7,15.5,5.2,0.7,1.3,2,3.7,20,119,116,mamuksa01
Alex Len,30,SAC,C,48,0,444,5.5,8.9,0,0.3,5.5,8.5,2.2,3.7,5,9,14,5.5,1.2,3.6,3,7.2,13.1,123,111,lenal01
Thomas Bryant,26,MIA,C,38,4,441,9.7,16.9,0.5,2.5,9.3,14.4,4.6,5.3,4.5,11.4,16,2.6,1.1,1.8,2.4,5.2,24.5,125,109,bryanth01
Thaddeus Young,35,TOT,PF,33,6,439,7.2,11.9,0.1,0.8,7.1,11.1,0.7,1.7,5.1,6.3,11.4,6.3,2.5,0.6,1.7,5.4,15.1,130,116,youngth01
Skylar Mays,26,TOT,PG,38,5,433,7.1,18,1.8,6.1,5.3,11.9,1.5,1.9,1.1,3.7,4.9,9.6,2.4,0.5,2.3,2.9,17.6,107,118,mayssk01
Chuma Okeke,25,ORL,SF,47,8,432,4.6,12.8,2.6,9.4,1.9,3.4,0.5,0.8,2.1,7.1,9.2,2.3,1,0.8,1.8,2.2,12.3,97,113,okekech01
Dominick Barlow,20,SAS,PF,33,1,420,6.3,12.8,0.3,1,6,11.8,3.3,4.7,5.1,7.7,12.8,4.1,1.4,1.6,1,5.3,16.3,125,116,barlodo01
Reggie Bullock,32,HOU,SF,44,0,417,4,9.5,3.1,7.8,0.8,1.7,0.1,0.1,0.7,7.8,8.5,1.7,1.4,0.6,1.2,3.4,11.2,112,114,bullore01
Patty Mills,35,TOT,PG,32,5,415,5.4,15.4,2.8,10.3,2.6,5.2,1.3,1.3,1.1,3.1,4.1,4,2.4,0.1,1.9,3.8,15,98,117,millspa02
Trent Forrest,25,ATL,SG,38,0,414,3.9,10.4,0.2,1.2,3.7,9.3,1.5,2,1.3,4.6,5.9,10.7,1.3,0.3,2.3,2.9,9.6,109,122,forretr01
Svi Mykhailiuk,26,BOS,SF,41,2,413,6.8,16.4,5,12.9,1.8,3.5,0.7,1.1,1.3,4.8,6.1,4.2,1.3,0.1,1.4,2.3,19.4,119,115,mykhasv01
Wesley Matthews,37,ATL,SG,36,3,413,3.9,11.3,2.8,8,1.2,3.3,2.1,2.8,1,5.1,6.2,2.7,1.9,1.3,0.9,5,12.8,112,119,matthwe02
Aleksej Pokusevski,22,TOT,PF,28,0,405,5.9,14.7,2.2,6.7,3.8,8,3.6,5,2.1,8.7,10.8,4.2,1.8,1.6,2.3,2.7,17.7,107,116,pokusal01
Luka Šamanić,24,UTA,PF,43,7,404,7.2,18.9,1.6,7.6,5.6,11.2,5.3,6.7,2.6,9.6,12.2,2.3,0.6,0.8,3.3,3.8,21.1,97,121,samanlu01
Javon Freeman-Liberty,24,TOR,PG,22,6,403,6.6,14.9,1.2,5,5.4,9.8,4,4.3,1.9,6.5,8.4,4.8,1.2,0.5,3,3.4,18.3,107,120,freemja01
Derrick Rose,35,MEM,PG,24,7,399,9.3,20.2,1.8,5,7.5,15.2,2.9,3.3,0.9,4.7,5.5,9.6,1,0.2,3.8,2.6,23.4,108,119,rosede01
DeAndre Jordan,35,DEN,C,36,2,396,7.3,11.6,0,0,7.3,11.6,3.3,6.6,6.8,12.9,19.7,3.3,0.8,2,2.9,7,17.8,121,110,jordade01
Kobe Brown,24,LAC,PF,44,0,394,4.6,11.3,1.8,6,2.9,5.3,0.1,0.3,2.5,5.3,7.8,3.1,1.5,0.8,1.1,6.1,11.2,111,117,brownko01
Lester Quiñones,23,GSW,SG,37,0,394,6.9,17.3,3.9,10.8,2.9,6.5,2.5,3.6,2.6,6.3,8.8,4.4,0.7,0.2,2.1,5.4,20.1,113,118,quinole01
Eugene Omoruyi,26,WAS,SF,43,0,393,9.6,19.9,1.5,5.5,8.1,14.4,3.8,5.8,4.2,5.9,10.1,4.2,3.2,0.6,2.5,7.4,24.6,111,116,omorueu01
Matt Ryan,26,NOP,SF,28,1,390,6.2,14.2,5.2,11.4,1,2.8,1.6,1.8,0.8,4.3,5,2.3,0.8,0.1,2.4,4,19.1,113,118,ryanma01
Justin Minaya,24,POR,SF,34,1,381,2.9,9.6,1.6,6.4,1.3,3.2,0.6,1.2,3.9,3.4,7.3,2.7,1.2,1.3,1.2,4.5,7.9,100,120,minayju01
Johnny Juzang,22,UTA,SG,20,5,372,6.6,14.3,4.2,10,2.5,4.3,1.3,1.8,0.9,3.8,4.7,3,0.5,0.3,1.7,3.8,18.7,120,125,juzanjo01
Noah Clowney,19,BKN,PF,23,4,370,6.7,12.4,1.6,4.4,5.1,8,2.8,4,3.5,7.4,10.8,2.4,1.1,2.1,2,3.3,17.8,122,115,clownno01
Tosan Evbuomwan,22,TOT,SF,17,8,367,4.7,9.3,1.6,4.2,3.2,5.1,2.2,3.3,2.4,5.5,7.9,2.1,0.8,0.7,1.2,3,13.3,123,120,evbuoto01
Ousmane Dieng,20,OKC,PF,33,0,365,6.5,15.3,2.8,9.2,3.7,6.1,1.8,2.1,1.3,5.4,6.7,4.9,1.1,0.7,2.5,2.9,17.5,107,115,diengou01
Jontay Porter,24,TOR,PF,26,5,360,5.4,14,2.7,8,2.7,5.9,2,2.4,3.5,7.5,11,8,2.7,2.7,2.8,4.7,15.4,112,114,portejo01
Ben Simmons,27,BKN,PG,15,12,359,5.9,10.2,0,0,5.9,10.2,0.8,2.1,4.3,12.1,16.4,11.9,1.7,1.2,3.7,5,12.7,121,112,simmobe01
Brandon Boston Jr.,22,LAC,SF,32,0,345,9.3,23,2,7.4,7.3,15.6,3.3,4.7,2.7,4.7,7.4,1.9,1.6,1.1,3.4,5.7,23.9,93,117,bostobr01
Jarace Walker,20,IND,PF,33,0,340,6.2,15.3,3.1,7.6,3.2,7.6,1.1,1.2,1.7,7.1,8.7,5.6,2.1,1.5,2.4,4,16.7,109,116,walkeja02
JaVale McGee,36,SAC,C,46,0,339,11.3,18.9,0.1,1,11.2,17.9,3.7,6.4,6,12,18.1,2.4,2,2.9,4.9,6.6,26.5,109,109,mcgeeja01
Olivier-Maxence Prosper,21,DAL,PF,40,1,336,5.7,14.8,1.9,6.4,3.9,8.4,4,5.9,3.6,7.7,11.3,3.1,1,0.6,1.1,2.9,17.3,113,116,prospol01
Jeremiah Robinson-Earl,23,NOP,PF,39,1,334,6.6,13.9,1.9,5.7,4.7,8.2,1.8,2.3,3.4,7.8,11.2,3.1,1.5,0.6,2.3,3.5,16.9,112,113,robinje02
Neemias Queta,24,BOS,C,28,0,333,9.9,15.4,0,0,9.9,15.4,3,4.2,7.9,10.2,18.1,3,1.9,3.1,1.9,7.4,22.8,139,106,quetane01
Julian Phillips,20,CHI,SF,40,0,323,4.9,11.9,1.9,5.9,3.1,6,2,2.9,1.9,3.7,5.6,2,1.1,1.1,1.5,6.2,13.7,107,119,phillju01
Cody Zeller,31,NOP,C,43,0,320,4,9.5,0.2,0.5,3.8,9,3.5,5.8,7.4,9.8,17.2,6,1.4,0.8,2.5,6.9,11.6,119,112,zelleco01
Ja Morant,24,MEM,PG,9,9,318,12.3,26.1,2.2,7.8,10.1,18.3,8,9.8,0.9,6.8,7.7,11.2,1.1,0.8,4.2,2.9,34.7,116,116,moranja01
Ashton Hagans,24,POR,PG,19,1,316,4.5,11.1,1.3,3.9,3.3,7.2,2.2,2.7,2.2,4.8,7,8.4,1.7,1.4,4.7,6.3,12.5,99,117,haganas01
Devonte' Graham,28,SAS,PG,23,0,313,5.8,16.4,3.8,12.6,2,3.8,2,2.4,0.8,4.7,5.5,7.4,1.4,0.3,2.6,2.1,17.3,104,119,grahade01
A.J. Lawson,23,DAL,SG,42,0,311,8.3,18.7,2,7.7,6.3,11,2.3,3.5,2.2,5.6,7.7,3.1,1.5,0.5,2.2,3.4,21,105,117,lawsoaj01
Nathan Mensah,25,CHA,C,25,0,307,1.9,4.5,0,0,1.9,4.5,1.4,1.9,4.7,5.8,10.4,1.4,1,2.3,2.3,10.3,5.3,104,119,mensana01
Stanley Umude,24,DET,SG,24,2,307,5.8,13.2,3.8,8.3,2,4.9,4.5,5,1.3,6.7,8,1.7,1.3,1.1,2.2,6.3,19.9,119,119,umudest01
Orlando Robinson,23,MIA,C,36,7,304,5.9,11.8,1.3,2.5,4.6,9.4,3.1,4.1,4.6,9.2,13.8,5.6,1.1,1.3,3,5.7,16.2,120,111,robinor01
Furkan Korkmaz,26,PHI,SG,35,0,300,4.9,12.5,2.3,6.6,2.6,5.9,2.3,3.3,0.7,4.3,4.9,4.1,2.3,0.5,1.6,2.8,14.4,108,115,korkmfu01
Cory Joseph,32,GSW,PG,26,0,296,3.8,10.5,2.1,6.9,1.6,3.6,0.7,1.1,1,3.9,4.9,6.9,0.7,0.5,2,4.1,10.3,108,119,josepco01
Ricky Council IV,22,PHI,SG,32,0,289,9.2,19.1,2,5.4,7.2,13.6,9,12.1,2.4,5.4,7.8,2.7,1.4,0.2,0.9,2.9,29.5,129,117,councri01
Garrett Temple,37,TOR,SG,27,2,289,4.8,13,2,6.7,2.8,6.3,3,3.7,3,4.5,7.5,4.7,2,0.5,2.3,4.7,14.7,107,120,templga01
Leaky Black,24,CHA,SF,26,3,284,4.3,9,1.6,3.5,2.8,5.6,1.7,2.6,1.6,6.8,8.3,4.2,1.4,1.9,1,3.3,12,124,119,blackle01
Lindy Waters III,26,OKC,SG,38,0,280,8.4,17.9,6.4,14.6,2.1,3.3,0.3,0.3,1.2,5.7,6.9,4.1,0.9,1.2,1.2,3.9,23.5,128,115,waterli01
Kessler Edwards,23,SAC,SF,54,0,275,6,14.5,3.5,9.2,2.5,5.3,0.9,1.6,1.6,5.8,7.4,2.6,1.8,0.7,0.7,4.6,16.4,115,115,edwarke02
Damian Jones,28,CLE,C,39,0,270,7.9,13.2,0.5,2.6,7.3,10.6,3.3,3.8,3.7,7.7,11.3,2.7,1.3,2.4,2.4,4.9,19.6,125,111,jonesda03
