Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
Ricky Rubio,31,CLE,PG,34,8,970,7.7,21.2,3,9,4.6,12.2,4.5,5.3,0.8,6.5,7.3,11.6,2.5,0.4,4.6,3.9,22.9,102,108,rubiori01
Duane Washington Jr.,21,IND,PG,48,7,968,8.8,21.6,4.1,10.9,4.7,10.7,2.3,3.1,0.2,4,4.2,4.3,1.3,0.2,2.9,3.3,23.9,101,119,washidu02
Joshua Primo,19,SAS,SF,50,16,965,5,13.4,2.1,6.8,2.9,6.6,2.2,2.9,1.6,4,5.6,4,1,1.1,2.8,3.9,14.3,96,115,primojo01
Moritz Wagner,24,ORL,C,63,3,960,9.9,20,3.3,10.1,6.6,9.8,5.2,6.5,2.1,9.6,11.7,4.4,1,0.7,2.8,6.2,28.4,118,112,wagnemo01
Blake Griffin,32,BKN,C,56,24,958,6.7,15.8,1.9,7.3,4.8,8.5,2.8,3.8,3,8.5,11.5,5.3,1.4,0.7,1.6,4.8,18.2,115,113,griffbl01
Keita Bates-Diop,26,SAS,SF,59,14,956,6.8,13.2,0.9,2.8,6,10.4,2.3,3.1,3.1,8.5,11.6,2.1,1.4,0.7,2.3,3.1,16.8,111,112,bateske01
Isaiah Roby,23,OKC,PF,45,28,948,8.5,16.6,2.3,5.1,6.3,11.5,4,6,3.9,7.3,11.1,3.6,1.8,1.7,2.2,5.6,23.3,120,111,robyis01
Kemba Walker,31,NYK,PG,37,37,948,7.9,19.5,3.9,10.5,4,9,3.2,3.7,0.7,5.1,5.9,6.9,1.4,0.4,2.5,2,22.7,112,113,walkeke02
Taj Gibson,36,NYK,C,52,4,946,4.5,8.8,0.8,2,3.8,6.8,2.2,2.8,4.7,7.5,12.1,1.7,1.2,2.1,1.4,7.2,12.1,127,110,gibsota01
Rui Hachimura,23,WAS,PF,42,13,943,9.8,20,2.9,6.5,6.9,13.5,2.4,3.5,1.3,7.1,8.4,2.5,1.2,0.5,1.7,2.8,24.9,111,116,hachiru01
Klay Thompson,31,GSW,SG,32,32,941,12.7,29.7,5.9,15.3,6.8,14.4,2.4,2.6,0.8,5.7,6.5,4.6,0.8,0.9,2.2,2.8,33.8,107,110,thompkl01
Jeremy Lamb,29,TOT,SF,56,0,935,6.9,18.1,2.9,8.9,4.1,9.2,4.6,5.5,1.4,6.7,8,4.2,1.6,1.1,1.9,3.1,21.3,109,116,lambje01
Jalen Smith,21,TOT,PF,51,8,925,9.3,18.4,2.1,6.4,7.1,12,4.1,5.4,5.3,10.8,16.1,1.3,0.8,2.2,2.2,5,24.7,119,111,smithja04
Théo Maledon,20,OKC,PG,51,7,908,6.4,17,2.4,8,4,9,4.2,5.4,1.1,6,7,6,1.7,0.6,3.5,3.6,19.4,99,114,maledth01
Tomáš Satoranský,30,TOT,SG,55,13,906,3.9,10.4,0.6,2.9,3.3,7.5,2.3,2.9,1.5,5.4,6.9,10,1.6,0.3,2.5,3.9,10.8,109,115,satorto01
Jevon Carter,26,TOT,PG,66,3,905,5.2,13.5,3.5,9.1,1.7,4.4,0.8,1,0.7,5.1,5.9,5.1,1.3,0.7,1.8,3.6,14.8,110,114,carteje01
Jordan McLaughlin,25,MIN,PG,62,3,902,4.6,10.5,1.4,4.5,3.2,6.1,1.6,2.1,1.2,3.8,5,9.5,3,0.5,2,2.8,12.3,122,112,mclaujo01
Derrick Jones Jr.,24,CHI,PF,51,8,899,5.7,10.6,1.1,3.3,4.6,7.3,3,3.8,3.3,5.9,9.2,1.6,1.4,1.8,1.6,5.7,15.5,124,113,jonesde02
Tristan Thompson,30,TOT,C,57,6,897,7.6,14.4,0.1,0.2,7.6,14.3,3.3,6.3,6.5,9.1,15.6,1.8,1.2,1.1,2.4,5.3,18.6,112,114,thomptr01
Jalen McDaniels,24,CHA,SF,55,2,895,6.6,13.6,2.2,5.8,4.4,7.8,2.8,3.9,2,7.1,9.1,3.1,1.4,1.2,1.9,5,18.2,116,114,mcdanja01
Dillon Brooks,26,MEM,SF,32,31,885,12.3,28.4,2.5,8.1,9.8,20.4,4.9,5.7,1.6,3.9,5.5,4.8,1.9,0.4,2.7,5.7,31.9,108,112,brookdi01
D.J. Augustin,34,TOT,PG,55,2,883,5.1,12,3.7,8.9,1.4,3.1,2.1,2.3,0.6,3.1,3.7,5.8,0.9,0.1,3,2.1,15.9,112,120,augusdj01
Serge Ibaka,32,TOT,C,54,12,877,8.2,16.4,2.1,5.5,6.2,10.9,1.8,2.4,3.4,10.4,13.9,2.7,0.6,1.8,2.4,5.7,20.2,112,110,ibakase01
Trendon Watford,21,POR,SF,48,10,869,8,15,0.5,2.1,7.5,12.9,4,5.3,3.2,8,11.2,4.6,1.4,1.6,2.5,6.5,20.5,118,116,watfotr01
Trey Murphy III,21,NOP,SF,62,1,864,6.2,15.8,4.1,10.6,2.2,5.2,2.6,2.9,2.7,5.7,8.4,2.2,1.3,0.4,0.9,3.4,19.1,120,115,murphtr02
Maurice Harkless,28,SAC,SF,47,24,863,4.6,10.1,1.7,5.6,2.9,4.5,1.1,1.6,0.7,5.6,6.2,1.3,1.6,1.3,1.7,4.3,12.1,101,115,harklma01
Thaddeus Young,33,TOT,PF,52,1,845,8.2,15.8,1,2.8,7.2,13,1.3,2.8,4.6,7.4,12.1,6,3.1,1,3,4.7,18.7,113,108,youngth01
Armoni Brooks,23,TOT,SG,54,11,844,5.6,16.4,4.2,14.2,1.4,2.3,1,1.2,1.1,4.7,5.9,3.5,1.6,0.6,1.5,4.2,16.4,101,117,brookar01
Willy Hernangómez,27,NOP,C,50,8,839,10,19.2,0.2,0.7,9.8,18.5,6.4,8.3,8.4,11.5,19.9,3.7,1.2,1.1,3,5.7,26.7,122,111,hernawi01
Jose Alvarado,23,NOP,PG,54,1,834,7.8,17.4,1.9,6.5,5.9,10.9,2.1,3.1,1.5,4.4,5.9,9,4.2,0.4,2.4,4.3,19.5,114,109,alvarjo01
Josh Jackson,24,TOT,SF,51,3,830,7,17.6,1.9,7.6,5.1,10,3.2,4.5,1.2,7,8.3,3.2,1.5,1.3,2.8,5.2,19.2,95,114,jacksjo02
Tony Snell,30,TOT,SG,53,12,823,4.1,10.2,2.7,7.6,1.4,2.6,0.2,0.2,1,5.2,6.1,1.7,1,0.5,1.1,4.2,11.1,106,119,snellto01
Lance Stephenson,31,TOT,SG,46,1,814,8.8,19.4,1.6,5.4,7.2,14,3.8,4.8,0.7,6.9,7.6,9.9,1.4,0.2,4.3,5.8,23.1,107,117,stephla01
Wayne Ellington,34,LAL,SG,43,9,810,5.8,14,4.9,12.5,0.9,1.5,0.5,0.7,0.6,4,4.6,1.8,1.4,0.3,1.1,2.5,17,113,116,ellinwa01
Dāvis Bertāns,29,TOT,PF,56,0,807,6.1,17,4.8,14.2,1.4,2.8,2.2,2.5,0.7,6.5,7.2,1.9,1,0.7,1.2,5.2,19.2,106,114,bertada01
Ty Jerome,24,OKC,SG,48,4,801,7.5,19.9,3.3,11.3,4.3,8.6,2.3,2.9,1.2,3.6,4.7,6.6,1.8,0.3,2.2,4.4,20.7,103,115,jeromty01
Lou Williams,35,ATL,PG,56,0,799,7.7,19.7,2.3,6.3,5.4,13.4,4.1,4.8,1,4.4,5.4,6.5,1.7,0.2,2.6,3,21.8,105,117,willilo02
Quentin Grimes,21,NYK,SG,46,6,786,6,15,4.6,12,1.5,2.9,0.8,1.2,1.5,4.5,6,2.8,2,0.7,1.8,4.6,17.5,111,111,grimequ01
Justise Winslow,25,TOT,PF,48,11,774,7,16.2,0.9,4.2,6,12.1,2.5,4.2,3.2,9.6,12.8,5.3,2.2,1.6,3.1,4.2,17.3,100,109,winslju01
Romeo Langford,22,TOT,SG,48,5,771,5.3,12.3,1.9,5.5,3.5,6.8,1.5,2.7,1.9,5,6.9,1.4,1.4,1,1,3,14,108,109,langfro01
Trent Forrest,23,UTA,PG,60,6,765,4.9,10,0.3,1.7,4.6,8.3,2.5,3.1,1.5,4.9,6.4,6.8,1.9,0.4,3.1,2.8,12.6,111,112,forretr01
Kelly Olynyk,30,DET,C,40,1,764,8.2,18.3,2.6,7.6,5.6,10.7,4.4,5.7,3.4,7.9,11.3,7.1,2,1.2,3.7,6.4,23.3,112,112,olynyke01
Brandon Boston Jr.,20,LAC,SG,51,0,760,8.1,21,2.2,7.2,5.9,13.8,3.8,4.6,1.1,6.1,7.2,3.3,1.7,0.8,2,2.8,22.1,98,111,bostobr01
Rodney McGruder,30,DET,SG,51,2,754,6.3,14.6,3.8,9.4,2.6,5.1,1.2,1.7,2,5.2,7.2,3.1,1.4,0.5,1.6,3.8,17.7,115,116,mcgruro01
Eric Paschall,25,UTA,PF,58,3,736,7.7,15.8,2.7,7.3,5,8.5,4.4,5.8,2,5.1,7.1,2.4,0.6,0.3,1.8,3.4,22.4,123,115,pascher01
Naji Marshall,24,NOP,SF,55,4,735,7.3,18.1,1.4,7.1,5.9,11,5,6.2,2.6,7,9.5,4.2,2.2,0.5,3.1,4.6,21,103,112,marshna01
Goga Bitadze,22,IND,C,50,16,729,8.8,16.9,1.5,5.4,7.3,11.6,4.3,6.3,5.3,6.6,11.9,3.7,1.4,2.8,3.1,7.2,23.4,118,114,bitadgo01
Danuel House Jr.,28,TOT,SF,42,7,727,5.4,13.3,3,7.9,2.4,5.4,3,3.9,1.2,6.2,7.5,3,1.4,1.1,2.2,3.4,16.7,108,113,houseda01
DeMarcus Cousins,31,TOT,C,48,7,718,10.1,21.9,2.5,8.3,7.6,13.7,6.4,8.5,5,13.3,18.3,4.8,2.4,1.4,5.8,9.4,29.1,105,106,couside01
Svi Mykhailiuk,24,TOR,SF,56,5,716,6.4,16.3,2.9,9.4,3.5,7,2.2,2.6,1.4,5,6.4,3.1,1.8,0.3,2.2,3.8,17.8,104,113,mykhasv01
Terry Taylor,22,IND,PF,33,7,714,9.3,15.1,0.8,2.6,8.4,12.5,2.5,3.5,6.5,5.3,11.8,2.8,1,0.5,1.6,4.2,21.8,135,119,taylote01
Rodney Hood,29,TOT,SF,52,0,709,3.9,10.7,2,6.2,1.9,4.5,1.2,1.3,1,4.2,5.2,2.6,1,0.4,0.7,2.1,11.1,108,115,hoodro01
Omer Yurtseven,23,MIA,C,56,12,706,9.2,17.5,0.1,0.8,9.1,16.7,2.7,4.3,6,14.8,20.8,3.5,1.2,1.4,2.9,6,21.2,112,104,yurtsom01
Xavier Tillman Sr.,23,MEM,PF,53,2,701,6.7,14.7,0.7,3.3,6,11.4,3.1,4.8,4.5,6.5,11,4.2,3.3,1,2.3,4.3,17.2,112,107,tillmxa01
Zeke Nnaji,21,DEN,PF,41,1,698,6.7,13.1,2.6,5.6,4.1,7.5,2.9,4.6,3.9,6.4,10.3,1.2,1.1,0.9,1.6,5.6,19,123,113,nnajize01
Keon Johnson,19,TOT,SG,37,12,697,6.7,19.1,2.4,7,4.3,12.1,2.9,3.6,1.7,4,5.7,5.3,2,0.8,3.2,4.8,18.7,94,116,johnske07
Rajon Rondo,35,TOT,PG,39,1,697,4.8,12.4,2.2,6.2,2.6,6.2,1.3,1.8,1.1,6.5,7.6,12,2.1,0.4,4.8,3.9,13.1,101,111,rondora01
Dalano Banton,22,TOR,PG,64,1,696,6,14.5,0.9,3.7,5,10.8,1.9,3.2,2.7,6.2,8.9,7.1,2,0.7,3.8,4.9,14.7,98,111,bantoda01
Vít Krejčí,21,OKC,SG,30,8,690,4.8,11.8,2.3,6.9,2.5,4.9,1.3,1.6,1.3,5.9,7.1,4,1.3,0.6,2,4.6,13.2,105,115,krejcvi01
Frank Ntilikina,23,DAL,SG,58,5,685,6.5,16.4,2.8,8.2,3.7,8.2,1.8,1.8,0.9,4.9,5.8,5.1,2,0.5,2.3,4.5,17.6,104,110,ntilila01
Timothé Luwawu-Cabarrot,26,ATL,SF,52,18,685,5.3,13.3,3.2,8.8,2.2,4.6,2.5,2.9,1.2,4.7,5.9,2.9,1.3,0.4,1.4,5.5,16.3,113,117,luwawti01
Davon Reed,26,DEN,SG,48,5,668,5.9,11.8,2.7,6.3,3.2,5.5,0.7,1.1,1,6.9,7.9,3.9,1.8,0.7,1.2,4.6,15.3,123,112,reedda01
Derrick Favors,30,OKC,C,39,18,653,7,13.6,0.1,1.2,6.9,12.4,1.2,1.9,4.3,9.4,13.7,1.9,1.3,0.9,0.7,4.6,15.4,118,112,favorde01
T.J. McConnell,29,IND,PG,27,8,652,7.5,15.6,0.8,2.5,6.8,13.1,1.4,1.7,1.5,5.3,6.8,9.8,2.2,0.8,2.2,4,17.2,117,116,mccontj01
Greg Brown III,20,POR,SF,48,6,640,6.2,14.5,1.5,4.7,4.7,9.8,3.4,5,2.9,7.4,10.3,2.7,2,1.8,2.7,6.9,17.2,102,114,browngr01
Brandon Williams,22,POR,PG,24,16,640,8,21.5,2.4,8.1,5.6,13.4,5.2,7.4,1.5,4.2,5.6,7.2,1.8,0.8,4.4,4,23.6,96,118,willibr03
Dennis Smith Jr.,24,POR,PG,37,4,638,6,14.5,0.5,2.1,5.6,12.4,3.2,4.9,1.5,5.2,6.7,10.1,3.4,0.9,3.9,4,15.8,101,114,smithde03
Derrick Rose,33,NYK,PG,26,4,636,9.6,21.6,2.9,7.2,6.7,14.3,2.4,2.4,1.7,4.5,6.1,8.1,1.7,0.9,3.1,1.2,24.5,112,112,rosede01
Sterling Brown,26,DAL,SG,49,3,628,4.7,12.4,2.2,7.4,2.5,5,1.1,1.2,2.1,9.9,11.9,2.7,1.1,0.6,1.8,4.5,12.8,102,109,brownst02
DeAndre Jordan,33,TOT,C,48,20,622,7.2,11.2,0,0,7.2,11.2,1.7,3.1,6.5,14.1,20.6,1.6,0.9,2.7,2.9,5.5,16.1,120,107,jordade01
Alex Len,28,SAC,C,39,10,620,7.3,13.7,0.5,1.6,6.8,12,3.2,4.9,4,8.5,12.5,3.5,1,1.9,3.3,7.8,18.2,109,114,lenal01
Robin Lopez,33,ORL,C,36,9,612,8.7,15.7,0.2,0.5,8.5,15.3,2.5,4.3,5.4,4.6,10,4.3,0.2,1.4,3.5,5.3,20.1,110,116,lopezro01
Isaiah Joe,22,PHI,SG,55,1,609,5.1,14.5,3.7,11.1,1.4,3.4,2.4,2.5,0.5,4.1,4.6,2.9,1.1,0.2,1.6,3.8,16.2,103,115,joeis01
David Nwaba,29,HOU,SF,46,4,609,6.6,13.8,1.2,3.8,5.5,9.9,3.8,5.2,3.2,8.6,11.8,2.7,2.2,1.6,1.6,4.3,18.2,117,113,nwabada01
Moses Moody,19,GSW,SG,52,11,607,6.4,14.7,3.2,8.8,3.2,5.9,2.2,2.9,1.4,5.1,6.4,1.8,0.6,0.8,1,3.5,18.3,115,111,moodymo01
Saben Lee,22,DET,PG,37,0,604,5.6,14.3,1.1,4.8,4.4,9.5,4.5,5.7,1.5,5.6,7,8.6,2.9,1,2.9,3.6,16.8,107,112,leesa01
Andre Iguodala,38,GSW,SF,31,0,603,3.7,9.8,1.4,6,2.3,3.8,1.2,1.6,1.7,6.4,8.1,9.2,2.2,1.8,2.3,2.7,10,114,106,iguodan01
Mike Muscala,30,OKC,C,43,0,592,9.3,20.4,5.8,13.4,3.5,7,3.9,4.7,1.7,8.9,10.6,1.8,1.5,2.1,1.2,4.8,28.3,124,110,muscami01
Jock Landale,26,SAS,C,54,1,589,8.2,16.6,2.4,7.2,5.9,9.4,2.8,3.3,5.1,6.1,11.2,3.7,0.8,1.1,2.5,4.3,21.6,119,114,landajo01
Aaron Nesmith,22,BOS,SF,52,3,574,6.2,15.8,2.7,10,3.5,5.8,1.8,2.3,1.3,6.4,7.7,1.9,1.7,0.4,2.7,6.1,17,95,108,nesmiaa01
Keifer Sykes,28,IND,PG,32,11,566,6,16.4,2.3,7.8,3.6,8.7,1.3,1.5,0.7,3.2,3.9,5.4,1,0.3,2.9,4.4,15.6,94,120,sykeske01
Nerlens Noel,27,NYK,C,25,11,562,2.8,5.3,0,0.3,2.8,5.1,1.9,2.7,4.3,8.3,12.6,2,2.7,2.8,1.8,6,7.6,119,105,noelne01
Jericho Sims,23,NYK,PF,41,5,555,3.5,4.9,0,0,3.5,4.9,1.1,2.6,5.5,9.7,15.2,1.9,1,2,1.8,5.9,8.1,129,109,simsje01
Tony Bradley,24,CHI,C,55,7,549,6.4,10.9,0,0,6.4,10.9,1.7,2.6,6,10.6,16.5,2.4,0.9,2.9,3,5.5,14.5,115,110,bradlto01
Elfrid Payton,27,PHX,PG,50,1,549,5.9,15.3,0.4,1.6,5.5,13.8,1.1,2.8,1.8,5.9,7.7,8.7,2.2,0.5,4.1,3.3,13.1,87,108,paytoel01
Kent Bazemore,32,LAL,SF,39,14,545,4,12.2,2.6,7,1.4,5.2,1.1,1.5,1.1,4.9,6.1,3,2.2,0.8,1.8,6.2,11.6,93,113,bazemke01
Isaiah Jackson,20,IND,C,36,15,541,10.5,18.6,0.5,1.4,10,17.2,5.4,8,5.4,8.1,13.5,0.9,2.3,4.7,3.6,8.3,26.9,113,109,jacksis01
Malachi Flynn,23,TOR,PG,44,5,537,6.7,17,2.8,8.4,3.9,8.7,1.4,2.2,0.9,4.9,5.9,6.5,1.9,0.4,1.2,4.2,17.6,113,112,flynnma01
Ignas Brazdeikis,23,ORL,SF,42,1,536,7.3,17,2.4,7.9,4.9,9.1,1.9,2.9,2.1,4.4,6.5,3.3,0.9,0.3,1.5,4.3,19,106,116,brazdig01
Terence Davis,24,SAC,SG,30,11,536,10.1,24,4.4,13.4,5.7,10.6,3.2,3.9,1,7.5,8.4,3.6,2.2,1,3,6.3,27.9,103,113,daviste02
Josh Okogie,23,MIN,SG,49,6,516,3.9,9.6,1.3,4.3,2.6,5.3,3.2,4.7,2.7,3.8,6.5,2.3,2.4,1.1,2.1,4.9,12.3,107,112,okogijo01
Bismack Biyombo,29,PHX,C,36,3,506,8.2,13.8,0,0,8.2,13.8,3.6,6.8,6,9.9,15.9,2.2,1.1,2.5,2.4,6.7,20,119,105,biyombi01
Brandon Goodwin,26,CLE,PG,36,5,502,6.4,15.3,1.9,5.5,4.5,9.8,2.4,3.8,1.4,5.3,6.7,9.1,2.5,0.1,3.6,3.9,17,104,110,goodwbr01
Zach Collins,24,SAS,C,28,4,502,7.3,14.8,1.3,3.9,5.9,10.9,5,6.2,4.4,10.2,14.6,5.8,1.2,2.2,4.3,6.4,20.8,112,109,colliza01
Goran Dragić,35,TOT,PG,21,8,498,5.6,14.8,1.6,6.2,4,8.6,2.6,3.2,1.3,5.1,6.4,8.4,1.9,0.4,3.3,4.4,15.4,102,114,dragigo01
Thanasis Antetokounmpo,29,MIL,SF,48,6,473,7.1,13,0.2,1.4,6.9,11.6,2.9,4.7,4.1,6.2,10.3,2.2,1.6,1.2,2.6,6.9,17.4,113,112,antetth01
Admiral Schofield,24,ORL,SF,38,1,469,5.6,13.3,2.7,8.1,2.9,5.2,1.2,1.5,1.8,7.4,9.2,2.6,0.4,0.5,2.2,6,15.1,102,115,schofad01
Lindy Waters III,24,OKC,SG,25,1,465,7.4,18.3,5.6,15.3,1.9,3,0.4,0.5,0.6,7,7.6,2.5,2,0.8,1.2,3.2,20.8,110,112,waterli01
Anthony Gill,29,WAS,PF,44,0,463,6.6,11.6,1.5,2.8,5.1,8.9,4.5,5.6,3.5,5.6,9.1,2.9,0.5,1.2,1.9,6.2,19.2,132,117,gillan01
Trevor Ariza,36,LAL,SF,24,11,462,3.4,10.3,2.1,7.7,1.3,2.6,1,1.9,1,7.5,8.5,2.8,1.3,0.6,1.1,2.1,10,97,114,arizatr01
Killian Tillie,23,MEM,C,36,3,461,4.5,13.2,2.8,8.9,1.7,4.3,0.5,0.8,2.2,4,6.2,2.3,2.4,1.6,1.3,6,12.2,101,109,tilliki02
Dylan Windler,25,CLE,SF,50,0,459,4,10.7,2.3,7.6,1.7,3,1.6,2,2.3,7.4,9.7,3.7,1.5,0.3,1.7,5.1,12,110,110,windldy01
Matt Thomas,27,CHI,SG,40,0,459,5.9,14.3,3.7,9.7,2.1,4.6,1.7,2.1,0.3,5,5.3,2.1,0.9,0.3,0.9,1.9,17.1,113,117,thomama02
Kelan Martin,26,TOT,SF,30,1,450,7.6,18.6,2.4,8.2,5.2,10.5,1,1.4,1.9,4.1,6,2.3,1.4,1,1.5,3.9,18.6,100,118,martike03
Yuta Watanabe,27,TOR,SF,38,4,445,6.3,15.5,3,8.9,3.3,6.6,2.7,4.5,2,8.3,10.3,2.4,1.2,1.8,2.1,4.3,18.3,106,110,watanyu01
Juancho Hernangómez,26,TOT,PF,40,9,445,4.9,11.7,2.7,7.6,2.2,4.1,2.1,3.8,3.1,8,11.1,2.2,1.6,1.1,1.8,2.8,14.5,111,109,hernaju01
Trey Burke,29,DAL,PG,42,0,441,9.6,24.5,3,9.4,6.6,15.2,2.3,2.6,0.5,3.3,3.8,6.5,1.4,0,3,4.5,24.4,97,113,burketr01
Thomas Bryant,24,WAS,C,27,9,439,8.7,16.7,1.4,4.7,7.3,11.9,3.9,4.5,2.9,9.2,12.2,2.6,0.7,2.4,2.1,4.8,22.6,118,113,bryanth01
Elijah Hughes,23,TOT,SG,36,4,434,5.3,16.3,2.8,10.7,2.5,5.5,0.8,1,0.7,5.9,6.5,2.5,1.6,0.9,1.9,4.4,14.2,87,116,hugheel01
Joe Harris,30,BKN,SF,14,14,423,6.4,14.2,4.7,10.1,1.7,4.1,0.6,0.7,0.6,5.8,6.4,1.6,0.8,0.2,1.8,3.6,18.1,112,116,harrijo01
Patrick Williams,20,CHI,PF,17,9,422,6.2,11.8,1.7,3.4,4.5,8.4,3.5,4.7,2,6,8,1.7,1,1,1.9,3.2,17.7,120,115,willipa01
Olivier Sarr,22,OKC,C,22,2,421,6.7,11.7,1.5,3.4,5.2,8.3,2.8,3.4,3.9,6.8,10.8,2.2,0.7,1.7,2.5,6,17.7,123,114,sarrol01
Enes Freedom,29,BOS,C,35,1,411,6.2,11.7,0.2,0.6,5.9,11.1,2.9,3.4,7.4,12,19.3,1,0.6,1.7,2.4,5.1,15.5,121,105,kanteen01
Sandro Mamukelashvili,22,MIL,PF,41,3,407,6.7,13.6,2.6,6.1,4.1,7.4,2.1,2.6,4.1,5.5,9.7,2.6,1.1,1.1,1.8,3.3,18.2,126,114,mamuksa01
Semi Ojeleye,27,TOT,PF,30,0,406,3.6,11.8,1.8,5.9,1.8,5.8,2.7,3.4,3.2,5.6,8.8,1.1,0.8,0.7,1.1,3.6,11.6,101,114,ojelese01
Day'Ron Sharpe,20,BKN,PF,32,8,391,10.7,18.5,0.2,0.9,10.4,17.6,3,5.1,10,9.8,19.8,2.1,1.2,1.9,3.7,7.4,24.5,118,111,sharpda01
Luka Garza,23,DET,C,32,5,389,8.3,18.4,2,6.1,6.3,12.3,4.8,7.7,7.3,5.3,12.5,2.5,1.1,0.8,2.3,6.9,23.3,114,116,garzalu01
Isaiah Livers,23,DET,SF,19,5,383,5.2,11.5,3.4,8.2,1.8,3.3,1.5,1.8,1.9,5.4,7.3,2.7,1.7,0.9,1.9,4.7,15.4,118,115,liveris01
Gary Clark,27,NOP,PF,38,1,378,4.3,11.5,3.7,9.1,0.7,2.4,0.9,1.3,3,8.7,11.8,2.4,1.7,0.9,1.3,2.6,13.2,116,112,clarkga01
Paul Millsap,36,TOT,C,33,1,376,5.8,14.9,1,4.5,4.8,10.4,2.2,3.1,5.3,9.5,14.8,3.8,1.3,1.7,2.5,8.7,14.9,103,110,millspa01
Miles McBride,21,NYK,PG,40,2,372,4.3,14.5,2.3,9.1,2,5.4,1.1,1.6,0.5,5.1,5.6,5.5,1.9,0.1,0.7,6.1,12,98,112,mcbrimi01
Chris Chiozza,26,GSW,PG,34,1,372,3.1,10.6,2.2,6.9,0.9,3.7,0.3,0.4,1.2,3.5,4.7,8.5,1.7,0,4.2,4.2,8.8,88,110,chiozch01
Gorgui Dieng,32,ATL,C,44,3,371,7,14.8,3.8,9,3.2,5.8,2.5,3.4,4.2,11.8,16,4.5,1.5,1.7,2.6,6.9,20.4,123,111,dienggo01
Nick Richards,24,CHA,C,50,5,367,7.8,11.8,0,0,7.8,11.8,3.9,5.6,4.4,6.8,11.2,1.7,1.2,2.7,3.1,6.7,19.6,122,113,richani01
Jared Butler,21,UTA,SG,42,1,360,8.4,20.7,3.8,12.1,4.5,8.6,1.5,2.2,0.7,5.5,6.2,8.6,2.3,1.1,4.5,6.5,22.1,102,109,butleja02
Santi Aldama,21,MEM,PF,32,0,360,7,17.5,0.8,6.4,6.2,11.2,2.7,4.3,4.4,7.2,11.6,2.8,0.8,1.3,2.1,4.8,17.5,101,111,aldamsa01
Markelle Fultz,23,ORL,PG,18,3,360,11.2,23.5,0.5,2.3,10.6,21.2,3.4,4.2,0.5,6,6.6,13.3,2.7,0.7,5.4,3,26.2,102,111,fultzma01
Ish Wainright,27,PHX,PF,45,0,359,5.5,13.9,2.5,7.9,2.9,6,0.9,1.6,3.6,3.6,7.2,2,2.7,0.8,1.7,6.6,14.5,104,107,wainris01
Wenyen Gabriel,24,TOT,PF,26,5,358,7.3,14.8,1.1,3.8,6.2,11,3.4,5.6,5.2,7.8,13,1.9,0.7,1.5,2.1,9.1,18.9,113,113,gabriwe01
Cody Zeller,29,POR,C,27,0,355,7,12.4,0,0.6,7,11.8,5.2,6.7,6.9,10.3,17.2,3,1.1,0.8,2.6,7.7,19.3,127,116,zelleco01
Keljin Blevins,26,POR,SF,31,1,349,4.8,15.5,2.9,10.1,1.8,5.5,0.8,1.5,2.2,4.1,6.3,2.7,1.8,0.1,2.4,4.1,13.3,86,119,blevike01
Marquese Chriss,24,DAL,PF,34,0,346,9,19.5,1.2,3.6,7.9,15.9,3.2,4.8,4.8,10.2,15,2.5,1.9,1.7,2.5,9.3,22.4,107,105,chrisma01
Moses Brown,22,TOT,C,40,6,345,9.3,15.7,0,0,9.3,15.7,6.2,10.5,5.7,13.9,19.6,0.1,1,2.3,2.9,7.7,24.8,115,105,brownmo01
Kira Lewis Jr.,20,NOP,PG,24,0,341,8.5,21.1,1.9,8.4,6.7,12.7,1.4,1.7,1.3,4.3,5.6,7.1,1.6,0.1,3.8,2.5,20.4,96,116,lewiski01
David Duke Jr.,22,BKN,PG,22,7,341,5.5,15.4,1.3,5.3,4.3,10.1,2.4,3,4.3,5.3,9.5,2.4,2,1,1.3,5.1,14.8,104,113,dukeda01
PJ Dozier,25,DEN,SG,18,0,340,5.2,14.3,2.2,6.9,3,7.4,1.4,1.9,2,7.1,9.1,4.2,1.6,0.9,1.9,4.8,14,100,112,doziepj01
Jarrett Culver,22,MEM,SG,37,0,338,7.2,19.1,1.7,6.7,5.5,12.5,2.3,4.8,1.8,5,6.8,4.7,2.8,0.7,2.8,5.9,18.4,93,109,culveja01
Kris Dunn,27,POR,PG,14,3,336,6.4,14.8,0.1,1.6,6.3,13.2,2.5,2.6,1.3,5.8,7.1,11.5,3.3,0.4,4.7,5.5,15.4,100,114,dunnkr01
Isaiah Thomas,32,TOT,PG,22,1,333,9.7,24.1,4,12,5.6,12.1,3.2,3.8,0.6,3.6,4.2,4.9,1,0.7,2.2,4.9,26.6,104,117,thomais02
Brad Wanamaker,32,TOT,PG,23,2,320,4.3,11.8,0.6,2.6,3.7,9.2,3.5,3.8,0.9,5.1,6,8.4,1.1,0.9,3.5,6.9,12.7,100,118,wanambr01
Collin Sexton,23,CLE,SG,11,11,316,10.7,23.9,1.7,7.1,9,16.8,4.6,6.2,2.1,3.6,5.7,3.6,1.6,0,4.9,4,27.8,96,113,sextoco01
Justin Anderson,28,TOT,SF,16,6,316,5.6,14.8,2.3,9.2,3.3,5.6,2.3,3,0.6,6.5,7.1,5.1,1.2,0.9,1.2,3.4,15.9,109,116,anderju01
