Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
525,Dereon Seabron,22,NOP,SG,5,0,12,8.1,20.2,.400,0.0,0.0,,8.1,20.2,.400,.400,0.0,0.0,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,16.2,95,121,,seabrde01
526,Dylan Windler,26,CLE,SF,3,0,10,10.0,15.0,.667,5.0,10.0,.500,5.0,5.0,1.000,.833,0.0,0.0,,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,25.1,119,108,,windldy01
527,Malcolm Hill,27,CHI,SF,5,0,9,10.8,21.6,.500,5.4,16.2,.333,5.4,5.4,1.000,.625,0.0,0.0,,0.0,16.2,16.2,0.0,0.0,0.0,0.0,5.4,27.1,119,112,,hillma01
528,Braxton Key,25,DET,SF,3,0,9,5.4,5.4,1.000,0.0,0.0,,5.4,5.4,1.000,1.000,10.8,10.8,1.000,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,21.5,227,124,,keybr01
529,Tyler Dorsey,26,DAL,SF,3,0,8,24.9,31.1,.800,6.2,12.4,.500,18.6,18.6,1.000,.900,0.0,0.0,,6.2,6.2,12.4,0.0,0.0,0.0,0.0,0.0,55.9,170,121,,dorsety01
530,Trevor Keels,19,NYK,SG,3,0,8,6.2,24.7,.250,6.2,24.7,.250,0.0,0.0,,.375,0.0,0.0,,0.0,12.4,12.4,0.0,0.0,0.0,0.0,0.0,18.5,84,116,,keelstr01
531,Chima Moneke,27,SAC,SF,2,0,8,6.0,12.0,.500,0.0,0.0,,6.0,12.0,.500,.500,0.0,12.0,.000,12.0,0.0,12.0,6.0,0.0,0.0,12.0,12.0,12.0,72,124,,monekch01
532,Deonte Burton,29,SAC,PF,2,0,6,0.0,15.9,.000,0.0,8.0,.000,0.0,8.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,124,,burtode02
533,Jordan Schakel,24,WAS,SF,2,0,6,8.1,16.2,.500,8.1,8.1,1.000,0.0,8.1,.000,.750,0.0,0.0,,0.0,0.0,0.0,8.1,8.1,0.0,0.0,8.1,24.4,161,106,,schakjo01
534,Frank Jackson,24,UTA,PG,1,0,5,0.0,28.7,.000,0.0,9.6,.000,0.0,19.1,.000,.000,0.0,0.0,,9.6,9.6,19.1,9.6,0.0,0.0,0.0,0.0,0.0,48,119,,jacksfr01
535,Alondes Williams,23,BRK,SG,1,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,9.8,9.8,0.0,0.0,0.0,19.5,9.8,0.0,0,117,,willial06
536,Donovan Williams,21,ATL,SG,2,0,4,23.8,59.6,.400,0.0,23.8,.000,23.8,35.8,.667,.400,0.0,0.0,,0.0,23.8,23.8,0.0,0.0,0.0,0.0,0.0,47.7,81,111,,willido02
537,Chris Silva,26,DAL,PF,1,0,3,16.6,16.6,1.000,0.0,0.0,,16.6,16.6,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.6,33.1,33.1,66,123,,silvach01
538,Stanley Umude,23,DET,SG,1,0,2,0.0,24.2,.000,0.0,24.2,.000,0.0,0.0,,.000,48.5,48.5,1.000,0.0,0.0,0.0,0.0,24.2,24.2,0.0,0.0,48.5,126,44,,umudest01
539,Michael Foster Jr.,20,PHI,PF,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,122,,fostemi02
