Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
Immanuel Quickley,25,TOR,PG,33,33,918,9.6,23,4.5,11.8,5.2,11.2,5.8,6.7,0.8,5.3,6.1,10,1.2,0.2,3,3.2,29.6,119,117,quickim01
Trendon Watford,24,BKN,PF,44,6,913,8.9,19.1,1.6,4.8,7.4,14.3,5.1,6.7,2,6.7,8.7,6.3,1.5,0.7,4.5,5.2,24.5,105,116,watfotr01
KJ Martin,24,TOT,PF,43,16,912,5.9,10.7,0.8,3.1,5.1,7.6,2,2.5,1.6,5.1,6.7,2.6,0.9,1.2,1.3,5.4,14.6,124,122,martike04
Jaden Hardy,22,DAL,SG,57,3,907,9.6,22.1,4.1,10.5,5.5,11.6,3.2,4.6,0.5,4.3,4.7,4.3,1.5,0.3,4.4,4.8,26.5,99,119,hardyja02
Day'Ron Sharpe,23,BKN,C,50,2,907,9.1,17.4,0.6,2.5,8.5,14.9,3.1,4.1,8.2,9.9,18.1,5,2.3,2.3,3.5,6.2,21.8,117,111,sharpda01
Adem Bona,21,PHI,C,58,11,905,7.4,10.5,0,0.1,7.4,10.4,3.6,5.4,5,8.3,13.3,1.5,1.4,3.8,3.3,6.8,18.4,123,115,bonaad01
Tre Jones,25,TOT,PG,46,9,905,6.7,12.5,1,2.5,5.7,10,2.9,3.5,1.6,4.5,6.1,10.1,1.9,0.5,1.8,2.9,17.3,134,118,jonestr01
Jaden Ivey,22,DET,SG,30,30,898,10.2,22.1,3.4,8.2,6.8,13.9,4.6,6.2,2.1,4.5,6.6,6.4,1.5,0.6,4.8,3.6,28.3,108,115,iveyja01
Kelly Olynyk,33,TOT,C,44,22,891,7.3,14.5,1.8,4.3,5.5,10.2,4.5,5.9,3.4,7.8,11.2,6.9,1.8,1,4.1,6.7,20.8,115,116,olynyke01
Chet Holmgren,22,OKC,C,32,32,877,9.1,18.7,2.4,6.3,6.7,12.3,5.5,7.3,2.6,11.4,14.1,3.4,1.3,3.9,3.1,3.9,26.2,116,103,holmgch01
Neemias Queta,25,BOS,C,62,6,863,7.7,11.8,0,0.2,7.7,11.6,2.7,3.5,5.2,8.5,13.7,2.6,1,2.4,2.3,6.2,18,132,110,quetane01
Alec Burks,33,MIA,SG,49,14,863,6.6,15.7,5.1,12,1.6,3.7,2.2,2.8,0.9,6.3,7.2,3.2,1.6,0.4,1.7,2.1,20.6,117,114,burksal01
Chris Boucher,32,TOR,PF,50,0,862,10.2,20.7,3.9,10.8,6.3,9.9,3.8,4.9,3.9,8.6,12.5,1.8,1.3,1.4,1.6,3.8,28,123,114,bouchch01
Zion Williamson,24,NOP,PF,30,30,857,16.3,28.7,0.2,0.7,16.1,28,8.9,13.6,4.3,7.9,12.2,9,2.1,1.5,5.1,4.6,41.7,117,118,willizi01
Khris Middleton,33,TOT,SF,37,21,843,9.1,19.2,2.7,7.6,6.4,11.6,4.1,4.8,0.7,7.1,7.8,8.6,2,0.5,3.2,4.3,25.1,117,115,middlkh01
KJ Simpson,22,CHA,PG,36,15,842,6.1,17.6,1.9,7.6,4.1,10,2.4,2.9,2.3,4.1,6.4,6.5,2,0.4,3.3,3.3,16.5,95,118,simpskj01
Shake Milton,28,TOT,SG,57,2,837,6.8,15,2.2,6.3,4.6,8.8,2.8,3.5,1.8,4.3,6.2,6,1.5,0.2,2.4,4,18.6,115,118,miltosh01
Dereck Lively II,20,DAL,C,36,29,833,7.8,11.1,0,0,7.8,11.1,2.7,4.2,6,9.6,15.7,4.9,1.2,3.3,2.4,5.8,18.2,138,113,livelde01
Garrison Mathews,28,ATL,SG,47,2,830,5.7,14.5,4.8,12.3,1,2.2,3.6,4.4,0.7,4.2,4.9,3.4,1.5,0.8,1.7,4.6,19.9,119,118,mathega01
Cam Whitmore,20,HOU,SF,51,3,827,10.5,23.7,3.8,10.8,6.7,12.9,3.2,4.2,2.1,6.8,8.9,2.9,1.8,0.8,2.7,2.6,28.1,112,111,whitmca01
Ryan Rollins,22,MIL,PG,56,19,820,7.8,16,2.9,7.1,4.9,8.9,2.1,2.7,1.2,5.1,6.4,6.1,2.5,1,3.1,5.2,20.6,113,112,rolliry01
Marcus Sasser,24,DET,PG,57,1,811,8.1,17.6,3.4,9,4.7,8.5,2.5,3,1.1,3,4.1,7.9,2.2,0.2,3.2,4.3,22.2,117,115,sassema01
Steven Adams,31,HOU,C,58,3,794,5.6,10.2,0,0.1,5.6,10.1,2.6,5.7,10.2,9.9,20,4,1.3,1.7,3.3,3.7,13.8,118,109,adamsst01
Aaron Holiday,28,HOU,PG,62,3,792,7.2,16.5,4.4,11.1,2.8,5.3,2.1,2.5,0.8,4,4.8,5.1,1.2,0.7,2.3,3.9,20.9,121,114,holidaa01
Karlo Matković,23,NOP,PF,42,7,791,8.3,14.4,1.3,4,7,10.3,2.1,2.7,3.9,8.9,12.8,2.8,1.3,2.5,2.6,6.5,19.9,120,117,matkoka01
Caleb Houstan,22,ORL,SF,58,6,788,5.1,12,4.1,10.1,1,1.9,1,1.1,1.2,3.5,4.8,2.2,1.4,0.4,0.8,3.9,15.1,123,114,houstca01
Vasilije Micić,31,TOT,PG,41,16,785,6,17.1,2.8,7.8,3.1,9.3,2.1,2.6,1.3,4.3,5.6,8,0.9,0,4.8,2.8,16.9,92,121,micicva01
Jaylin Williams,22,OKC,PF,47,9,784,5.9,13.5,3.7,9.4,2.2,4.2,1.4,1.8,2.9,13.1,16,7.3,1.3,1.8,2.1,4.8,17,127,104,willija07
Pelle Larsson,23,MIA,SG,55,8,782,5.7,12.9,2,6.1,3.6,6.9,2.6,3.9,1.8,4.1,5.9,4.1,2,0.4,1.5,5.8,16,114,114,larsspe01
Cam Thomas,23,BKN,SG,25,23,781,12.7,28.9,4.3,12.4,8.4,16.5,8.5,9.6,1,4.3,5.3,6,1,0.1,4,2.8,38.2,111,120,thomaca02
Lindy Waters III,27,TOT,SG,52,9,778,5.7,15.5,4,11.6,1.7,3.9,0.5,0.7,1.2,5.6,6.9,3.2,1.7,0.7,1.2,3.9,16,107,113,waterli01
Lonzo Ball,27,CHI,PG,35,14,777,5.3,14.6,4,11.7,1.3,2.9,1.3,1.6,1.5,5.6,7.1,6.9,2.8,1,2.5,3.3,16,110,113,balllo01
Orlando Robinson,24,TOT,C,44,8,770,7.3,16.3,1.1,3.3,6.2,13.1,3.4,4.4,5.6,8.2,13.8,4.8,1.1,1,3.1,6.3,19,110,115,robinor01
Eric Gordon,36,PHI,SG,39,13,768,5.6,13.1,3.6,8.8,2,4.3,2.3,3.1,0.5,2.4,3,4.2,1.7,0.8,1.8,2.1,17.1,116,122,gordoer01
Gui Santos,22,GSW,PF,56,2,762,5.2,11.4,2.2,6.6,3.1,4.9,1.9,2.7,4.6,6.4,11,5.1,1.6,0.6,2.7,5.8,14.5,118,113,santogu01
Landry Shamet,27,NYK,SG,50,0,762,6.9,15,4,10.2,2.9,4.8,0.8,1.2,0.7,3.3,4,1.8,1.5,0.1,1.4,3.4,18.6,114,118,shamela01
Svi Mykhailiuk,27,UTA,SF,38,13,760,7.5,19.1,4.4,12.8,3,6.3,1.8,2.2,1.4,4.3,5.7,4.8,1.2,0.4,3.3,2.7,21.1,103,123,mykhasv01
Andre Drummond,31,PHI,C,40,23,751,7.7,15.4,0.2,1.3,7.5,14,3.7,5.9,7.2,13.2,20.4,2.2,2.6,1.2,3.6,6.2,19.2,108,112,drumman01
Jabari Walker,22,POR,PF,60,1,749,7.7,14.9,1.8,4.7,5.8,10.2,3.2,4.6,3.8,9.9,13.7,2.4,2.1,0.4,2.2,5.6,20.3,120,112,walkeja01
Jay Huff,26,MEM,C,64,2,748,9.8,19,5,12.4,4.7,6.5,2.7,3.5,1.9,6.2,8,2.4,1,3.5,2.1,4.8,27.3,126,112,huffja01
Drew Eubanks,27,TOT,C,61,4,746,7.4,12.6,0.2,0.4,7.2,12.2,3,4.6,3.9,10.7,14.6,3.5,0.8,2.5,2.7,4.1,18.1,120,115,eubandr01
Talen Horton-Tucker,24,CHI,SG,58,0,724,8.6,18.8,2.6,7.9,5.9,10.9,4.6,6.3,1.2,5.2,6.4,5.4,1.4,0.7,2.6,3.8,24.4,112,117,hortota01
Gary Harris,30,ORL,SG,48,3,711,3.6,9.3,2.5,7.1,1.1,2.2,0.5,0.8,1.4,3.1,4.5,2.1,1.8,0.8,1.2,3.2,10.2,107,112,harriga01
Micah Potter,26,UTA,C,38,10,705,3.9,9.2,2.1,6.7,1.8,2.5,1.2,1.4,2.9,8.2,11.2,2.1,1,1,2.1,3.4,11,110,121,pottemi01
Jett Howard,21,ORL,SF,60,0,701,7,18.7,3.9,13.3,3.1,5.4,1.1,1.6,1.4,3.6,5,3.1,0.9,0.8,2.6,4.8,19,97,114,howarje01
DeAndre Jordan,36,DEN,C,56,5,691,6.3,9.7,0,0,6.3,9.7,1.9,4.5,5.8,13.9,19.8,3.7,1.1,1.9,2.8,5.1,14.5,121,112,jordade01
Quinten Post,24,GSW,PF,42,14,686,8.7,19.4,5.2,12.7,3.5,6.7,1.5,1.9,2.5,8,10.5,4,1.1,1.3,2.3,5.9,24.1,116,112,postqu01
Blake Wesley,21,SAS,SG,58,0,683,5.7,13.2,1.2,4.1,4.5,9.1,2.7,4.3,1.2,3.1,4.3,8.1,2.6,0.4,3.8,3.3,15.4,102,118,weslebl01
Sandro Mamukelashvili,25,SAS,PF,61,0,681,10,19.9,4.3,11.4,5.7,8.5,3.1,4.1,4.4,8.9,13.3,3.4,1.6,1.2,1.8,4.3,27.3,126,116,mamuksa01
Marcus Smart,30,TOT,PG,34,7,680,7,17.7,3.4,9.7,3.6,8,3.7,4.9,1.2,3.7,5,7.5,2.7,0.6,3.7,3.7,21,107,116,smartma01
Jalen Pickett,25,DEN,SG,49,4,666,5.6,13,2.9,7.3,2.7,5.7,0.4,0.6,1.1,4,5.1,7.7,1.4,0.4,1.7,2.7,14.4,120,119,pickeja02
Tosan Evbuomwan,23,BKN,SF,28,0,665,7,16.5,1.8,5.8,5.2,10.7,4.1,5.5,2.4,6.6,9,4.1,1.8,0.7,2.9,4.1,20,105,116,evbuoto01
Antonio Reeves,24,NOP,SG,44,6,660,8.3,18.2,3.7,9.5,4.6,8.7,2.1,2.6,1.3,3.3,4.6,2.9,1.5,0.3,2.2,2.9,22.4,111,123,reevean01
Kyle Lowry,38,PHI,PG,35,12,659,3.1,8.8,2.2,6.6,0.9,2.2,2,2.5,0.8,4.2,5,7.2,2.5,0.8,1.6,4.6,10.3,119,118,lowryky01
Reed Sheppard,20,HOU,PG,52,3,654,6.3,17.8,3.6,10.6,2.7,7.2,1,1.2,1.2,4.6,5.8,5.6,2.6,1.3,2.8,3.9,17,101,110,sheppre01
Herbert Jones,26,NOP,SF,20,20,648,5.6,12.9,1.6,5.4,4,7.5,2.5,3,1.6,4.2,5.8,4.9,2.8,0.7,2.6,4.9,15.3,108,119,joneshe01
AJ Johnson,20,TOT,SG,29,11,639,6.1,15.9,1.8,6.7,4.3,9.2,2.4,2.8,0.6,3.8,4.4,5.7,0.9,0.2,2.6,3.7,16.4,98,123,johnsaj01
Maxi Kleber,33,DAL,PF,34,4,637,2.8,7.3,1,3.7,1.8,3.6,1.2,1.6,1.9,5.3,7.2,3.3,0.7,1.3,1.7,5,7.8,104,119,klebima01
Delon Wright,32,TOT,PG,40,7,635,3.5,10.1,1.5,5.6,1.9,4.5,1.2,1.9,2.1,3,5.1,5.9,2.7,0.9,1.7,1.9,9.6,105,114,wrighde01
Jericho Sims,26,TOT,C,53,5,632,3.5,5.5,0,0,3.5,5.5,0.6,1,5.5,9.8,15.3,2.6,0.8,1.5,2.6,5.1,7.6,121,113,simsje01
Josh Okogie,26,TOT,SG,40,7,625,7.4,16.7,2.5,7.3,4.9,9.5,5,6.7,3.6,5.4,8.9,2.6,3.8,1.4,2.4,3.7,22.3,114,113,okogijo01
Jeff Dowtin Jr.,27,PHI,PG,41,3,621,8.9,18.3,2.2,5.6,6.7,12.7,2.6,3.6,1,3.8,4.8,6.2,1.9,1,1.2,2.3,22.6,122,120,dowtije01
Daniel Theis,32,NOP,C,38,9,621,4.8,10.1,0.7,2.9,4.1,7.2,2.4,2.9,3.4,9.4,12.8,4.7,1.4,1.6,1.9,5.5,12.6,119,118,theisda01
Cory Joseph,33,ORL,PG,50,16,612,5.1,12.6,3.2,8.7,1.9,3.8,1.1,1.5,1.4,4.7,6,5.9,2.1,0.3,1.5,4.1,14.4,118,111,josepco01
Zeke Nnaji,24,DEN,PF,57,4,608,5.5,11.2,1.3,4.1,4.2,7,2.1,3.5,2.6,4.5,7.1,1.8,2,3,1.1,4.9,14.6,120,114,nnajize01
Kessler Edwards,24,DAL,SF,40,18,608,5.3,10.7,1.8,4.3,3.6,6.4,1,1,1.8,7.4,9.1,3.3,1.5,1.6,1.3,4.9,13.4,122,115,edwarke02
Pat Connaughton,32,MIL,SG,41,1,603,6.7,14.2,2.1,6.5,4.6,7.7,1.9,2.5,1.5,7.2,8.7,5.6,0.7,0.9,1.9,3.6,17.3,116,115,connapa01
Ajay Mitchell,22,OKC,SG,36,1,597,7.3,14.8,1.8,4.8,5.5,10,2.3,2.8,1.4,4,5.5,5.1,2,0.3,2.3,5.5,18.8,117,111,mitchaj01
Brandon Ingram,27,NOP,SF,18,18,595,12.6,27.1,3.5,9.4,9.1,17.7,3.8,4.5,1.4,6.8,8.1,7.6,1.3,0.9,5.6,3.7,32.6,104,121,ingrabr01
Jared McCain,20,PHI,SG,23,8,592,10.5,22.8,4.2,11.1,6.2,11.7,4.1,4.7,1.1,3.6,4.7,5,1.2,0,3.1,3.1,29.3,113,123,mccaija01
Cam Reddish,25,LAL,SF,33,8,589,3.2,7.9,1.1,3.9,2.1,3.9,1.3,2.2,1.4,4.1,5.5,1.8,2.8,0.8,1,3.6,8.8,106,114,reddica01
Jae'Sean Tate,29,HOU,SF,52,2,588,5.8,12.3,1.3,3.8,4.5,8.4,2.6,3.9,4.1,5.5,9.7,3.9,2.2,0.6,1.8,6.8,15.6,122,111,tateja01
Olivier-Maxence Prosper,22,DAL,PF,52,4,584,5.8,14.4,1,4.2,4.8,10.2,4.1,6.3,3.6,6.8,10.4,3.3,2.2,0.5,1.2,2.3,16.6,111,116,prospol01
Jarred Vanderbilt,25,LAL,PF,36,2,581,5,10.2,0.8,2.7,4.2,7.5,1.7,3,5.8,9.7,15.4,3.5,3,0.8,2.5,5.7,12.4,115,110,vandeja01
Joel Embiid,30,PHI,C,19,19,574,12,27.1,2,6.6,10,20.4,12.8,14.5,3.1,10.2,13.3,7.3,1.2,1.5,5.3,3.6,38.8,114,116,embiijo01
Monte Morris,29,PHX,PG,45,0,571,7.2,16.9,2.7,7.4,4.5,9.4,3.1,3.6,1,4.8,5.8,6.3,1.7,0.3,1.8,2,20.2,115,121,morrimo01
Moritz Wagner,27,ORL,C,30,1,564,12.4,22.1,2.4,6.6,10,15.4,7,9.7,3.5,9.6,13.1,3.7,2.1,1.1,4.3,4.9,34.2,118,108,wagnemo01
Malcolm Brogdon,32,WAS,PG,24,13,564,8.8,20.2,1.3,4.7,7.4,15.5,6.8,7.8,1.8,5.9,7.7,8.3,1.1,0.4,3.2,2.5,25.7,113,121,brogdma01
John Konchar,28,MEM,SG,46,4,558,3.4,7.6,1.9,5.2,1.5,2.4,0.6,0.7,3.1,9.5,12.6,3.5,2.5,1.2,1.3,2.7,9.3,128,110,konchjo01
Dwight Powell,33,DAL,C,55,3,551,3.7,5.4,0.2,0.4,3.5,4.9,2.5,3.8,4.1,6.2,10.4,4.8,1.6,1.8,1.6,6.6,10,144,115,poweldw01
Dillon Jones,23,OKC,SF,54,3,551,4.4,11.6,1.4,5.5,3,6.1,1.5,2.4,2.6,7.9,10.5,5.1,1.4,0.3,2.4,4.7,11.8,103,109,jonesdi01
Jordan Goodwin,26,LAL,PG,29,5,543,5.7,13,2.4,6.2,3.4,6.9,0.8,1,3.4,6.7,10.1,3.8,2.7,1,2.4,3.9,14.6,111,112,goodwjo01
Richaun Holmes,31,WAS,PF,31,7,534,8,12.4,0,0.3,8,12.1,4.5,5.3,5.5,10.2,15.8,3.7,0.8,2,1.9,4.4,20.5,139,117,holmeri01
Mouhamed Gueye,22,ATL,PF,33,28,533,6.3,15,1.8,7.1,4.5,7.9,2.8,3.7,3.9,8.3,12.2,2.4,2.5,2.9,1.3,4.8,17.3,114,111,gueyemo02
Bismack Biyombo,32,SAS,C,28,26,528,6.1,10.4,0,0,6.1,10.4,0.9,2.3,3.9,10.5,14.5,2.8,1.5,2.1,2.5,4.8,13.2,111,114,biyombi01
Jaylen Clark,23,MIN,SG,40,4,522,5.3,11.3,2.1,4.8,3.2,6.5,2.7,3.5,2.5,2.6,5,2.5,3.4,0.2,0.8,5.8,15.4,130,111,clarkja02
Rob Dillingham,20,MIN,PG,49,1,516,8.9,20.2,2.4,7.1,6.5,13.1,0.8,1.4,1.1,3.6,4.8,9.4,1.9,0.1,5.1,3.5,20.9,99,114,dilliro01
Colby Jones,22,TOT,SG,39,0,515,5.5,12,1.5,4.6,4,7.4,2.1,3.3,2,6.1,8.1,4.1,2.4,1.2,2.1,3.4,14.6,109,116,jonesco02
Craig Porter Jr.,24,CLE,PG,51,1,513,6.8,13.1,2,4.5,4.8,8.6,2.2,3,1.8,4.5,6.3,6.7,1.6,1.4,3.6,2.3,17.6,116,113,portecr01
Tristan Vukcevic,21,WAS,C,35,1,513,11.1,22.4,3.5,9.5,7.6,13,4.8,6.2,2.4,9.6,12.1,3.6,1,2.1,3.9,5.3,30.6,110,117,vukcetr01
Elfrid Payton,30,TOT,PG,24,9,511,3.8,11.6,0.1,0.6,3.7,11,0.4,0.7,1.4,6.1,7.5,15.8,2.3,1,5.6,3.4,8.1,89,118,paytoel01
Jamal Cain,25,NOP,SF,37,0,502,6.6,15.2,2.5,7.7,4.1,7.5,3.3,4.8,2.6,5.6,8.2,2.1,2.2,0.9,2.1,4.4,18.9,109,120,cainja01
Keaton Wallace,25,ATL,PG,31,5,501,6.1,15.1,2.5,7.7,3.5,7.5,1,1,0.7,4,4.7,7.6,2.6,0.8,3.1,3.6,15.7,103,116,wallake01
Jock Landale,29,HOU,C,42,3,500,7.9,14.8,1.1,2.5,6.8,12.3,2.6,3.9,5.5,7.9,13.3,3.6,1.3,1,2,4.8,19.5,126,111,landajo01
Vince Williams Jr.,24,MEM,SG,27,5,499,6.2,15.6,2.4,8.9,3.8,6.7,1.8,2.2,2,7.1,9.1,5.1,1.1,0.7,3.1,4.2,16.7,104,115,willivi01
Wendell Moore Jr.,23,TOT,SG,36,1,499,5.8,12.3,1.4,4,4.4,8.3,1.8,2.1,2.9,6.3,9.3,4.1,2,0.5,2.6,3,14.6,110,115,moorewe01
Brandon Williams,25,DAL,PG,33,3,487,9.7,18.7,2.4,6,7.4,12.7,5.5,6.6,1.2,4.6,5.8,7.5,2.4,0.5,3.9,3.3,27.3,120,116,willibr03
A.J. Lawson,24,TOR,SG,26,2,486,7.9,18.8,3.3,10,4.7,8.8,4.3,6.2,2,6.5,8.5,3.1,1.3,0.6,1.5,4.4,23.4,113,116,lawsoaj01
Grant Williams,26,CHA,PF,16,7,479,5.5,12.6,2.8,7.6,2.8,5,3.2,3.8,1.8,6.6,8.4,3.8,1.8,1.3,2.9,4.7,17,112,116,willigr01
Lonnie Walker IV,26,PHI,SG,20,7,477,9.2,21.9,4.7,13.1,4.5,8.8,2.5,3.1,0.6,5.9,6.5,5.2,1,0.5,2.6,2.8,25.5,108,121,walkelo01
Duop Reath,28,POR,C,46,0,469,7.3,17.2,3.5,11,3.7,6.2,2.1,2.3,4.6,5,9.5,2.7,1.2,1.5,1.7,4.2,20.1,120,116,reathdu01
Reece Beekman,23,TOT,PG,36,4,469,3.7,11.4,0.7,4.2,3,7.1,1.7,2.2,1.4,2.8,4.1,6.7,3.5,0.2,2.2,3.8,9.9,95,115,beekmre01
Kai Jones,24,TOT,C,40,6,468,9.1,11.4,0.1,0.5,9,10.8,2.4,3.3,4.2,8.9,13,2.6,1.6,2.4,1.9,5.2,20.6,147,111,joneska01
Larry Nance Jr.,32,ATL,PF,24,3,463,8.1,15.7,3.4,7.7,4.6,8,0.9,1.3,2.3,8.1,10.4,3.8,2,1.3,1.6,3.7,20.5,125,114,nancela02
Collin Gillespie,25,PHX,PG,33,9,461,7.3,17,4.2,9.7,3.1,7.3,2,2.4,2.4,6,8.4,8.4,2.3,0.5,1.8,3.2,20.8,126,119,gilleco01
Rayan Rupert,20,POR,SG,52,0,460,6.1,15,1.7,6.2,4.4,8.8,2.4,3.2,2.7,4.6,7.4,2.6,1.7,0.4,3.2,3.9,16.4,99,117,ruperra01
GG Jackson II,20,MEM,PF,29,3,459,7.5,20.2,3.2,9.6,4.3,10.5,2.9,4.1,2.7,6.6,9.3,2.9,1.2,0.5,3.1,3,21.2,99,115,jacksgg01
Jaylon Tyson,22,CLE,SG,47,3,453,6.8,15.8,2.1,6.2,4.7,9.7,2,2.5,3.9,6.3,10.2,4.7,1.4,0.3,2.8,5.3,17.7,111,114,tysonja01
Bol Bol,25,PHX,PF,36,10,448,10.6,20.2,3.5,10.3,7.1,9.9,2.2,2.9,2.2,9.3,11.5,2.4,1,2.8,2.2,2.2,26.9,117,117,bolbo01
Paul Reed,25,DET,C,45,0,438,7.9,15.6,0.9,3.1,7,12.5,3.5,4.6,4.4,9.1,13.5,4.8,4.3,2.7,2.9,8.2,20.2,118,103,reedpa01
Colin Castleton,24,TOT,C,26,4,432,5.1,10.9,0.2,1.8,4.9,9.2,3.2,4.2,5.9,7.7,13.6,3.1,0.9,1.1,2.6,5.7,13.7,114,116,castlco01
Trevelin Queen,27,ORL,SG,31,2,430,6.5,17.1,2.6,8.9,3.9,8.1,2.1,2.4,3,3.3,6.3,4.4,3.6,1.2,2.6,4.4,17.7,103,108,queentr01
Malaki Branham,21,SAS,SG,47,0,427,9.8,21.5,3.8,9.5,6,12,3.1,3.7,0.8,5,5.8,4.3,1.2,0.2,3.8,3.3,26.6,104,120,branhma01
Jordan Miller,25,LAC,SF,37,0,420,6.8,15.7,0.9,4.5,5.9,11.3,3.3,4.1,2.7,4.1,6.8,4,2,0.6,3,3,17.8,103,112,millejo02
Mo Bamba,26,TOT,C,32,2,413,6.2,13.3,1.8,6.4,4.4,6.9,2.3,3.2,3.8,13.4,17.2,2.1,1.1,3.7,2.4,6.7,16.4,111,106,bambamo01
David Roddy,23,TOT,PF,33,3,410,6.5,14.4,2.2,7,4.4,7.4,2.3,3,1.5,8.2,9.6,4,1.6,1,2.5,2.3,17.6,109,115,roddyda01
Taj Gibson,39,CHA,C,37,11,409,5.7,11.4,0.1,0.2,5.5,11.2,1.4,2.4,6.1,8.3,14.4,2.5,1.1,2.2,3,6.5,12.9,105,115,gibsota01
Ousmane Dieng,21,OKC,C,37,1,405,6.4,14.8,2.7,8.4,3.7,6.4,1.3,1.9,2.1,7.5,9.6,3.7,2,0.8,2.1,3.9,16.8,109,108,diengou01
Jordan Walsh,20,BOS,PF,52,1,403,3.7,10.3,1.9,6.8,1.9,3.5,0.9,1.5,2.9,5.7,8.6,2.4,1.5,1.4,2.1,3.7,10.2,99,112,walshjo01
Hunter Tyson,24,DEN,PF,51,2,400,5.4,14.4,2.8,8.9,2.6,5.5,2.5,3.4,3,6.4,9.4,2.4,1.2,0.7,1.7,5.3,16.1,109,118,tysonhu01
Anthony Gill,32,WAS,PF,51,0,397,5.2,10.5,1.2,3.7,4,6.8,4,6,2.2,5.8,7.9,1.9,1.1,0.2,1.2,3.6,15.5,119,122,gillan01
Devin Carter,22,SAC,PG,36,0,396,5.8,15.7,2.2,7.5,3.6,8.2,3.2,5.4,2.3,7,9.4,5.1,2.6,0.5,2.2,4.8,17,104,114,cartede02
Jeff Green,38,HOU,PF,32,3,396,7.5,14.9,3.6,9.7,3.9,5.2,2.6,3.2,1.4,5.8,7.1,2.5,0.7,0.5,1.1,3.9,21.1,134,114,greenje02
Trey Jemison,25,TOT,C,38,0,392,5.1,9.2,0,0,5.1,9.2,1.6,4.1,5.5,7.6,13.1,2,1.1,1.9,3,8.6,11.8,104,116,jemistr01
Reggie Jackson,34,PHI,PG,31,1,384,6.7,17.1,3.2,9.5,3.5,7.6,0.9,1.2,1,4.4,5.4,5.8,2.1,0.4,2.2,4.4,17.5,104,120,jacksre01
Baylor Scheierman,24,BOS,SG,31,2,384,5.1,14.4,3.4,10.7,1.7,3.7,1.2,1.6,2.5,6,8.5,4.3,2.2,0.3,1.6,2.9,14.8,111,111,scheiba01
Quenton Jackson,26,IND,PG,28,7,381,7.3,15.4,1.9,5,5.4,10.3,3.9,5,1.8,3.8,5.6,6.7,2.6,0.6,2,5.4,20.4,121,114,jacksqu01
Alex Len,31,TOT,C,46,7,380,4.1,8.1,0.3,1.2,3.9,7,1,2.2,4.9,7.3,12.2,4.9,1.2,2.7,2.6,7.2,9.5,114,114,lenal01
Johnny Furphy,20,IND,SG,50,0,379,4.4,11.7,1.9,6.3,2.5,5.3,2.3,2.8,2.9,6.1,9,2.4,2.3,1.4,1.5,5.2,13.1,108,113,furphjo01
Charles Bassey,24,SAS,C,36,1,376,8.7,15,0,0,8.7,15,2.7,4.2,7.2,12.3,19.5,2.2,1.8,3.9,3,6.4,20.2,118,110,bassech01
Dominick Barlow,21,ATL,PF,35,4,375,7.5,14.1,0.9,3.4,6.6,10.7,2.6,4.1,4.4,6.2,10.6,2.4,1.1,2,0.6,5.9,18.5,129,116,barlodo01
Danté Exum,29,DAL,PG,20,13,372,8.3,17.4,3,6.9,5.3,10.5,3,4,0.5,3.8,4.3,7.3,1.6,0.4,2.9,4.4,22.6,116,119,exumda01
Damion Baugh,24,CHA,SG,15,2,370,5.6,17.3,1.6,7.4,4,9.8,1.7,2,1.9,4.8,6.6,7.4,2,0.3,4.1,2.9,14.5,87,118,baughda01
Jaden Springer,22,TOT,PG,43,2,365,4.7,12,1.6,6.4,3.1,5.6,3.6,5.1,2.3,5.5,7.8,4.4,3.2,0.5,2.1,5.6,14.6,110,114,sprinja01
Robert Williams,27,POR,C,20,3,351,6.9,10.8,0.1,0.4,6.8,10.4,2.1,2.4,4.8,11.5,16.3,2.9,1.8,4.6,2.4,4.3,16.1,130,107,williro04
Doug McDermott,33,SAC,SF,42,3,342,7.1,16.7,6.3,14.4,0.9,2.3,0.4,0.7,0.4,2.7,3.1,1,0.6,0.3,0.9,4.3,21,119,122,mcderdo01
Christian Koloko,24,LAL,C,37,0,342,5.8,9.5,0,0.6,5.8,8.9,1.4,2,5,8.2,13.2,2.3,1.2,2.3,1.7,6.3,12.9,128,113,kolokch01
Terrence Shannon Jr.,24,MIN,SG,32,1,339,8,16.6,1.6,4.5,6.4,12.1,2.5,3.1,1.5,5.4,6.8,4.7,1,0.7,2.2,3.9,20.1,114,114,shannte01
Keion Brooks Jr.,24,NOP,SF,14,6,332,7.7,15.9,2,6.3,5.7,9.6,3.2,4.4,1.8,6.7,8.5,1.9,1.5,1.5,1.8,4.4,20.7,114,120,brookke02
Tristan Thompson,33,CLE,C,40,0,328,4.5,10.4,0,0.4,4.5,10,1,4.4,4.7,15,19.6,3.5,0.3,1.6,2.1,5.3,10.1,100,109,thomptr01
Maxwell Lewis,22,TOT,SF,28,1,327,6.8,16.4,2.9,7.6,4,8.8,1.1,1.5,2.7,5.6,8.4,2.9,1.4,1.1,2.1,4.4,17.6,104,117,lewisma05
Jevon Carter,29,CHI,PG,36,1,321,8,21.2,5.1,15.3,2.9,6,1.2,1.5,0.6,5.1,5.7,5.8,1.9,0.4,1.6,2.2,22.2,107,117,carteje01
