Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,playerID
Kira Lewis Jr.,21,NOP,PG,25,0,235,40,88,15,34,25,54,0.54,19,22,5,28,33,23,10,2,10,24,114,lewiski01
McKinley Wright IV,24,DAL,PG,27,1,335,46,98,9,28,37,70,0.515,13,19,9,38,47,58,8,5,19,24,114,wrighmc01
Robin Lopez,34,CLE,C,37,2,299,48,75,2,4,46,71,0.653,14,18,23,28,51,19,2,8,25,43,112,lopezro01
Dominick Barlow,19,SAS,PF,28,0,408,46,86,0,4,46,82,0.535,18,25,46,56,102,24,10,19,15,56,110,barlodo01
Ish Smith,34,DEN,PG,43,0,398,52,131,2,12,50,119,0.405,2,4,5,49,54,100,8,7,44,33,108,smithis01
Jake LaRavia,21,MEM,PF,35,0,414,37,95,24,71,13,24,0.516,7,9,19,44,63,21,12,4,18,49,105,laravja01
Boban Marjanović,34,HOU,C,31,0,171,41,60,0,1,41,59,0.683,20,27,20,40,60,9,5,2,14,10,102,marjabo01
Gary Payton II,30,TOT,SG,22,1,367,41,69,13,26,28,43,0.688,6,7,24,45,69,30,22,5,16,43,101,paytoga02
Kessler Edwards,22,TOT,SF,36,4,385,36,93,17,55,19,38,0.478,11,15,23,38,61,23,14,6,13,40,100,edwarke02
Jamal Cain,23,MIA,PF,18,0,240,37,66,7,20,30,46,0.614,17,22,15,37,52,12,11,1,6,21,98,cainja01
Cody Zeller,30,MIA,C,15,2,217,37,59,0,2,37,57,0.627,24,35,25,39,64,10,3,4,14,33,98,zelleco01
Theo Pinson,27,DAL,SG,40,1,323,31,87,22,62,9,25,0.483,11,13,10,53,63,46,6,1,12,34,95,pinsoth01
Skylar Mays,25,POR,PG,6,6,189,34,68,12,26,22,42,0.588,12,13,2,17,19,50,6,1,10,11,92,mayssk01
Bryn Forbes,29,MIN,SG,25,0,268,30,83,14,46,16,37,0.446,15,15,4,11,15,17,7,2,12,22,89,forbebr01
Davon Reed,27,TOT,SG,43,1,342,28,84,17,46,11,38,0.435,16,24,10,49,59,23,15,4,20,39,89,reedda01
Frank Kaminsky,29,TOT,C,36,0,235,31,63,13,33,18,30,0.595,14,16,7,45,52,32,6,4,9,22,89,kaminfr01
Terry Taylor,23,TOT,PF,31,2,264,39,75,5,19,34,56,0.553,6,11,27,20,47,10,3,6,9,26,89,taylote01
Johnny Juzang,21,UTA,SG,18,0,232,35,104,15,63,20,41,0.409,2,4,8,31,39,8,4,3,3,13,87,juzanjo01
David Duke Jr.,23,BKN,SG,23,0,228,36,78,1,12,35,66,0.468,12,17,11,18,29,21,10,1,18,31,85,dukeda01
Dalen Terry,20,CHI,SG,38,0,214,32,72,7,27,25,45,0.493,14,21,12,25,37,22,11,5,8,24,85,terryda01
Nikola Jović,19,MIA,PF,15,8,204,28,69,8,35,20,34,0.464,18,19,9,22,31,10,7,2,10,19,82,jovicni01
Kennedy Chandler,20,MEM,PG,36,0,281,35,83,2,15,33,68,0.434,6,13,9,29,38,58,12,5,18,15,78,chandke01
Peyton Watson,20,DEN,SG,23,2,186,29,59,6,14,23,45,0.542,11,20,8,29,37,11,2,11,8,14,75,watsope01
Kemba Walker,32,DAL,PG,9,1,144,24,57,7,28,17,29,0.482,17,21,3,13,16,19,2,2,4,11,72,walkeke02
Luka Šamanić,23,UTA,PF,7,4,161,26,57,8,31,18,26,0.526,9,13,0,30,30,15,6,2,10,17,69,samanlu01
Serge Ibaka,33,MIL,C,16,0,185,26,54,6,18,20,36,0.537,8,13,15,29,44,4,2,7,11,23,66,ibakase01
Jeff Dowtin Jr.,25,TOR,PG,25,0,259,25,57,5,16,20,41,0.482,6,9,6,17,23,31,9,3,5,13,61,dowtije01
Danny Green,35,TOT,SG,11,0,138,22,49,16,37,6,12,0.612,1,1,3,11,14,6,6,3,10,16,61,greenda02
Moussa Diabaté,21,LAC,C,22,1,195,24,47,1,2,23,45,0.521,10,16,31,19,50,4,7,8,9,15,59,diabamo01
Mamadi Diakite,26,CLE,C,22,2,176,24,50,7,21,17,29,0.55,2,2,8,22,30,8,4,9,12,26,57,diakima01
Quenton Jackson,24,WAS,PG,9,0,135,19,42,1,12,18,30,0.464,17,22,2,6,8,15,4,1,4,10,56,jacksqu01
A.J. Lawson,22,TOT,SG,15,0,108,22,44,10,25,12,19,0.614,2,8,6,15,21,2,2,0,3,11,56,lawsoaj01
Jonathan Isaac,25,ORL,PF,11,0,124,22,53,6,15,16,38,0.472,5,9,15,29,44,6,14,4,4,5,55,isaacjo01
Nate Williams,23,POR,SG,5,4,127,24,39,3,8,21,31,0.654,2,3,10,5,15,10,3,2,4,13,53,willije02
Trent Forrest,24,ATL,SG,23,3,277,25,60,0,2,25,58,0.417,2,3,5,32,37,38,7,2,15,17,52,forretr01
Thanasis Antetokounmpo,30,MIL,PF,37,0,206,20,46,0,8,20,38,0.435,11,22,15,29,44,15,3,3,12,22,51,antetth01
Jay Huff,24,WAS,C,7,0,95,15,25,6,12,9,13,0.72,15,16,6,15,21,10,3,4,5,15,51,huffja01
James Johnson,35,IND,PF,18,1,162,22,49,3,15,19,34,0.48,4,8,4,26,30,15,7,6,8,32,51,johnsja01
Garrett Temple,36,NOP,SG,25,0,162,18,45,11,26,7,19,0.522,3,4,5,12,17,13,9,2,4,15,50,templga01
Lindell Wigginton,24,MIL,PG,7,1,87,18,37,6,18,12,19,0.568,8,9,0,7,7,14,0,2,12,7,50,wiggili01
Daniel Theis,30,IND,C,7,1,109,21,44,2,11,19,33,0.5,5,12,7,15,22,9,2,6,3,7,49,theisda01
Matthew Dellavedova,32,SAC,PG,32,0,213,17,50,9,27,8,23,0.43,4,7,1,12,13,41,7,0,10,20,47,dellama01
Josh Minott,20,MIN,SF,15,0,96,18,36,2,6,16,30,0.528,8,8,5,20,25,5,4,6,3,10,46,minotjo01
KZ Okpala,23,SAC,PF,35,3,248,16,38,7,21,9,17,0.513,7,8,7,27,34,13,7,7,7,39,46,okpalkz01
John Butler,20,POR,C,19,1,221,17,53,8,35,9,18,0.396,3,4,3,14,17,11,7,9,1,22,45,butlejo01
Jared Rhoden,23,DET,SG,14,0,198,17,44,5,20,12,24,0.443,6,6,11,26,37,4,4,1,3,23,45,rhodeja01
Jarrett Culver,23,ATL,SF,10,1,137,17,43,1,12,16,31,0.407,9,13,10,28,38,6,6,2,7,14,44,culveja01
Shaquille Harrison,29,POR,SG,5,0,120,15,36,3,10,12,26,0.458,11,15,1,21,22,30,11,2,6,12,44,harrish01
Otto Porter Jr.,29,TOR,SF,8,2,146,15,30,6,17,9,13,0.6,8,8,6,13,19,8,11,0,4,7,44,porteot01
Dru Smith,25,TOT,SG,15,1,158,18,45,5,19,13,26,0.456,3,3,2,22,24,22,10,4,3,23,44,smithdr01
Khem Birch,30,TOR,C,20,0,162,19,32,1,2,18,30,0.609,4,5,8,17,25,7,5,5,8,24,43,birchkh01
Alex Len,29,SAC,C,26,2,161,16,30,0,2,16,28,0.533,11,16,24,36,60,12,4,11,16,28,43,lenal01
Meyers Leonard,30,MIL,C,9,2,114,14,29,7,18,7,11,0.603,8,9,12,22,34,1,2,0,6,16,43,leoname01
Wendell Moore Jr.,21,MIN,SG,29,2,153,18,43,2,17,16,26,0.442,4,5,4,14,18,18,8,5,8,13,42,moorewe01
Jaden Springer,20,PHI,SG,16,2,89,17,35,2,5,15,30,0.514,6,8,6,8,14,8,7,3,3,15,42,sprinja01
Jason Preston,23,LAC,PG,14,0,124,18,41,5,18,13,23,0.5,0,2,2,20,22,27,2,0,10,7,41,prestja01
Omer Yurtseven,24,MIA,C,9,0,83,16,27,3,7,13,20,0.648,5,6,8,15,23,2,2,2,4,16,40,yurtsom01
Xavier Cooks,27,WAS,PF,10,1,126,17,28,0,1,17,27,0.607,4,10,16,22,38,6,6,4,8,13,38,cooksxa01
Jared Butler,22,OKC,PG,6,1,77,15,32,7,14,8,18,0.578,0,0,1,3,4,8,5,0,5,5,37,butleja02
Vít Krejčí,22,ATL,PG,29,0,165,15,37,5,21,10,16,0.473,1,2,6,20,26,17,5,1,5,17,36,krejcvi01
Olivier Sarr,23,OKC,C,9,1,114,15,30,1,8,14,22,0.517,5,7,12,19,31,4,1,5,4,17,36,sarrol01
Cody Martin,27,CHA,SF,7,0,134,14,36,3,14,11,22,0.431,4,7,8,16,24,11,4,1,2,13,35,martico01
Nerlens Noel,28,TOT,C,17,4,195,13,36,1,2,12,34,0.375,8,12,10,36,46,10,16,10,13,32,35,noelne01
Isaiah Mobley,23,CLE,PF,12,0,84,12,28,3,8,9,20,0.482,4,4,4,16,20,3,4,3,1,8,31,mobleis01
Vince Williams Jr.,22,MEM,SG,15,1,105,12,40,4,28,8,12,0.35,2,2,4,11,15,4,6,2,5,12,30,willivi01
Greg Brown III,21,POR,PF,16,0,93,11,28,1,7,10,21,0.411,5,12,2,17,19,3,4,5,6,13,28,browngr01
Jordan Hall,21,SAS,SF,9,0,83,9,28,3,15,6,13,0.375,7,9,3,9,12,11,1,0,7,6,28,halljo02
Joshua Primo,20,SAS,SG,4,0,93,9,26,3,12,6,14,0.404,7,9,2,11,13,18,1,2,11,8,28,primojo01
Udonis Haslem,42,MIA,C,7,1,71,10,29,3,9,7,20,0.397,4,5,4,7,11,0,1,2,1,11,27,hasleud01
Ryan Arcidiacono,28,TOT,PG,20,4,172,9,37,8,23,1,14,0.351,0,0,0,15,15,23,5,0,7,17,26,arcidry01
Mac McClung,24,PHI,SG,2,0,41,9,20,4,11,5,9,0.55,3,5,3,7,10,9,0,0,3,3,25,mccluma01
Sam Merrill,26,CLE,SG,5,0,59,9,22,5,18,4,4,0.523,2,2,0,9,9,5,4,0,0,3,25,merrisa01
Noah Vonleh,27,BOS,C,23,1,171,11,24,1,4,10,20,0.479,2,2,18,30,48,7,2,8,11,35,25,vonleno01
Keon Ellis,23,SAC,SG,16,0,71,7,16,6,12,1,4,0.625,4,7,4,4,8,6,5,1,1,10,24,elliske01
Micah Potter,24,UTA,PF,7,0,52,10,15,4,7,6,8,0.8,0,0,3,13,16,4,1,0,2,5,24,pottemi01
Gabe York,29,IND,SG,3,0,56,8,21,6,18,2,3,0.524,2,2,0,6,6,5,2,0,0,5,24,yorkga01
Ryan Rollins,20,GSW,PG,12,0,62,7,20,3,9,4,11,0.425,6,6,3,9,12,6,1,1,16,10,23,rolliry01
Jarrell Brantley,26,UTA,PF,4,0,39,8,14,4,9,4,5,0.714,2,2,1,5,6,3,0,2,2,3,22,brantja01
PJ Dozier,26,SAC,SF,16,0,79,10,33,2,16,8,17,0.333,0,0,1,13,14,10,6,1,5,7,22,doziepj01
Tyrese Martin,23,ATL,SG,16,0,66,9,23,1,7,8,16,0.413,2,2,5,7,12,2,1,0,2,2,21,martity01
Trevelin Queen,25,IND,SG,7,0,70,7,29,2,15,5,14,0.276,5,5,8,9,17,6,2,5,7,4,21,queentr01
Jack White,25,DEN,SF,17,0,66,8,19,3,9,5,10,0.5,2,3,6,11,17,4,3,2,2,9,21,whiteja03
Ron Harper Jr.,22,TOR,PF,9,0,48,8,16,3,9,5,7,0.594,1,1,3,4,7,4,0,1,0,3,20,harpero02
Justin Jackson,27,BOS,SF,23,0,107,7,27,5,20,2,7,0.352,1,2,2,15,17,9,4,4,2,7,20,jacksju01
Carlik Jones,25,CHI,PG,7,0,56,6,15,3,6,3,9,0.5,5,8,1,4,5,6,2,0,2,2,20,jonesca03
Louis King,23,PHI,PF,1,0,29,8,13,4,8,4,5,0.769,0,1,2,2,4,2,1,0,2,4,20,kinglo02
Tony Bradley,25,CHI,C,12,0,33,6,12,3,5,3,7,0.625,4,4,1,10,11,1,1,1,1,2,19,bradlto01
JD Davison,20,BOS,SG,12,0,66,8,19,2,7,6,12,0.474,1,2,2,7,9,11,2,2,4,5,19,davisjd01
Michael Carter-Williams,31,ORL,PG,4,0,44,6,14,1,3,5,11,0.464,4,7,1,4,5,7,1,1,4,5,17,cartemi01
Andre Iguodala,39,GSW,PF,8,0,113,7,15,1,9,6,6,0.5,2,3,3,14,17,19,4,3,9,11,17,iguodan01
Justin Minaya,23,POR,SF,4,0,89,7,23,3,12,4,11,0.37,0,1,3,12,15,4,2,5,4,9,17,minayju01
Xavier Sneed,25,CHA,SF,4,0,48,5,10,3,6,2,4,0.65,4,4,0,5,5,5,0,1,3,7,17,sneedxa01
Buddy Boeheim,23,DET,SF,10,0,90,5,27,4,25,1,2,0.259,2,2,2,4,6,4,2,0,0,6,16,boehebu01
RaiQuan Gray,23,BKN,PF,1,0,35,6,12,2,5,4,7,0.583,2,2,3,6,9,7,0,1,4,5,16,grayra01
Jamaree Bouyea,23,TOT,PG,5,0,71,6,14,2,6,4,8,0.5,1,2,1,5,6,4,4,2,4,6,15,bouyeja01
Darius Days,23,HOU,SF,4,0,25,5,12,3,10,2,2,0.542,2,2,1,5,6,1,0,1,0,2,15,daysda01
Scotty Pippen Jr.,22,LAL,PG,6,0,32,4,12,1,3,3,9,0.375,5,9,2,2,4,2,2,1,2,3,14,pippesc02
Jay Scrubb,22,ORL,SG,2,0,30,5,7,2,2,3,5,0.857,1,2,0,6,6,1,2,0,3,2,13,scrubja01
Neemias Queta,23,SAC,C,5,0,29,6,9,0,0,6,9,0.667,0,2,5,6,11,1,0,2,1,7,12,quetane01
Justin Champagnie,21,TOT,SF,5,0,34,5,15,1,5,4,10,0.367,0,0,3,5,8,4,1,0,0,2,11,champju01
Facundo Campazzo,31,DAL,PG,8,0,52,3,13,3,11,0,2,0.346,1,2,0,2,2,9,6,0,3,3,10,campafa01
Lester Quiñones,22,GSW,SG,4,0,18,2,5,2,4,0,1,0.6,4,6,1,2,3,2,1,0,5,0,10,quinole01
Kendall Brown,19,IND,SG,6,0,40,4,7,0,1,4,6,0.571,1,2,2,4,6,3,4,0,2,9,9,brownke03
Tyler Dorsey,26,DAL,SF,3,0,8,4,5,1,2,3,3,0.9,0,0,1,1,2,0,0,0,0,0,9,dorsety01
Trevor Hudgins,23,HOU,PG,5,0,28,2,9,2,8,0,1,0.333,3,3,0,0,0,3,0,0,1,1,9,hudgitr01
Cole Swider,23,LAL,SF,7,0,41,3,9,3,8,0,1,0.5,0,0,1,6,7,4,0,0,0,3,9,swideco01
Isaiah Todd,21,WAS,PF,6,1,61,3,19,1,10,2,9,0.184,2,2,2,10,12,4,1,0,2,4,9,toddis01
Joe Wieskamp,23,TOR,SF,9,0,50,3,14,3,12,0,2,0.321,0,0,0,4,4,3,0,0,1,3,9,wieskjo01
Chance Comanche,26,POR,C,1,0,21,3,5,0,0,3,5,0.6,1,4,2,1,3,0,0,1,0,0,7,comanch01
Alize Johnson,26,SAS,PF,4,0,30,3,6,0,2,3,4,0.5,1,2,2,8,10,1,1,0,4,3,7,johnsal02
Xavier Moon,28,LAC,SG,4,0,20,3,9,1,3,2,6,0.389,0,0,0,3,3,5,0,0,1,2,7,moonxa01
Leandro Bolmaro,22,UTA,SF,14,0,68,3,20,0,4,3,16,0.15,0,0,4,3,7,7,3,1,7,10,6,bolmale01
Vernon Carey Jr.,21,WAS,C,11,0,28,2,8,0,0,2,8,0.25,2,2,3,8,11,3,2,2,2,5,6,careyve01
Mfiondu Kabengele,25,BOS,PF,4,0,36,2,7,0,3,2,4,0.286,2,2,5,5,10,0,2,0,1,3,6,kabenmf01
Marko Simonovic,23,CHI,C,7,0,20,2,7,1,4,1,3,0.357,1,2,1,1,2,0,0,0,0,5,6,simonma01
Malcolm Hill,27,CHI,SF,5,0,9,2,4,1,3,1,1,0.625,0,0,0,3,3,0,0,0,0,1,5,hillma01
Kobi Simmons,25,CHA,SG,5,0,28,1,6,1,5,0,1,0.25,2,2,1,3,4,5,0,2,1,0,5,simmoko01
Dylan Windler,26,CLE,SF,3,0,10,2,3,1,2,1,1,0.833,0,0,0,0,0,1,1,0,1,0,5,windldy01
Braxton Key,25,DET,SF,3,0,9,1,1,0,0,1,1,1,2,2,0,1,1,0,0,0,0,0,4,keybr01
Dereon Seabron,22,NOP,SG,5,0,12,2,5,0,0,2,5,0.4,0,0,1,0,1,0,0,0,0,1,4,seabrde01
Donovan Williams,21,ATL,SG,2,0,4,2,5,0,2,2,3,0.4,0,0,0,2,2,0,0,0,0,0,4,willido02
Devon Dotson,23,WAS,PG,6,0,53,1,10,1,4,0,6,0.15,0,0,6,4,10,8,5,0,3,9,3,dotsode01
Jacob Gilyard,24,MEM,PG,1,0,41,1,3,1,3,0,0,0.5,0,0,0,4,4,7,3,0,2,3,3,gilyaja01
Trevor Keels,19,NYK,SG,3,0,8,1,4,1,4,0,0,0.375,0,0,0,2,2,0,0,0,0,0,3,keelstr01
Jordan Schakel,24,WAS,SF,2,0,6,1,2,1,1,0,1,0.75,0,0,0,0,0,1,1,0,0,1,3,schakjo01
Chima Moneke,27,SAC,SF,2,0,8,1,2,0,0,1,2,0.5,0,2,2,0,2,1,0,0,2,2,2,monekch01
Chris Silva,26,DAL,PF,1,0,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,2,silvach01
Stanley Umude,23,DET,SG,1,0,2,0,1,0,1,0,0,0,2,2,0,0,0,0,1,1,0,0,2,umudest01
Sterling Brown,27,LAL,SF,4,0,24,0,4,0,2,0,2,0,0,0,3,5,8,2,3,0,0,4,0,brownst02
Deonte Burton,29,SAC,PF,2,0,6,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,burtode02
Frank Jackson,24,UTA,PG,1,0,5,0,3,0,1,0,2,0,0,0,1,1,2,1,0,0,0,0,0,jacksfr01
