Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
Yuta Watanabe,28,BKN,SF,58,1,928,6,12.2,3.2,7.1,2.8,5.1,1.8,2.5,1.6,5.8,7.4,2.5,1.3,0.9,1.2,4.2,16.9,125,116,watanyu01
Ish Wainright,28,PHX,SF,60,2,915,4.5,12.1,3,9.2,1.4,2.9,1.4,1.7,2.4,5,7.4,2.8,2,1.2,1.2,6.2,13.4,114,113,wainris01
Daishen Nix,20,HOU,PG,57,7,914,4.3,12.6,2.1,7.4,2.2,5.1,1.3,1.9,1,4.2,5.2,7,1.6,0.4,4.6,3.1,12,88,121,nixda01
Jaylin Williams,20,OKC,C,49,36,914,5.3,12.2,2.4,5.9,2.9,6.3,2,2.8,2.3,10.2,12.5,3.9,1.5,0.6,1.9,5.8,15,115,112,willija07
Chris Duarte,25,IND,SF,46,12,897,6.5,17.6,2.9,9.2,3.6,8.4,3.2,3.8,1,5.1,6.1,3.4,1.3,0.5,2.2,3.4,19.2,101,120,duartch01
Derrick Jones Jr.,25,CHI,PF,64,0,893,6.3,12.5,1.5,4.4,4.8,8.2,3.4,4.6,3.3,5.1,8.3,1.9,1.6,2,1.4,4.7,17.4,122,112,jonesde02
Dean Wade,26,CLE,PF,44,13,891,4.1,10,2.5,7.1,1.6,2.8,0.8,1.3,1.1,7.3,8.4,2.1,1.6,1.2,1,5,11.6,113,110,wadede01
Vlatko Čančar,25,DEN,PF,60,9,889,5.9,12.5,2.4,6.3,3.6,6.2,2.1,2.3,1.3,5.7,7,4.4,1.2,0.8,2,4.6,16.3,119,116,cancavl01
Nickeil Alexander-Walker,24,TOT,SG,59,3,884,7.1,15.9,3.3,8.6,3.8,7.3,2.2,3.2,0.8,4.6,5.4,5.8,1.7,1.1,3,4.7,19.6,109,116,alexani01
Bismack Biyombo,30,PHX,C,61,14,874,6.7,11.5,0,0,6.7,11.5,1.4,3.9,5,9.6,14.5,3.1,1,4.9,2.9,6.4,14.7,109,108,biyombi01
Goran Dragić,36,TOT,PG,58,0,870,7.9,18.7,2.9,8.1,5,10.6,1.7,2.5,0.9,3.6,4.5,8.4,0.7,0.2,3.5,3.6,20.4,103,117,dragigo01
James Wiseman,21,TOT,C,45,22,867,10.5,18.8,0.2,1.1,10.3,17.7,3.8,5.4,4,10.8,14.8,1.7,0.4,1.5,2.8,6,25,112,116,wisemja01
Théo Maledon,21,CHA,PG,44,7,854,5.7,14.2,1.6,5.3,4.1,8.9,3.5,4.1,0.8,6.1,6.9,8.5,2.1,0.7,3.3,3.4,16.4,105,115,maledth01
Andre Drummond,29,CHI,C,67,0,849,9.5,15.7,0,0.2,9.5,15.5,3.8,7.2,7.9,17.6,25.5,1.9,2.6,1.5,4.3,6.7,22.9,113,103,drumman01
Aaron Holiday,26,ATL,PG,63,6,845,5.2,12.4,2,5,3.2,7.4,1.5,1.8,1.4,2.8,4.2,5,2.1,0.7,2,4.5,13.9,110,117,holidaa01
Romeo Langford,23,SAS,SG,43,21,844,6.8,14.5,0.9,3.4,5.9,11.1,2.2,3.1,3.2,3.2,6.4,2.8,1.3,0.7,1.7,3.7,16.6,110,122,langfro01
Terence Davis,25,SAC,SG,64,5,841,8.8,20.7,5.1,13.8,3.7,6.9,1.9,2.4,1.1,6.8,7.9,3.8,2.4,0.7,3,5.9,24.5,106,114,daviste02
George Hill,36,TOT,SG,46,1,834,4.5,9.5,1.9,5.4,2.5,4.1,2.4,3.1,0.9,4,4.9,6.3,1.5,0.3,1.9,3.1,13.3,124,115,hillge01
Mark Williams,21,CHA,C,43,17,828,9.2,14.4,0,0,9.2,14.4,3.9,5.6,5.3,12.1,17.5,1,1.6,2.6,2.3,5.4,22.2,125,110,willima07
Robert Williams,25,BOS,C,35,20,824,7.5,10.1,0,0.1,7.5,10,1.5,2.4,6.2,11.1,17.3,3,1.3,2.8,2,4,16.5,143,107,williro04
Wesley Matthews,36,MIL,SF,52,0,820,3.4,9.3,2.3,7.2,1.1,2.1,1.4,1.6,2,4.6,6.6,2,1.2,0.8,1,4.1,10.4,113,114,matthwe02
Moses Moody,20,GSW,SG,63,3,817,6.2,13.1,2.8,7.8,3.4,5.3,2.1,3.1,1.6,4.5,6.1,2.9,1,0.4,2,3.1,17.5,116,117,moodymo01
Rudy Gay,36,UTA,PF,56,0,816,6.4,16.8,1.9,7.6,4.4,9.2,2.5,2.9,1.9,7.6,9.5,3.3,1.1,1.1,2.2,4,17.2,101,117,gayru01
Ty Jerome,25,GSW,SG,45,2,816,6.8,14,2,5.2,4.8,8.8,2.2,2.4,0.4,4.1,4.5,7.8,1.3,0.3,1.7,3.7,17.9,126,117,jeromty01
Jeremiah Robinson-Earl,22,OKC,PF,43,20,814,6.4,14.5,2.2,6.5,4.3,8,2,2.5,4.1,6.4,10.5,2.5,1.4,0.6,1.1,4.1,17,121,115,robinje02
Jericho Sims,24,NYK,C,52,16,812,5.1,6.5,0,0.1,5.1,6.5,0.7,1,6,8.7,14.7,1.5,0.9,1.7,1.6,5.8,10.8,146,114,simsje01
Caleb Houstan,20,ORL,SF,51,4,812,3.9,10.8,2.7,8.1,1.2,2.7,0.9,1.1,2,3.9,5.9,1.8,0.7,0.4,1.1,3.7,11.5,108,118,houstca01
Danuel House Jr.,29,PHI,SF,56,5,807,5.7,12.1,2.3,6.8,3.4,5.3,2.8,3.7,0.6,5.2,5.8,2.7,0.9,0.6,1.6,4.2,16.5,115,116,houseda01
Landry Shamet,25,PHX,SG,40,9,807,6.8,18.2,4.5,12.1,2.3,6.1,2.7,3.1,0.7,3.4,4.1,5.6,1.6,0.3,2.2,3.7,21,111,116,shamela01
Dario Šarić,28,TOT,C,57,12,806,7.6,16.6,2.7,6.9,4.9,9.7,3.8,4.6,3.2,9.2,12.4,4.4,1.2,0.4,3.3,5.9,21.7,113,113,saricda01
Luke Kornet,27,BOS,C,69,0,804,6.9,10.3,0.2,0.8,6.7,9.5,1.9,2.4,5.2,6.7,11.9,3.2,0.7,2.8,1.5,4.9,15.8,143,111,kornelu01
Christian Koloko,22,TOR,C,58,19,802,4.4,9.2,0.1,0.7,4.4,8.5,2.3,3.6,5.2,5.4,10.5,1.9,1.3,3.5,1.2,7.9,11.2,119,113,kolokch01
Khris Middleton,31,MIL,SF,33,19,801,10.6,24.2,3,9.7,7.5,14.5,5.5,6.1,1.7,6.7,8.3,9.7,1.4,0.3,4.2,4.1,29.6,113,113,middlkh01
JaMychal Green,32,GSW,PF,57,1,797,8.1,14.9,2.5,6.6,5.6,8.4,3.1,4,4.3,7.9,12.1,3,1.5,1.4,3.1,6.2,21.7,121,113,greenja01
Thaddeus Young,34,TOR,PF,54,9,795,6.7,12.3,0.4,2.1,6.3,10.2,1.1,1.6,4.4,5.9,10.3,4.7,3.4,0.3,2.6,5.5,14.9,117,112,youngth01
Bryce McGowens,20,CHA,SG,46,7,787,4.8,12.2,1.6,4.8,3.3,7.4,3.6,4.8,1.2,4.4,5.6,3.3,0.9,0.4,2.6,2.9,14.9,100,119,mcgowbr01
Josh Christopher,21,HOU,SG,64,2,786,9.4,20.3,1.3,5.5,8.1,14.8,2.8,3.7,1.2,3.1,4.4,4.5,2,0.9,3.7,3.6,22.9,102,120,chrisjo01
Robert Covington,32,LAC,PF,48,0,779,6.4,14.4,3.4,8.6,3,5.8,1.9,2.5,1.9,8.5,10.4,3.6,2.4,2.1,2,5.4,18.1,116,110,covinro01
Justise Winslow,26,POR,PF,29,11,776,5.1,12.4,0.9,2.8,4.2,9.6,1.3,1.8,3.1,6,9.1,6.2,1.9,0.7,2.7,5.6,12.3,104,118,winslju01
Mo Bamba,24,TOT,C,49,7,769,7.3,15.1,3,7.8,4.3,7.3,2.6,3.9,3.6,10.5,14.1,2.9,0.8,2.7,1.9,6.6,20.3,121,111,bambamo01
Simone Fontecchio,27,UTA,SF,52,6,766,7.2,19.5,3.9,11.9,3.2,7.5,2.2,2.7,1.9,3.4,5.4,2.6,0.9,0.5,2.4,3.9,20.5,101,120,fontesi01
Miles McBride,22,NYK,PG,64,2,760,5,14,2.6,8.7,2.4,5.3,1.8,2.7,0.8,2.4,3.3,4.7,2.4,0.5,1.6,3.9,14.4,106,116,mcbrimi01
Paul Reed,23,PHI,C,69,2,755,8.1,13.7,0.1,0.4,8.1,13.3,2.5,3.3,7.3,9.8,17.2,1.8,3,3.3,3,8.1,18.8,122,105,reedpa01
John Wall,32,LAC,PG,34,3,755,9,21.9,2.1,7.1,6.8,14.9,5,7.3,0.9,5.1,6,11.5,1.8,0.8,5.2,3.8,25,102,115,walljo01
R.J. Hampton,21,TOT,SG,47,3,750,6.6,15.3,2.6,7.5,3.9,7.8,3.7,4.9,1.2,4.5,5.6,3.5,1.7,0.6,2.7,3.3,19.5,107,118,hamptrj01
Edmond Sumner,27,BKN,SG,53,12,736,8.2,17.8,2.1,5.8,6.2,12.1,6.6,7.2,0.9,4.4,5.2,4.5,2.1,0.7,3.3,5.5,25.1,112,115,sumneed01
Zeke Nnaji,22,DEN,PF,53,5,728,7.4,13.2,1.1,4.4,6.2,8.8,2.7,4.2,4.4,4.9,9.3,1.2,1.1,1.5,2.1,7.1,18.6,120,115,nnajize01
Jaden Hardy,20,DAL,SG,48,5,708,10.3,23.4,4.4,11,5.8,12.4,4.6,5.5,0.8,5.5,6.2,4.6,1.2,0.5,3.2,4.5,29.5,108,118,hardyja02
Justin Holiday,33,TOT,SF,46,2,706,5.3,14,3.2,9.8,2.1,4.2,0.3,0.5,0.3,3.4,3.8,2.8,1.3,1.3,1.5,4.7,14.1,99,118,holidju01
MarJon Beauchamp,22,MIL,SF,52,11,701,6.5,16.6,3.2,9.7,3.3,6.9,1.8,2.5,2.6,5.2,7.8,2.4,1.4,0.5,3.1,4.8,18.1,99,113,beaucma01
Aleksej Pokusevski,21,OKC,PF,34,25,701,7.3,16.9,2.6,7,4.7,9.8,1.5,2.4,3,7.7,10.8,4.3,1.4,2.9,2.9,3.9,18.7,105,112,pokusal01
Juan Toscano-Anderson,29,TOT,SF,52,9,700,4.3,9.7,0.5,2.9,3.8,6.8,1.3,1.6,1.9,6.5,8.4,4.4,1.1,0.7,2.3,5.4,10.5,104,116,toscaju01
Malachi Flynn,24,TOR,PG,53,2,691,6.2,17.3,3.4,9.5,2.9,7.8,1.8,2.4,1.1,4.4,5.4,5,1.5,0.3,1.8,4.7,17.6,105,117,flynnma01
Duncan Robinson,28,MIA,SF,42,1,691,6.4,17.1,4.5,13.9,1.8,3.2,2.1,2.3,0.6,4.4,5,3.3,1,0,2,5.6,19.3,105,117,robindu01
Chimezie Metu,25,SAC,PF,66,0,689,9,15.2,0.6,2.6,8.3,12.6,3.8,5.1,3.3,10.5,13.8,2.8,1.5,1.5,2.2,5.6,22.3,124,113,metuch01
T.J. Warren,29,TOT,PF,42,0,687,9.4,19.2,1.6,4.8,7.8,14.4,2,2.5,1.8,6.8,8.6,2.8,1.6,0.9,1.4,4.6,22.3,111,114,warretj01
Garrison Mathews,26,TOT,SG,54,0,686,5.1,14.2,4.4,12.7,0.7,1.5,3.4,3.7,0.8,4.4,5.1,1.8,1.7,0.4,1.3,4.4,18.1,119,121,mathega01
Montrezl Harrell,29,PHI,C,57,7,681,9.1,15.2,0,0.4,9.1,14.8,5.1,7.3,4.9,6.7,11.6,2.4,1.2,1.8,2.5,5.5,23.3,124,113,harremo01
Jordan McLaughlin,26,MIN,PG,43,0,678,4.3,10.2,1.7,5.5,2.6,4.7,1.1,1.3,1.1,3.3,4.3,10.4,2.2,0.3,2.3,2,11.3,118,115,mclaujo01
Jae'Sean Tate,27,HOU,SF,31,7,677,7.9,16.4,0.9,3.3,6.9,13.1,3.6,4.9,2.9,5.5,8.4,6,1.5,0.5,3.4,7.6,20.3,111,120,tateja01
Blake Wesley,19,SAS,SG,37,1,669,4.9,15.2,1.4,3.7,3.5,11.5,1.8,3.1,0.8,4.9,5.7,6.9,1.8,0.4,4.6,4.7,13,80,121,weslebl01
Sandro Mamukelashvili,23,TOT,C,43,7,660,7,16.5,2.2,7.1,4.8,9.4,2.8,4.1,5,8.3,13.3,4.5,1,0.9,2.5,3.7,18.9,111,117,mamuksa01
Eugene Omoruyi,25,TOT,SF,40,6,645,7.5,17,1.9,6.6,5.7,10.4,3.8,5.6,3.2,5.1,8.3,2.1,2.1,0.2,2.5,6.8,20.7,106,117,omorueu01
Payton Pritchard,25,BOS,PG,48,3,643,7.7,18.6,4.2,11.7,3.4,6.9,0.9,1.2,1.9,4.8,6.7,4.9,1.1,0.1,3,2.8,20.5,105,115,pritcpa01
Amir Coffey,25,LAC,SF,50,9,625,4.4,11.4,0.9,3.1,3.5,8.2,3.8,4.9,1.3,2.8,4.2,4.2,0.5,0.4,1.6,3.9,13.5,108,120,coffeam01
Anthony Gill,30,WAS,PF,59,8,624,5.5,10.3,0.3,2.3,5.2,8,3.8,5.2,2.9,4.8,7.7,2.7,0.5,0.9,1.2,5.5,15.2,127,119,gillan01
Jabari Walker,20,POR,PF,56,0,619,6.5,15.6,1.3,4.4,5.3,11.2,2.7,3.5,3.8,6.5,10.3,2.7,0.8,1,2.3,5.4,17,104,120,walkeja01
Darius Bazley,22,TOT,C,43,1,616,6.4,14.2,1.5,4.1,4.9,10.1,2.9,5.4,2.6,8,10.7,2.9,1.7,2.6,2.1,3.4,17.3,107,111,bazleda01
Juancho Hernangómez,27,TOR,PF,42,10,614,3.9,9.2,1.4,5.4,2.5,3.8,0.7,1.3,2.2,7.7,9.9,2,1.3,0.5,1.2,3.5,9.8,108,115,hernaju01
Jaxson Hayes,22,NOP,C,47,2,610,6.8,12.4,0.2,2.3,6.6,10.1,4.6,6.6,3.1,7.4,10.5,2.7,1.6,1.5,2.5,5.3,18.5,117,111,hayesja02
Frank Ntilikina,24,DAL,SG,47,5,607,3.9,10.8,1.4,5.5,2.5,5.3,1.8,2.7,0.6,4.5,5.1,4.7,1.3,0.6,2.4,5.3,11.1,94,118,ntilila01
DeAndre Jordan,34,DEN,C,39,8,586,7.3,9.6,0.1,0.1,7.3,9.5,1.8,4,4.3,12.5,16.9,2.8,1,1.9,4,5.9,16.6,116,111,jordade01
Blake Griffin,33,BOS,C,41,16,569,5.4,11.1,2,5.7,3.4,5.5,1.8,2.7,4,9.3,13.3,5.2,1.2,0.8,1.9,6.4,14.6,127,111,griffbl01
Ousmane Dieng,19,OKC,PF,39,1,569,6.3,15.1,2.2,8.2,4.2,6.9,1.3,1.9,1.6,7.2,8.8,3.8,1.2,0.6,2.2,3.5,16.1,103,115,diengou01
Kris Dunn,28,UTA,PG,22,3,568,9.8,18.2,1.4,3,8.3,15.1,3.4,4.5,0.8,7.7,8.4,10.4,2.1,0.8,2.9,4.9,24.4,125,114,dunnkr01
Patty Mills,34,BKN,PG,40,2,567,7.4,18,4.2,11.5,3.2,6.5,2.2,2.6,0.7,3.1,3.8,4.8,1.3,0.3,2.6,2.8,21.2,106,118,millspa02
Ricky Rubio,32,CLE,PG,33,2,566,5.4,15.8,1.9,7.3,3.5,8.5,2.5,3.1,0.8,5.4,6.2,10.2,2.3,0.5,2.7,4.5,15.2,103,110,rubiori01
Ziaire Williams,21,MEM,SF,37,4,561,7.1,16.6,2.1,8.2,5,8.4,1.4,1.9,1.4,5.3,6.7,3,1.2,0.5,3.1,4.9,17.8,97,114,willizi02
Day'Ron Sharpe,21,BKN,C,48,3,552,8.2,15.1,0.5,1,7.7,14.1,3.1,4.9,8.8,8.9,17.7,3.3,1.3,2.8,3.7,7.9,20.1,118,111,sharpda01
Kai Jones,22,CHA,C,46,0,550,5.8,10.4,0.3,1.6,5.5,8.7,1.6,2.3,3.2,7.4,10.6,1.3,1.5,2.6,2.7,5.6,13.6,106,113,joneska01
Lindy Waters III,25,OKC,SG,41,0,531,6.3,15.9,5.2,14.5,1.1,1.4,1.4,1.8,1.4,5.3,6.7,2.5,1.3,1,0.9,3.8,19.1,120,116,waterli01
Rodney McGruder,31,DET,SG,32,12,524,5.7,14.1,3.8,9,1.9,5.1,1.7,2,1.8,5,6.8,2.6,1.5,0.1,1,3.6,16.9,119,121,mcgruro01
Chuma Okeke,24,ORL,SF,27,8,518,4,11.4,2.4,8,1.6,3.4,1.5,2,2.4,6.5,9,3.5,1.8,1,1.6,3.7,11.9,107,114,okekech01
James Bouknight,22,CHA,SG,34,0,515,6.4,17.8,3.1,10.1,3.3,7.8,1.8,2.8,0.7,5.9,6.7,3.8,1.3,0.5,3,4.5,17.7,90,117,bouknja01
Max Christie,19,LAL,SG,41,3,512,4.1,9.8,2.4,5.7,1.7,4.1,1.3,1.5,0.6,6.3,6.9,1.9,0.8,0.6,1.2,3.1,11.8,111,116,chrisma02
Charles Bassey,22,SAS,C,35,2,508,8.1,12.6,0.3,0.7,7.8,11.8,2,3.4,7,11,17.9,4.5,1.5,3.1,3.8,6.9,18.5,121,114,bassech01
Raul Neto,30,CLE,PG,48,1,505,5.7,10.9,1.2,4.2,4.5,6.8,3.1,3.4,1,3.6,4.6,7.8,1.7,0.4,2.4,4.9,15.6,126,113,netora01
Dāvis Bertāns,30,DAL,PF,45,1,492,7,16.2,5.6,14.2,1.4,1.9,1.3,1.5,1,4.3,5.4,2.1,1.1,0.8,1,5.4,20.8,120,118,bertada01
Taj Gibson,37,WAS,C,49,2,480,6.6,12.7,0.8,2.4,5.8,10.2,3,4.3,3.2,6.2,9.4,3.4,1.5,1.2,2.6,8.5,17,114,115,gibsota01
Javonte Green,29,CHI,SF,32,1,480,6.2,11,1.3,3.6,4.9,7.4,3,4.6,2.7,6.2,8.9,2.3,2.4,2.1,2,5.3,16.7,122,109,greenja02
Damian Jones,27,TOT,C,41,1,477,5.5,8.6,1,1.7,4.5,6.9,2.2,2.9,4.2,8,12.2,1.5,0.8,2.1,2.3,5.5,14.2,128,115,jonesda03
Isaiah Roby,24,SAS,PF,42,2,474,6.7,15.4,1.8,6,4.9,9.5,2,4.1,2.1,8.6,10.7,3.8,1.8,0.7,3.1,5.3,17.1,97,118,robyis01
Stanley Johnson,26,SAS,SF,30,0,469,6.5,12.3,1.8,4,4.7,8.3,2.6,3.9,2.2,7.4,9.6,6.7,1.6,0.6,3.3,4.8,17.5,117,119,johnsst04
Svi Mykhailiuk,25,TOT,SF,32,8,468,7.9,17.7,4.3,10.1,3.6,7.6,2.7,4,1.5,3.9,5.4,5.4,1.5,0.4,2.4,2.3,22.7,115,118,mykhasv01
Evan Fournier,30,NYK,SG,27,7,459,6,17.9,3.8,12.3,2.3,5.6,1.9,2.3,0.4,4.8,5.3,3.9,1.7,0.3,2.4,5,17.8,98,116,fournev01
Willy Hernangómez,28,NOP,C,38,2,458,9.4,17.9,0.3,1.2,9.1,16.7,8.6,11,6.1,12.9,19,3.5,1.8,1.4,4.1,6.8,27.7,118,108,hernawi01
Kevon Harris,25,ORL,SG,34,0,457,5,11.3,1.7,4.5,3.3,6.8,3.3,4.3,3,4.4,7.4,1.7,1.8,0.5,2.2,5.6,14.9,110,115,harrike01
Goga Bitadze,23,TOT,C,38,1,457,7.2,13.1,0.6,2.7,6.6,10.4,2.4,4.4,6.4,8,14.4,4.1,1.7,2.7,2.3,6.7,17.5,123,112,bitadgo01
Admiral Schofield,25,ORL,PF,37,0,451,5.9,13.1,2.6,7.9,3.3,5.1,2.3,2.5,2.5,4.2,6.6,3.3,0.9,0.5,1.7,6.5,16.6,120,117,schofad01
TyTy Washington Jr.,21,HOU,PG,31,2,433,6.5,17.9,2.1,9,4.4,9,1.1,2,0.2,4.8,5,5.3,1.7,0.2,1.6,3.2,16.2,99,121,washity02
Dewayne Dedmon,33,TOT,C,38,1,426,9,17.7,1.4,4.6,7.6,13.1,3.9,5.7,4,11.7,15.7,3,1.1,2.2,2.9,8.8,23.3,112,110,dedmode01
Orlando Robinson,22,MIA,C,31,1,425,5.5,10.4,0,0.7,5.5,9.7,2.6,3.6,5.6,9.2,14.8,2.9,1.4,1.4,1.9,6.2,13.6,122,111,robinor01
Johnny Davis,20,WAS,SG,28,5,423,7.6,19.7,2,8.1,5.6,11.6,1.6,3.1,1.2,6.3,7.5,3.2,1.2,0.9,2,5.5,18.8,92,117,davisjo06
Keon Johnson,20,POR,SG,40,0,416,7.8,20.8,3.3,9.5,4.6,11.4,3.2,4.8,1.3,3.9,5.2,6.9,2.2,0.7,5,5,22.1,93,119,johnske07
Jake LaRavia,21,MEM,PF,35,0,414,4.2,10.9,2.8,8.1,1.5,2.8,0.8,1,2.2,5,7.2,2.4,1.4,0.5,2.1,5.6,12,105,114,laravja01
Dominick Barlow,19,SAS,PF,28,0,408,5.3,10,0,0.5,5.3,9.5,2.1,2.9,5.3,6.5,11.8,2.8,1.2,2.2,1.7,6.5,12.7,121,119,barlodo01
Bruno Fernando,24,TOT,C,39,4,405,7.1,13.4,0,0.5,7.1,12.9,4.2,6,6.5,9.9,16.4,3.7,0.7,4.1,3,8.8,18.3,118,115,fernabr01
Cade Cunningham,21,DET,PG,12,12,400,11.3,27.1,2.1,7.4,9.2,19.7,4.4,5.2,1.5,7.5,9,8.7,1.2,0.8,4.7,4.1,29,100,119,cunnica01
Ish Smith,34,DEN,PG,43,0,398,6.4,16.1,0.2,1.5,6.1,14.6,0.2,0.5,0.6,6,6.6,12.3,1,0.9,5.4,4.1,13.3,89,116,smithis01
Duane Washington Jr.,22,PHX,SG,31,3,394,11.7,31.8,5,13.8,6.7,18,2,3,0.2,4.2,4.5,7.8,0.7,0.5,4.2,2.9,30.3,93,117,washidu02
Kessler Edwards,22,TOT,SF,36,4,385,4.5,11.6,2.1,6.9,2.4,4.7,1.4,1.9,2.9,4.7,7.6,2.9,1.7,0.7,1.6,5,12.5,108,117,edwarke02
Saben Lee,23,TOT,PG,25,1,373,6.4,15.9,1.4,3.9,5,11.9,5.5,7.5,1.7,4.2,5.9,8.8,2.5,0.1,3.1,4.2,19.8,111,113,leesa01
Gary Payton II,30,TOT,SG,22,1,367,5.4,9.1,1.7,3.4,3.7,5.7,0.8,0.9,3.2,5.9,9.1,3.9,2.9,0.7,2.1,5.7,13.3,131,115,paytoga02
Udoka Azubuike,23,UTA,C,36,4,359,7.9,9.6,0,0,7.9,9.6,0.9,2.7,4.1,11.7,15.8,1.5,0.8,2,2.4,4.5,16.6,131,114,azubuud01
Gorgui Dieng,33,SAS,C,31,1,358,5.9,15.4,2.8,9.9,3.2,5.5,1.3,1.7,3.6,10.6,14.1,7,0.5,1.8,4.2,7.5,16,100,118,dienggo01
JaVale McGee,35,DAL,C,42,7,355,11.2,17.5,0.3,0.7,10.9,16.8,3.4,5.7,4.2,10.8,15,1.5,0.6,3.6,5,7.6,26,108,112,mcgeeja01
Markieff Morris,33,TOT,PF,35,2,355,6.5,15.9,3.9,9.8,2.6,6.1,1.4,1.4,1.8,8,9.8,4.3,1.2,0.7,2.5,6.6,18.2,108,115,morrima02
Furkan Korkmaz,25,PHI,SG,37,0,353,6.7,15.6,2.5,6.5,4.2,9.1,3.6,5.1,0.8,5.1,5.9,3.1,1.4,0.4,3.4,2.5,19.6,100,115,korkmfu01
Richaun Holmes,29,SAC,C,42,1,348,7.6,12.2,0.7,1.1,6.9,11.1,2.1,2.6,4,7,11,1.2,0.4,1.5,1.9,6.9,17.9,127,118,holmeri01
A.J. Green,23,MIL,SG,35,1,345,7.3,17.3,6.1,14.5,1.2,2.8,0.6,0.6,0.8,5.4,6.2,3,0.8,0,1.2,4.3,21.3,121,115,greenaj01
Davon Reed,27,TOT,SG,43,1,342,4,12,2.4,6.6,1.6,5.4,2.3,3.4,1.4,7,8.4,3.3,2.1,0.6,2.9,5.6,12.7,93,113,reedda01
Jae Crowder,32,MIL,PF,18,3,340,6.3,13.2,3.4,7.7,2.9,5.5,1.4,1.7,2.4,7.3,9.7,3.8,1.7,0.8,1,3.8,17.4,133,111,crowdja01
Derrick Rose,34,NYK,PG,27,0,338,8.9,23.2,2.8,9.2,6.1,14,1.6,1.8,1.2,4.7,5.8,6.7,1,0.7,3.2,2.6,22.2,99,117,rosede01
McKinley Wright IV,24,DAL,PG,27,1,335,6.8,14.5,1.3,4.2,5.5,10.4,1.9,2.8,1.3,5.6,7,8.6,1.2,0.7,2.8,3.6,16.9,113,118,wrighmc01
Theo Pinson,27,DAL,SG,40,1,323,4.8,13.4,3.4,9.5,1.4,3.8,1.7,2,1.5,8.2,9.7,7.1,0.9,0.2,1.8,5.2,14.6,114,117,pinsoth01
Julian Champagnie,21,TOT,SF,17,3,320,8.7,19.2,4.9,12.1,3.8,7.1,2.1,2.5,1.5,7.4,8.9,1.5,0.9,0.7,1.6,3.8,24.4,115,121,champju02
Matt Ryan,25,TOT,SF,34,0,310,6.1,16.5,4.9,12.9,1.2,3.7,1.5,1.8,0.6,3.4,4,2.4,0.8,0.2,1.1,4.1,18.7,109,119,ryanma01
Robin Lopez,34,CLE,C,37,2,299,8.1,12.6,0.3,0.7,7.7,11.9,2.3,3,3.9,4.7,8.6,3.2,0.3,1.3,4.2,7.2,18.8,114,114,lopezro01
Moses Brown,23,TOT,C,36,1,294,10.2,16,0,0,10.2,16,5.5,12,9.5,13.7,23.2,0.7,0.7,2.3,2.5,6.5,25.8,123,111,brownmo01
Nathan Knight,25,MIN,C,38,0,291,7.5,13.2,1.3,3.6,6.2,9.6,6.4,9.3,3.6,5.6,9.1,2.1,1.6,1,3.4,6.7,22.7,118,114,knighna01
Kennedy Chandler,20,MEM,PG,36,0,281,5.9,14,0.3,2.5,5.6,11.5,1,2.2,1.5,4.9,6.4,9.8,2,0.8,3,2.5,13.2,101,112,chandke01
Dalano Banton,23,TOR,PG,31,2,279,9.7,23,2.7,9,7.1,14,3,4.3,1.9,6,8,6.4,2.3,2.3,3.2,6,25.2,105,112,bantoda01
Trent Forrest,24,ATL,SG,23,3,277,4.3,10.3,0,0.3,4.3,10,0.3,0.5,0.9,5.5,6.4,6.5,1.2,0.3,2.6,2.9,8.9,93,118,forretr01
Bryn Forbes,29,MIN,SG,25,0,268,5.3,14.7,2.5,8.2,2.8,6.6,2.7,2.7,0.7,1.9,2.7,3,1.2,0.4,2.1,3.9,15.8,99,118,forbebr01
Terry Taylor,23,TOT,PF,31,2,264,7,13.5,0.9,3.4,6.1,10.1,1.1,2,4.9,3.6,8.5,1.8,0.5,1.1,1.6,4.7,16.1,115,121,taylote01
Jeff Dowtin Jr.,25,TOR,PG,25,0,259,4.8,10.9,1,3.1,3.8,7.8,1.1,1.7,1.1,3.2,4.4,5.9,1.7,0.6,1,2.5,11.6,118,117,dowtije01
KZ Okpala,23,SAC,PF,35,3,248,3.1,7.3,1.4,4.1,1.7,3.3,1.4,1.5,1.4,5.2,6.6,2.5,1.4,1.4,1.4,7.5,8.9,113,117,okpalkz01
Brandon Boston Jr.,21,LAC,SF,22,1,248,10.1,24.1,2.4,5.7,7.7,18.4,5.7,7.5,1.4,4.5,5.9,4,1.8,0,2.4,4.1,28.2,105,116,bostobr01
Luka Garza,24,MIN,C,28,0,243,12.3,22.7,2.7,7.6,9.6,15.1,8,10.2,6.5,5.9,12.3,3.5,0.6,0.4,2.7,8.4,35.4,130,117,garzalu01
Jamal Cain,23,MIA,PF,18,0,240,7.7,13.7,1.5,4.2,6.2,9.6,3.5,4.6,3.1,7.7,10.8,2.5,2.3,0.2,1.2,4.4,20.4,131,112,cainja01
Kira Lewis Jr.,21,NOP,PG,25,0,235,8.2,18.1,3.1,7,5.2,11.1,3.9,4.5,1,5.8,6.8,4.7,2.1,0.4,2.1,4.9,23.5,118,113,lewiski01
